DQ_pct_X,TBZ_pct_Y,THI_pct_Z,correct_fraction_mlp_Z2,data_density_alpha
22,41,37,0.8157,0.9177
22,42,36,0.8164,0.9151
22,43,35,0.8173,0.9113
22,44,34,0.8184,0.9065
22,45,33,0.8197,0.9007
22,46,32,0.8212,0.8938
22,47,31,0.8228,0.8858
22,48,30,0.8245,0.8768
22,49,29,0.8264,0.8667
22,50,28,0.8283,0.8555
22,51,27,0.8303,0.8433
22,52,26,0.8323,0.8301
22,53,25,0.8343,0.8158
22,54,24,0.8364,0.8005
22,55,23,0.8385,0.7843
22,56,22,0.8405,0.7671
22,57,21,0.8426,0.7489
22,58,20,0.8446,0.7299
22,59,19,0.8465,0.7100
22,60,18,0.8485,0.6893
22,61,17,0.8504,0.6679
22,62,16,0.8522,0.6458
22,63,15,0.8540,0.6230
22,64,14,0.8558,0.5998
22,65,13,0.8575,0.5760
22,66,12,0.8592,0.5519
22,67,11,0.8608,0.5275
22,68,10,0.8625,0.5029
22,69,9,0.8641,0.4782
22,70,8,0.8656,0.4535
22,71,7,0.8672,0.4289
22,72,6,0.8687,0.4045
22,73,5,0.8703,0.3804
22,74,4,0.8718,0.3567
22,75,3,0.8734,0.3335
22,76,2,0.8749,0.3108
22,77,1,0.8765,0.2887
22,78,0,0.8781,0.2674
23,0,77,0.8504,0.2770
23,1,76,0.8533,0.2989
23,2,75,0.8560,0.3214
23,3,74,0.8582,0.3446
23,4,73,0.8602,0.3683
23,5,72,0.8618,0.3925
23,6,71,0.8630,0.4171
23,7,70,0.8639,0.4420
23,8,69,0.8644,0.4670
23,9,68,0.8646,0.4921
23,10,67,0.8645,0.5172
23,11,66,0.8641,0.5421
23,12,65,0.8633,0.5669
23,13,64,0.8623,0.5913
23,14,63,0.8610,0.6154
23,15,62,0.8595,0.6390
23,16,61,0.8577,0.6620
23,17,60,0.8557,0.6843
23,18,59,0.8536,0.7060
23,19,58,0.8513,0.7268
23,20,57,0.8489,0.7469
23,21,56,0.8464,0.7660
23,22,55,0.8438,0.7843
23,23,54,0.8413,0.8016
23,24,53,0.8387,0.8179
23,25,52,0.8362,0.8332
23,26,51,0.8337,0.8474
23,27,50,0.8313,0.8606
23,28,49,0.8291,0.8727
23,29,48,0.8270,0.8837
23,30,47,0.8251,0.8937
23,31,46,0.8233,0.9025
23,32,45,0.8218,0.9102
23,33,44,0.8205,0.9169
23,34,43,0.8195,0.9224
23,35,42,0.8187,0.9268
23,36,41,0.8181,0.9302
23,37,40,0.8178,0.9324
23,38,39,0.8178,0.9335
23,39,38,0.8179,0.9335
23,40,37,0.8184,0.9324
23,41,36,0.8190,0.9302
23,42,35,0.8199,0.9268
23,43,34,0.8209,0.9224
23,44,33,0.8222,0.9169
23,45,32,0.8235,0.9102
23,46,31,0.8251,0.9025
23,47,30,0.8267,0.8937
23,48,29,0.8285,0.8837
23,49,28,0.8304,0.8727
23,50,27,0.8323,0.8606
23,51,26,0.8342,0.8474
23,52,25,0.8362,0.8332
23,53,24,0.8382,0.8179
23,54,23,0.8403,0.8016
23,55,22,0.8423,0.7843
23,56,21,0.8443,0.7660
23,57,20,0.8462,0.7469
23,58,19,0.8482,0.7268
23,59,18,0.8500,0.7060
23,60,17,0.8519,0.6843
23,61,16,0.8537,0.6620
23,62,15,0.8555,0.6390
23,63,14,0.8572,0.6154
23,64,13,0.8589,0.5913
23,65,12,0.8605,0.5669
23,66,11,0.8621,0.5421
23,67,10,0.8637,0.5172
23,68,9,0.8652,0.4921
23,69,8,0.8667,0.4670
23,70,7,0.8682,0.4420
23,71,6,0.8697,0.4171
23,72,5,0.8712,0.3925
23,73,4,0.8727,0.3683
23,74,3,0.8742,0.3446
23,75,2,0.8757,0.3214
23,76,1,0.8772,0.2989
23,77,0,0.8787,0.2770
24,0,76,0.8554,0.2864
24,1,75,0.8580,0.3087
24,2,74,0.8602,0.3317
24,3,73,0.8621,0.3554
24,4,72,0.8637,0.3796
24,5,71,0.8649,0.4042
24,6,70,0.8657,0.4292
24,7,69,0.8663,0.4545
24,8,68,0.8665,0.4799
24,9,67,0.8664,0.5054
24,10,66,0.8660,0.5308
24,11,65,0.8653,0.5562
24,12,64,0.8643,0.5812
24,13,63,0.8630,0.6060
24,14,62,0.8615,0.6303
24,15,61,0.8598,0.6541
24,16,60,0.8579,0.6774
24,17,59,0.8558,0.6999
24,18,58,0.8536,0.7218
24,19,57,0.8513,0.7428
24,20,56,0.8488,0.7630
24,21,55,0.8464,0.7822
24,22,54,0.8438,0.8005
24,23,53,0.8413,0.8179
24,24,52,0.8389,0.8342
24,25,51,0.8364,0.8494
24,26,50,0.8341,0.8636
24,27,49,0.8319,0.8767
24,28,48,0.8298,0.8887
24,29,47,0.8280,0.8996
24,30,46,0.8262,0.9093
24,31,45,0.8247,0.9179
24,32,44,0.8234,0.9254
24,33,43,0.8224,0.9317
24,34,42,0.8216,0.9369
24,35,41,0.8210,0.9409
24,36,40,0.8206,0.9438
24,37,39,0.8206,0.9455
24,38,38,0.8207,0.9461
24,39,37,0.8211,0.9455
24,40,36,0.8217,0.9438
24,41,35,0.8225,0.9409
24,42,34,0.8235,0.9369
24,43,33,0.8246,0.9317
24,44,32,0.8260,0.9254
24,45,31,0.8275,0.9179
24,46,30,0.8291,0.9093
24,47,29,0.8308,0.8996
24,48,28,0.8325,0.8887
24,49,27,0.8344,0.8767
24,50,26,0.8363,0.8636
24,51,25,0.8383,0.8494
24,52,24,0.8402,0.8342
24,53,23,0.8422,0.8179
24,54,22,0.8442,0.8005
24,55,21,0.8461,0.7822
24,56,20,0.8480,0.7630
24,57,19,0.8499,0.7428
24,58,18,0.8518,0.7218
24,59,17,0.8536,0.6999
24,60,16,0.8554,0.6774
24,61,15,0.8571,0.6541
24,62,14,0.8588,0.6303
24,63,13,0.8604,0.6060
24,64,12,0.8620,0.5812
24,65,11,0.8635,0.5562
24,66,10,0.8651,0.5308
24,67,9,0.8666,0.5054
24,68,8,0.8680,0.4799
24,69,7,0.8695,0.4545
24,70,6,0.8709,0.4292
24,71,5,0.8723,0.4042
24,72,4,0.8737,0.3796
24,73,3,0.8752,0.3554
24,74,2,0.8766,0.3317
24,75,1,0.8780,0.3087
24,76,0,0.8795,0.2864
25,0,75,0.8600,0.2954
25,1,74,0.8622,0.3182
25,2,73,0.8641,0.3417
25,3,72,0.8656,0.3657
25,4,71,0.8668,0.3904
25,5,70,0.8677,0.4154
25,6,69,0.8682,0.4408
25,7,68,0.8684,0.4665
25,8,67,0.8683,0.4923
25,9,66,0.8679,0.5181
25,10,65,0.8673,0.5439
25,11,64,0.8663,0.5695
25,12,63,0.8651,0.5949
25,13,62,0.8636,0.6199
25,14,61,0.8620,0.6445
25,15,60,0.8601,0.6685
25,16,59,0.8581,0.6920
25,17,58,0.8559,0.7147
25,18,57,0.8536,0.7367
25,19,56,0.8513,0.7578
25,20,55,0.8488,0.7781
25,21,54,0.8464,0.7975
25,22,53,0.8439,0.8158
25,23,52,0.8415,0.8332
25,24,51,0.8392,0.8494
25,25,50,0.8369,0.8647
25,26,49,0.8347,0.8788
25,27,48,0.8327,0.8917
25,28,47,0.8308,0.9036
25,29,46,0.8291,0.9142
25,30,45,0.8276,0.9237
25,31,44,0.8263,0.9321
25,32,43,0.8253,0.9392
25,33,42,0.8244,0.9452
25,34,41,0.8239,0.9500
25,35,40,0.8235,0.9535
25,36,39,0.8234,0.9559
25,37,38,0.8235,0.9571
25,38,37,0.8238,0.9571
25,39,36,0.8244,0.9559
25,40,35,0.8251,0.9535
25,41,34,0.8261,0.9500
25,42,33,0.8272,0.9452
25,43,32,0.8285,0.9392
25,44,31,0.8299,0.9321
25,45,30,0.8314,0.9237
25,46,29,0.8331,0.9142
25,47,28,0.8348,0.9036
25,48,27,0.8367,0.8917
25,49,26,0.8385,0.8788
25,50,25,0.8404,0.8647
25,51,24,0.8423,0.8494
25,52,23,0.8443,0.8332
25,53,22,0.8462,0.8158
25,54,21,0.8481,0.7975
25,55,20,0.8500,0.7781
25,56,19,0.8519,0.7578
25,57,18,0.8537,0.7367
25,58,17,0.8554,0.7147
25,59,16,0.8572,0.6920
25,60,15,0.8589,0.6685
25,61,14,0.8605,0.6445
25,62,13,0.8621,0.6199
25,63,12,0.8637,0.5949
25,64,11,0.8652,0.5695
25,65,10,0.8666,0.5439
25,66,9,0.8681,0.5181
25,67,8,0.8695,0.4923
25,68,7,0.8709,0.4665
25,69,6,0.8723,0.4408
25,70,5,0.8736,0.4154
25,71,4,0.8750,0.3904
25,72,3,0.8764,0.3657
25,73,2,0.8777,0.3417
25,74,1,0.8791,0.3182
25,75,0,0.8804,0.2954
26,0,74,0.8644,0.3041
26,1,73,0.8662,0.3273
26,2,72,0.8677,0.3512
26,3,71,0.8688,0.3757
26,4,70,0.8697,0.4007
26,5,69,0.8702,0.4261
26,6,68,0.8704,0.4519
26,7,67,0.8703,0.4779
26,8,66,0.8699,0.5040
26,9,65,0.8693,0.5302
26,10,64,0.8683,0.5563
26,11,63,0.8672,0.5822
26,12,62,0.8657,0.6078
26,13,61,0.8641,0.6331
26,14,60,0.8623,0.6579
26,15,59,0.8603,0.6821
26,16,58,0.8582,0.7057
26,17,57,0.8560,0.7286
26,18,56,0.8537,0.7507
26,19,55,0.8513,0.7720
26,20,54,0.8489,0.7923
26,21,53,0.8465,0.8117
26,22,52,0.8442,0.8301
26,23,51,0.8418,0.8474
26,24,50,0.8396,0.8636
26,25,49,0.8375,0.8788
26,26,48,0.8355,0.8927
26,27,47,0.8337,0.9055
26,28,46,0.8320,0.9172
26,29,45,0.8305,0.9276
26,30,44,0.8292,0.9369
26,31,43,0.8282,0.9449
26,32,42,0.8273,0.9517
26,33,41,0.8267,0.9572
26,34,40,0.8264,0.9616
26,35,39,0.8262,0.9647
26,36,38,0.8263,0.9665
26,37,37,0.8266,0.9671
26,38,36,0.8271,0.9665
26,39,35,0.8278,0.9647
26,40,34,0.8287,0.9616
26,41,33,0.8298,0.9572
26,42,32,0.8310,0.9517
26,43,31,0.8324,0.9449
26,44,30,0.8339,0.9369
26,45,29,0.8355,0.9276
26,46,28,0.8372,0.9172
26,47,27,0.8390,0.9055
26,48,26,0.8408,0.8927
26,49,25,0.8427,0.8788
26,50,24,0.8446,0.8636
26,51,23,0.8465,0.8474
26,52,22,0.8484,0.8301
26,53,21,0.8502,0.8117
26,54,20,0.8521,0.7923
26,55,19,0.8539,0.7720
26,56,18,0.8557,0.7507
26,57,17,0.8575,0.7286
26,58,16,0.8592,0.7057
26,59,15,0.8608,0.6821
26,60,14,0.8624,0.6579
26,61,13,0.8640,0.6331
26,62,12,0.8655,0.6078
26,63,11,0.8670,0.5822
26,64,10,0.8684,0.5563
26,65,9,0.8698,0.5302
26,66,8,0.8712,0.5040
26,67,7,0.8725,0.4779
26,68,6,0.8739,0.4519
26,69,5,0.8752,0.4261
26,70,4,0.8765,0.4007
26,71,3,0.8777,0.3757
26,72,2,0.8790,0.3512
26,73,1,0.8803,0.3273
26,74,0,0.8816,0.3041
27,0,73,0.8683,0.3125
27,1,72,0.8698,0.3361
27,2,71,0.8709,0.3603
27,3,70,0.8718,0.3852
27,4,69,0.8723,0.4105
27,5,68,0.8725,0.4363
27,6,67,0.8724,0.4624
27,7,66,0.8720,0.4888
27,8,65,0.8713,0.5152
27,9,64,0.8704,0.5417
27,10,63,0.8693,0.5680
27,11,62,0.8679,0.5942
27,12,61,0.8663,0.6201
27,13,60,0.8645,0.6455
27,14,59,0.8626,0.6705
27,15,58,0.8605,0.6949
27,16,57,0.8584,0.7187
27,17,56,0.8561,0.7417
27,18,55,0.8538,0.7639
27,19,54,0.8514,0.7852
27,20,53,0.8491,0.8056
27,21,52,0.8468,0.8250
27,22,51,0.8445,0.8433
27,23,50,0.8423,0.8606
27,24,49,0.8402,0.8767
27,25,48,0.8383,0.8917
27,26,47,0.8365,0.9055
27,27,46,0.8348,0.9182
27,28,45,0.8334,0.9296
27,29,44,0.8321,0.9397
27,30,43,0.8311,0.9487
27,31,42,0.8302,0.9563
27,32,41,0.8296,0.9627
27,33,40,0.8292,0.9678
27,34,39,0.8291,0.9717
27,35,38,0.8291,0.9743
27,36,37,0.8294,0.9755
27,37,36,0.8299,0.9755
27,38,35,0.8306,0.9743
27,39,34,0.8314,0.9717
27,40,33,0.8325,0.9678
27,41,32,0.8337,0.9627
27,42,31,0.8350,0.9563
27,43,30,0.8365,0.9487
27,44,29,0.8381,0.9397
27,45,28,0.8397,0.9296
27,46,27,0.8415,0.9182
27,47,26,0.8432,0.9055
27,48,25,0.8451,0.8917
27,49,24,0.8469,0.8767
27,50,23,0.8488,0.8606
27,51,22,0.8507,0.8433
27,52,21,0.8525,0.8250
27,53,20,0.8543,0.8056
27,54,19,0.8561,0.7852
27,55,18,0.8579,0.7639
27,56,17,0.8596,0.7417
27,57,16,0.8613,0.7187
27,58,15,0.8629,0.6949
27,59,14,0.8645,0.6705
27,60,13,0.8660,0.6455
27,61,12,0.8675,0.6201
27,62,11,0.8690,0.5942
27,63,10,0.8704,0.5680
27,64,9,0.8717,0.5417
27,65,8,0.8730,0.5152
27,66,7,0.8743,0.4888
27,67,6,0.8756,0.4624
27,68,5,0.8769,0.4363
27,69,4,0.8781,0.4105
27,70,3,0.8793,0.3852
27,71,2,0.8806,0.3603
27,72,1,0.8818,0.3361
27,73,0,0.8830,0.3125
28,0,72,0.8720,0.3204
28,1,71,0.8731,0.3444
28,2,70,0.8739,0.3690
28,3,69,0.8744,0.3942
28,4,68,0.8746,0.4199
28,5,67,0.8745,0.4460
28,6,66,0.8741,0.4724
28,7,65,0.8734,0.4991
28,8,64,0.8725,0.5258
28,9,63,0.8714,0.5525
28,10,62,0.8700,0.5791
28,11,61,0.8685,0.6055
28,12,60,0.8668,0.6316
28,13,59,0.8649,0.6572
28,14,58,0.8629,0.6824
28,15,57,0.8607,0.7069
28,16,56,0.8585,0.7308
28,17,55,0.8563,0.7539
28,18,54,0.8540,0.7761
28,19,53,0.8517,0.7975
28,20,52,0.8494,0.8179
28,21,51,0.8472,0.8372
28,22,50,0.8450,0.8555
28,23,49,0.8430,0.8727
28,24,48,0.8411,0.8887
28,25,47,0.8393,0.9036
28,26,46,0.8377,0.9172
28,27,45,0.8362,0.9296
28,28,44,0.8350,0.9407
28,29,43,0.8340,0.9506
28,30,42,0.8331,0.9591
28,31,41,0.8325,0.9664
28,32,40,0.8321,0.9723
28,33,39,0.8319,0.9770
28,34,38,0.8320,0.9803
28,35,37,0.8322,0.9823
28,36,36,0.8327,0.9829
28,37,35,0.8334,0.9823
28,38,34,0.8342,0.9803
28,39,33,0.8352,0.9770
28,40,32,0.8364,0.9723
28,41,31,0.8377,0.9664
28,42,30,0.8391,0.9591
28,43,29,0.8407,0.9506
28,44,28,0.8423,0.9407
28,45,27,0.8440,0.9296
28,46,26,0.8457,0.9172
28,47,25,0.8475,0.9036
28,48,24,0.8494,0.8887
28,49,23,0.8512,0.8727
28,50,22,0.8531,0.8555
28,51,21,0.8549,0.8372
28,52,20,0.8567,0.8179
28,53,19,0.8585,0.7975
28,54,18,0.8602,0.7761
28,55,17,0.8619,0.7539
28,56,16,0.8636,0.7308
28,57,15,0.8652,0.7069
28,58,14,0.8667,0.6824
28,59,13,0.8682,0.6572
28,60,12,0.8697,0.6316
28,61,11,0.8711,0.6055
28,62,10,0.8725,0.5791
28,63,9,0.8738,0.5525
28,64,8,0.8751,0.5258
28,65,7,0.8763,0.4991
28,66,6,0.8776,0.4724
28,67,5,0.8788,0.4460
28,68,4,0.8800,0.4199
28,69,3,0.8811,0.3942
28,70,2,0.8823,0.3690
28,71,1,0.8835,0.3444
28,72,0,0.8846,0.3204
29,0,71,0.8753,0.3280
29,1,70,0.8761,0.3523
29,2,69,0.8765,0.3773
29,3,68,0.8767,0.4028
29,4,67,0.8766,0.4288
29,5,66,0.8762,0.4552
29,6,65,0.8756,0.4819
29,7,64,0.8747,0.5088
29,8,63,0.8736,0.5357
29,9,62,0.8722,0.5627
29,10,61,0.8707,0.5895
29,11,60,0.8690,0.6161
29,12,59,0.8672,0.6423
29,13,58,0.8652,0.6681
29,14,57,0.8631,0.6934
29,15,56,0.8609,0.7181
29,16,55,0.8587,0.7420
29,17,54,0.8565,0.7652
29,18,53,0.8542,0.7874
29,19,52,0.8520,0.8088
29,20,51,0.8498,0.8292
29,21,50,0.8478,0.8485
29,22,49,0.8457,0.8667
29,23,48,0.8439,0.8837
29,24,47,0.8421,0.8996
29,25,46,0.8405,0.9142
29,26,45,0.8391,0.9276
29,27,44,0.8379,0.9397
29,28,43,0.8369,0.9506
29,29,42,0.8360,0.9601
29,30,41,0.8354,0.9682
29,31,40,0.8350,0.9750
29,32,39,0.8348,0.9805
29,33,38,0.8349,0.9846
29,34,37,0.8351,0.9874
29,35,36,0.8356,0.9887
29,36,35,0.8362,0.9887
29,37,34,0.8370,0.9874
29,38,33,0.8380,0.9846
29,39,32,0.8391,0.9805
29,40,31,0.8404,0.9750
29,41,30,0.8418,0.9682
29,42,29,0.8433,0.9601
29,43,28,0.8449,0.9506
29,44,27,0.8466,0.9397
29,45,26,0.8483,0.9276
29,46,25,0.8501,0.9142
29,47,24,0.8519,0.8996
29,48,23,0.8537,0.8837
29,49,22,0.8556,0.8667
29,50,21,0.8574,0.8485
29,51,20,0.8592,0.8292
29,52,19,0.8609,0.8088
29,53,18,0.8626,0.7874
29,54,17,0.8643,0.7652
29,55,16,0.8660,0.7420
29,56,15,0.8676,0.7181
29,57,14,0.8691,0.6934
29,58,13,0.8706,0.6681
29,59,12,0.8720,0.6423
29,60,11,0.8734,0.6161
29,61,10,0.8747,0.5895
29,62,9,0.8760,0.5627
29,63,8,0.8773,0.5357
29,64,7,0.8785,0.5088
29,65,6,0.8797,0.4819
29,66,5,0.8808,0.4552
29,67,4,0.8820,0.4288
29,68,3,0.8831,0.4028
29,69,2,0.8842,0.3773
29,70,1,0.8853,0.3523
29,71,0,0.8864,0.3280
30,0,70,0.8783,0.3352
30,1,69,0.8788,0.3598
30,2,68,0.8789,0.3851
30,3,67,0.8788,0.4109
30,4,66,0.8784,0.4372
30,5,65,0.8778,0.4638
30,6,64,0.8769,0.4908
30,7,63,0.8758,0.5179
30,8,62,0.8745,0.5451
30,9,61,0.8730,0.5722
30,10,60,0.8713,0.5992
30,11,59,0.8695,0.6260
30,12,58,0.8676,0.6524
30,13,57,0.8655,0.6783
30,14,56,0.8634,0.7037
30,15,55,0.8612,0.7284
30,16,54,0.8590,0.7524
30,17,53,0.8568,0.7756
30,18,52,0.8547,0.7979
30,19,51,0.8525,0.8192
30,20,50,0.8505,0.8395
30,21,49,0.8485,0.8587
30,22,48,0.8467,0.8768
30,23,47,0.8449,0.8937
30,24,46,0.8434,0.9093
30,25,45,0.8420,0.9237
30,26,44,0.8408,0.9369
30,27,43,0.8398,0.9487
30,28,42,0.8390,0.9591
30,29,41,0.8383,0.9682
30,30,40,0.8380,0.9759
30,31,39,0.8378,0.9823
30,32,38,0.8378,0.9872
30,33,37,0.8380,0.9908
30,34,36,0.8385,0.9929
30,35,35,0.8391,0.9936
30,36,34,0.8399,0.9929
30,37,33,0.8408,0.9908
30,38,32,0.8420,0.9872
30,39,31,0.8432,0.9823
30,40,30,0.8446,0.9759
30,41,29,0.8461,0.9682
30,42,28,0.8477,0.9591
30,43,27,0.8493,0.9487
30,44,26,0.8510,0.9369
30,45,25,0.8528,0.9237
30,46,24,0.8546,0.9093
30,47,23,0.8564,0.8937
30,48,22,0.8582,0.8768
30,49,21,0.8600,0.8587
30,50,20,0.8617,0.8395
30,51,19,0.8635,0.8192
30,52,18,0.8652,0.7979
30,53,17,0.8669,0.7756
30,54,16,0.8685,0.7524
30,55,15,0.8701,0.7284
30,56,14,0.8716,0.7037
30,57,13,0.8731,0.6783
30,58,12,0.8745,0.6524
30,59,11,0.8758,0.6260
30,60,10,0.8771,0.5992
30,61,9,0.8784,0.5722
30,62,8,0.8796,0.5451
30,63,7,0.8808,0.5179
30,64,6,0.8820,0.4908
30,65,5,0.8831,0.4638
30,66,4,0.8842,0.4372
30,67,3,0.8852,0.4109
30,68,2,0.8863,0.3851
30,69,1,0.8873,0.3598
30,70,0,0.8884,0.3352
31,0,69,0.8811,0.3421
31,1,68,0.8812,0.3669
31,2,67,0.8810,0.3924
31,3,66,0.8806,0.4185
31,4,65,0.8800,0.4450
31,5,64,0.8791,0.4719
31,6,63,0.8780,0.4991
31,7,62,0.8767,0.5264
31,8,61,0.8753,0.5538
31,9,60,0.8736,0.5811
31,10,59,0.8718,0.6083
31,11,58,0.8699,0.6352
31,12,57,0.8679,0.6617
31,13,56,0.8659,0.6877
31,14,55,0.8637,0.7131
31,15,54,0.8616,0.7379
31,16,53,0.8594,0.7619
31,17,52,0.8573,0.7851
31,18,51,0.8552,0.8073
31,19,50,0.8532,0.8286
31,20,49,0.8513,0.8488
31,21,48,0.8495,0.8679
31,22,47,0.8478,0.8858
31,23,46,0.8463,0.9025
31,24,45,0.8449,0.9179
31,25,44,0.8437,0.9321
31,26,43,0.8427,0.9449
31,27,42,0.8419,0.9563
31,28,41,0.8413,0.9664
31,29,40,0.8409,0.9750
31,30,39,0.8407,0.9823
31,31,38,0.8407,0.9881
31,32,37,0.8410,0.9925
31,33,36,0.8414,0.9954
31,34,35,0.8420,0.9968
31,35,34,0.8428,0.9968
31,36,33,0.8437,0.9954
31,37,32,0.8448,0.9925
31,38,31,0.8461,0.9881
31,39,30,0.8474,0.9823
31,40,29,0.8489,0.9750
31,41,28,0.8505,0.9664
31,42,27,0.8521,0.9563
31,43,26,0.8538,0.9449
31,44,25,0.8555,0.9321
31,45,24,0.8573,0.9179
31,46,23,0.8591,0.9025
31,47,22,0.8609,0.8858
31,48,21,0.8627,0.8679
31,49,20,0.8644,0.8488
31,50,19,0.8662,0.8286
31,51,18,0.8679,0.8073
31,52,17,0.8695,0.7851
31,53,16,0.8711,0.7619
31,54,15,0.8727,0.7379
31,55,14,0.8742,0.7131
31,56,13,0.8757,0.6877
31,57,12,0.8771,0.6617
31,58,11,0.8784,0.6352
31,59,10,0.8797,0.6083
31,60,9,0.8809,0.5811
31,61,8,0.8821,0.5538
31,62,7,0.8833,0.5264
31,63,6,0.8844,0.4991
31,64,5,0.8855,0.4719
31,65,4,0.8865,0.4450
31,66,3,0.8876,0.4185
31,67,2,0.8886,0.3924
31,68,1,0.8896,0.3669
31,69,0,0.8905,0.3421
32,0,68,0.8835,0.3485
32,1,67,0.8834,0.3736
32,2,66,0.8829,0.3994
32,3,65,0.8823,0.4257
32,4,64,0.8814,0.4524
32,5,63,0.8803,0.4795
32,6,62,0.8791,0.5069
32,7,61,0.8776,0.5344
32,8,60,0.8760,0.5619
32,9,59,0.8742,0.5894
32,10,58,0.8724,0.6167
32,11,57,0.8704,0.6437
32,12,56,0.8684,0.6703
32,13,55,0.8663,0.6963
32,14,54,0.8642,0.7218
32,15,53,0.8621,0.7466
32,16,52,0.8600,0.7706
32,17,51,0.8579,0.7937
32,18,50,0.8560,0.8159
32,19,49,0.8541,0.8371
32,20,48,0.8523,0.8572
32,21,47,0.8507,0.8761
32,22,46,0.8492,0.8938
32,23,45,0.8478,0.9102
32,24,44,0.8467,0.9254
32,25,43,0.8457,0.9392
32,26,42,0.8449,0.9517
32,27,41,0.8443,0.9627
32,28,40,0.8439,0.9723
32,29,39,0.8437,0.9805
32,30,38,0.8437,0.9872
32,31,37,0.8440,0.9925
32,32,36,0.8444,0.9962
32,33,35,0.8450,0.9985
32,34,34,0.8457,0.9992
32,35,33,0.8467,0.9985
32,36,32,0.8477,0.9962
32,37,31,0.8490,0.9925
32,38,30,0.8503,0.9872
32,39,29,0.8518,0.9805
32,40,28,0.8533,0.9723
32,41,27,0.8549,0.9627
32,42,26,0.8566,0.9517
32,43,25,0.8583,0.9392
32,44,24,0.8601,0.9254
32,45,23,0.8619,0.9102
32,46,22,0.8637,0.8938
32,47,21,0.8654,0.8761
32,48,20,0.8672,0.8572
32,49,19,0.8689,0.8371
32,50,18,0.8706,0.8159
32,51,17,0.8723,0.7937
32,52,16,0.8739,0.7706
32,53,15,0.8754,0.7466
32,54,14,0.8769,0.7218
32,55,13,0.8784,0.6963
32,56,12,0.8798,0.6703
32,57,11,0.8811,0.6437
32,58,10,0.8824,0.6167
32,59,9,0.8836,0.5894
32,60,8,0.8848,0.5619
32,61,7,0.8859,0.5344
32,62,6,0.8870,0.5069
32,63,5,0.8880,0.4795
32,64,4,0.8891,0.4524
32,65,3,0.8900,0.4257
32,66,2,0.8910,0.3994
32,67,1,0.8919,0.3736
32,68,0,0.8929,0.3485
33,0,67,0.8857,0.3545
33,1,66,0.8853,0.3799
33,2,65,0.8846,0.4058
33,3,64,0.8838,0.4324
33,4,63,0.8827,0.4593
33,5,62,0.8814,0.4866
33,6,61,0.8800,0.5141
33,7,60,0.8784,0.5418
33,8,59,0.8767,0.5695
33,9,58,0.8748,0.5971
33,10,57,0.8729,0.6244
33,11,56,0.8709,0.6515
33,12,55,0.8689,0.6781
33,13,54,0.8668,0.7042
33,14,53,0.8647,0.7297
33,15,52,0.8627,0.7545
33,16,51,0.8607,0.7785
33,17,50,0.8588,0.8015
33,18,49,0.8569,0.8236
33,19,48,0.8552,0.8446
33,20,47,0.8536,0.8645
33,21,46,0.8521,0.8832
33,22,45,0.8508,0.9007
33,23,44,0.8497,0.9169
33,24,43,0.8487,0.9317
33,25,42,0.8479,0.9452
33,26,41,0.8473,0.9572
33,27,40,0.8469,0.9678
33,28,39,0.8468,0.9770
33,29,38,0.8468,0.9846
33,30,37,0.8470,0.9908
33,31,36,0.8474,0.9954
33,32,35,0.8480,0.9985
33,33,34,0.8487,1.0000
33,34,33,0.8497,1.0000
33,35,32,0.8507,0.9985
33,36,31,0.8519,0.9954
33,37,30,0.8533,0.9908
33,38,29,0.8547,0.9846
33,39,28,0.8562,0.9770
33,40,27,0.8578,0.9678
33,41,26,0.8595,0.9572
33,42,25,0.8612,0.9452
33,43,24,0.8630,0.9317
33,44,23,0.8647,0.9169
33,45,22,0.8665,0.9007
33,46,21,0.8683,0.8832
33,47,20,0.8700,0.8645
33,48,19,0.8718,0.8446
33,49,18,0.8735,0.8236
33,50,17,0.8751,0.8015
33,51,16,0.8767,0.7785
33,52,15,0.8783,0.7545
33,53,14,0.8798,0.7297
33,54,13,0.8812,0.7042
33,55,12,0.8826,0.6781
33,56,11,0.8839,0.6515
33,57,10,0.8852,0.6244
33,58,9,0.8864,0.5971
33,59,8,0.8875,0.5695
33,60,7,0.8886,0.5418
33,61,6,0.8897,0.5141
33,62,5,0.8907,0.4866
33,63,4,0.8917,0.4593
33,64,3,0.8927,0.4324
33,65,2,0.8936,0.4058
33,66,1,0.8945,0.3799
33,67,0,0.8953,0.3545
34,0,66,0.8877,0.3602
34,1,65,0.8870,0.3857
34,2,64,0.8862,0.4119
34,3,63,0.8851,0.4386
34,4,62,0.8838,0.4657
34,5,61,0.8824,0.4932
34,6,60,0.8809,0.5208
34,7,59,0.8792,0.5486
34,8,58,0.8774,0.5764
34,9,57,0.8755,0.6041
34,10,56,0.8735,0.6315
34,11,55,0.8715,0.6586
34,12,54,0.8695,0.6853
34,13,53,0.8675,0.7114
34,14,52,0.8655,0.7369
34,15,51,0.8635,0.7616
34,16,50,0.8616,0.7855
34,17,49,0.8598,0.8084
34,18,48,0.8581,0.8303
34,19,47,0.8565,0.8512
34,20,46,0.8551,0.8709
34,21,45,0.8538,0.8894
34,22,44,0.8527,0.9065
34,23,43,0.8517,0.9224
34,24,42,0.8510,0.9369
34,25,41,0.8504,0.9500
34,26,40,0.8500,0.9616
34,27,39,0.8499,0.9717
34,28,38,0.8499,0.9803
34,29,37,0.8501,0.9874
