DQ_pct_X,TBZ_pct_Y,THI_pct_Z,Z2,density
1,10,89,0.3429,0.0490
1,11,88,0.3422,0.0541
1,12,87,0.3414,0.0595
1,13,86,0.3403,0.0652
1,14,85,0.3390,0.0712
1,15,84,0.3375,0.0776
1,16,83,0.3358,0.0841
1,17,82,0.3340,0.0910
1,18,81,0.3320,0.0981
1,19,80,0.3298,0.1054
1,20,79,0.3275,0.1130
1,21,78,0.3250,0.1207
1,22,77,0.3225,0.1285
1,23,76,0.3198,0.1365
1,24,75,0.3171,0.1446
1,25,74,0.3143,0.1528
1,26,73,0.3114,0.1610
1,27,72,0.3086,0.1692
1,28,71,0.3057,0.1775
1,29,70,0.3028,0.1857
1,30,69,0.3000,0.1938
1,31,68,0.2972,0.2019
1,32,67,0.2945,0.2099
1,33,66,0.2918,0.2178
1,34,65,0.2893,0.2255
1,35,64,0.2868,0.2331
1,36,63,0.2844,0.2404
1,37,62,0.2820,0.2476
1,38,61,0.2798,0.2546
1,39,60,0.2777,0.2613
1,40,59,0.2756,0.2677
1,41,58,0.2736,0.2739
1,42,57,0.2716,0.2798
1,43,56,0.2697,0.2853
1,44,55,0.2677,0.2905
1,45,54,0.2658,0.2953
1,46,53,0.2639,0.2997
1,47,52,0.2618,0.3036
1,48,51,0.2598,0.3072
1,49,50,0.2576,0.3103
1,50,49,0.2554,0.3129
1,51,48,0.2530,0.3150
1,52,47,0.2504,0.3165
1,53,46,0.2477,0.3175
1,54,45,0.2449,0.3180
1,55,44,0.2419,0.3179
1,56,43,0.2387,0.3173
1,57,42,0.2353,0.3160
1,58,41,0.2317,0.3142
1,59,40,0.2280,0.3117
1,60,39,0.2240,0.3087
1,61,38,0.2200,0.3051
1,62,37,0.2157,0.3009
1,63,36,0.2113,0.2962
1,64,35,0.2068,0.2909
1,65,34,0.2021,0.2851
1,66,33,0.1974,0.2788
1,67,32,0.1925,0.2720
1,68,31,0.1876,0.2648
1,69,30,0.1826,0.2571
1,70,29,0.1776,0.2491
1,71,28,0.1726,0.2407
1,72,27,0.1676,0.2320
1,73,26,0.1626,0.2231
1,74,25,0.1576,0.2139
1,75,24,0.1527,0.2045
1,76,23,0.1478,0.1951
1,77,22,0.1430,0.1855
1,78,21,0.1382,0.1759
1,79,20,0.1336,0.1663
1,80,19,0.1290,0.1568
1,81,18,0.1245,0.1473
1,82,17,0.1202,0.1380
1,83,16,0.1160,0.1289
1,84,15,0.1118,0.1200
1,85,14,0.1078,0.1113
1,86,13,0.1039,0.1029
1,87,12,0.1001,0.0948
1,88,11,0.0965,0.0871
1,89,10,0.0930,0.0797
1,90,9,0.0895,0.0727
1,91,8,0.0862,0.0660
1,92,7,0.0831,0.0598
1,93,6,0.0800,0.0539
1,94,5,0.0770,0.0484
1,95,4,0.0742,0.0434
1,96,3,0.0714,0.0387
1,97,2,0.0688,0.0343
1,98,1,0.0662,0.0304
1,99,0,0.0637,0.0268
2,0,98,0.3333,0.0172
2,1,97,0.3349,0.0197
2,2,96,0.3364,0.0225
2,3,95,0.3376,0.0255
2,4,94,0.3386,0.0288
2,5,93,0.3394,0.0325
2,6,92,0.3399,0.0365
2,7,91,0.3402,0.0408
2,8,90,0.3404,0.0454
2,9,89,0.3402,0.0504
2,10,88,0.3399,0.0557
2,11,87,0.3394,0.0614
2,12,86,0.3386,0.0674
2,13,85,0.3377,0.0738
2,14,84,0.3366,0.0804
2,15,83,0.3352,0.0874
2,16,82,0.3337,0.0946
2,17,81,0.3320,0.1021
2,18,80,0.3302,0.1099
2,19,79,0.3282,0.1179
2,20,78,0.3261,0.1260
2,21,77,0.3239,0.1344
2,22,76,0.3216,0.1429
2,23,75,0.3192,0.1515
2,24,74,0.3167,0.1602
2,25,73,0.3142,0.1690
2,26,72,0.3117,0.1778
2,27,71,0.3091,0.1866
2,28,70,0.3066,0.1953
2,29,69,0.3040,0.2040
2,30,68,0.3015,0.2127
2,31,67,0.2991,0.2212
2,32,66,0.2967,0.2296
2,33,65,0.2944,0.2379
2,34,64,0.2921,0.2460
2,35,63,0.2899,0.2539
2,36,62,0.2878,0.2617
2,37,61,0.2858,0.2691
2,38,60,0.2839,0.2764
2,39,59,0.2820,0.2833
2,40,58,0.2802,0.2900
2,41,57,0.2784,0.2963
2,42,56,0.2766,0.3023
2,43,55,0.2748,0.3080
2,44,54,0.2731,0.3132
2,45,53,0.2713,0.3181
2,46,52,0.2694,0.3225
2,47,51,0.2675,0.3264
2,48,50,0.2655,0.3299
2,49,49,0.2633,0.3329
2,50,48,0.2611,0.3354
2,51,47,0.2587,0.3373
2,52,46,0.2561,0.3386
2,53,45,0.2534,0.3394
2,54,44,0.2504,0.3396
2,55,43,0.2473,0.3391
2,56,42,0.2440,0.3381
2,57,41,0.2405,0.3364
2,58,40,0.2368,0.3341
2,59,39,0.2329,0.3312
2,60,38,0.2289,0.3276
2,61,37,0.2246,0.3234
2,62,36,0.2202,0.3186
2,63,35,0.2157,0.3133
2,64,34,0.2110,0.3073
2,65,33,0.2063,0.3008
2,66,32,0.2014,0.2938
2,67,31,0.1964,0.2863
2,68,30,0.1914,0.2783
2,69,29,0.1863,0.2699
2,70,28,0.1812,0.2611
2,71,27,0.1760,0.2520
2,72,26,0.1709,0.2425
2,73,25,0.1658,0.2328
2,74,24,0.1607,0.2229
2,75,23,0.1557,0.2129
2,76,22,0.1508,0.2027
2,77,21,0.1459,0.1924
2,78,20,0.1411,0.1822
2,79,19,0.1363,0.1720
2,80,18,0.1317,0.1618
2,81,17,0.1272,0.1518
2,82,16,0.1228,0.1420
2,83,15,0.1185,0.1324
2,84,14,0.1143,0.1230
2,85,13,0.1102,0.1139
2,86,12,0.1063,0.1051
2,87,11,0.1025,0.0967
2,88,10,0.0988,0.0886
2,89,9,0.0952,0.0810
2,90,8,0.0917,0.0737
2,91,7,0.0884,0.0668
2,92,6,0.0851,0.0604
2,93,5,0.0820,0.0543
2,94,4,0.0790,0.0487
2,95,3,0.0761,0.0435
2,96,2,0.0733,0.0387
2,97,1,0.0706,0.0343
2,98,0,0.0680,0.0303
3,0,97,0.3298,0.0199
3,1,96,0.3314,0.0228
3,2,95,0.3329,0.0259
3,3,94,0.3342,0.0293
3,4,93,0.3352,0.0331
3,5,92,0.3360,0.0372
3,6,91,0.3367,0.0417
3,7,90,0.3371,0.0465
3,8,89,0.3373,0.0517
3,9,88,0.3372,0.0573
3,10,87,0.3370,0.0632
3,11,86,0.3366,0.0695
3,12,85,0.3360,0.0761
3,13,84,0.3352,0.0831
3,14,83,0.3342,0.0904
3,15,82,0.3330,0.0980
3,16,81,0.3317,0.1060
3,17,80,0.3302,0.1142
3,18,79,0.3285,0.1226
3,19,78,0.3268,0.1313
3,20,77,0.3249,0.1401
3,21,76,0.3229,0.1491
3,22,75,0.3209,0.1583
3,23,74,0.3187,0.1675
3,24,73,0.3165,0.1769
3,25,72,0.3143,0.1862
3,26,71,0.3121,0.1956
3,27,70,0.3098,0.2050
3,28,69,0.3076,0.2143
3,29,68,0.3054,0.2235
3,30,67,0.3032,0.2326
3,31,66,0.3011,0.2416
3,32,65,0.2990,0.2505
3,33,64,0.2970,0.2592
3,34,63,0.2951,0.2676
3,35,62,0.2932,0.2759
3,36,61,0.2914,0.2839
3,37,60,0.2897,0.2917
3,38,59,0.2880,0.2992
3,39,58,0.2864,0.3064
3,40,57,0.2848,0.3132
3,41,56,0.2832,0.3197
3,42,55,0.2817,0.3258
3,43,54,0.2801,0.3316
3,44,53,0.2784,0.3369
3,45,52,0.2768,0.3418
3,46,51,0.2750,0.3462
3,47,50,0.2731,0.3501
3,48,49,0.2712,0.3535
3,49,48,0.2690,0.3563
3,50,47,0.2668,0.3586
3,51,46,0.2643,0.3603
3,52,45,0.2617,0.3613
3,53,44,0.2589,0.3618
3,54,43,0.2559,0.3616
3,55,42,0.2527,0.3608
3,56,41,0.2493,0.3593
3,57,40,0.2456,0.3571
3,58,39,0.2418,0.3543
3,59,38,0.2378,0.3508
3,60,37,0.2336,0.3467
3,61,36,0.2293,0.3419
3,62,35,0.2247,0.3364
3,63,34,0.2201,0.3304
3,64,33,0.2153,0.3237
3,65,32,0.2103,0.3165
3,66,31,0.2053,0.3087
3,67,30,0.2002,0.3004
3,68,29,0.1951,0.2916
3,69,28,0.1899,0.2825
3,70,27,0.1847,0.2729
3,71,26,0.1795,0.2629
3,72,25,0.1742,0.2527
3,73,24,0.1690,0.2423
3,74,23,0.1639,0.2316
3,75,22,0.1588,0.2208
3,76,21,0.1538,0.2099
3,77,20,0.1488,0.1990
3,78,19,0.1439,0.1880
3,79,18,0.1391,0.1772
3,80,17,0.1344,0.1665
3,81,16,0.1299,0.1559
3,82,15,0.1254,0.1455
3,83,14,0.1210,0.1354
3,84,13,0.1168,0.1256
3,85,12,0.1127,0.1161
3,86,11,0.1087,0.1070
3,87,10,0.1048,0.0982
3,88,9,0.1011,0.0898
3,89,8,0.0974,0.0819
3,90,7,0.0939,0.0744
3,91,6,0.0905,0.0673
3,92,5,0.0872,0.0607
3,93,4,0.0841,0.0545
3,94,3,0.0810,0.0488
3,95,2,0.0780,0.0435
3,96,1,0.0752,0.0386
3,97,0,0.0724,0.0342
4,0,96,0.3263,0.0230
4,1,95,0.3280,0.0262
4,2,94,0.3295,0.0297
4,3,93,0.3308,0.0336
4,4,92,0.3319,0.0379
4,5,91,0.3328,0.0425
4,6,90,0.3335,0.0475
4,7,89,0.3339,0.0528
4,8,88,0.3342,0.0586
4,9,87,0.3343,0.0648
4,10,86,0.3342,0.0713
4,11,85,0.3339,0.0783
4,12,84,0.3334,0.0856
4,13,83,0.3327,0.0932
4,14,82,0.3319,0.1012
4,15,81,0.3309,0.1096
4,16,80,0.3297,0.1182
4,17,79,0.3284,0.1271
4,18,78,0.3270,0.1363
4,19,77,0.3254,0.1456
4,20,76,0.3238,0.1552
4,21,75,0.3220,0.1649
4,22,74,0.3202,0.1747
4,23,73,0.3184,0.1846
4,24,72,0.3165,0.1946
4,25,71,0.3145,0.2046
4,26,70,0.3126,0.2145
4,27,69,0.3107,0.2244
4,28,68,0.3087,0.2343
4,29,67,0.3068,0.2440
4,30,66,0.3050,0.2536
4,31,65,0.3032,0.2631
4,32,64,0.3014,0.2724
4,33,63,0.2998,0.2815
4,34,62,0.2981,0.2903
4,35,61,0.2966,0.2989
4,36,60,0.2951,0.3073
4,37,59,0.2936,0.3153
4,38,58,0.2922,0.3230
4,39,57,0.2909,0.3304
4,40,56,0.2895,0.3374
4,41,55,0.2881,0.3441
4,42,54,0.2867,0.3503
4,43,53,0.2853,0.3561
4,44,52,0.2838,0.3615
4,45,51,0.2822,0.3663
4,46,50,0.2805,0.3707
4,47,49,0.2787,0.3745
4,48,48,0.2768,0.3777
4,49,47,0.2747,0.3804
4,50,46,0.2724,0.3824
4,51,45,0.2699,0.3839
4,52,44,0.2672,0.3846
4,53,43,0.2644,0.3847
4,54,42,0.2613,0.3841
4,55,41,0.2580,0.3829
4,56,40,0.2544,0.3809
4,57,39,0.2507,0.3782
4,58,38,0.2468,0.3748
4,59,37,0.2426,0.3707
4,60,36,0.2383,0.3659
4,61,35,0.2338,0.3604
4,62,34,0.2291,0.3542
4,63,33,0.2243,0.3474
4,64,32,0.2194,0.3400
4,65,31,0.2144,0.3319
4,66,30,0.2093,0.3233
4,67,29,0.2040,0.3142
4,68,28,0.1988,0.3047
4,69,27,0.1935,0.2946
4,70,26,0.1882,0.2842
4,71,25,0.1829,0.2735
4,72,24,0.1776,0.2625
4,73,23,0.1723,0.2512
4,74,22,0.1671,0.2398
4,75,21,0.1619,0.2282
4,76,20,0.1568,0.2166
4,77,19,0.1518,0.2050
4,78,18,0.1468,0.1934
4,79,17,0.1420,0.1819
4,80,16,0.1372,0.1706
4,81,15,0.1326,0.1595
4,82,14,0.1281,0.1486
4,83,13,0.1237,0.1381
4,84,12,0.1194,0.1278
4,85,11,0.1152,0.1179
4,86,10,0.1112,0.1084
4,87,9,0.1072,0.0994
4,88,8,0.1034,0.0907
4,89,7,0.0997,0.0825
4,90,6,0.0962,0.0748
4,91,5,0.0927,0.0676
4,92,4,0.0894,0.0608
4,93,3,0.0862,0.0545
4,94,2,0.0831,0.0487
4,95,1,0.0800,0.0433
4,96,0,0.0771,0.0384
5,0,95,0.3229,0.0264
5,1,94,0.3246,0.0300
5,2,93,0.3261,0.0340
5,3,92,0.3275,0.0384
5,4,91,0.3286,0.0431
5,5,90,0.3296,0.0482
5,6,89,0.3303,0.0538
5,7,88,0.3309,0.0598
5,8,87,0.3312,0.0662
5,9,86,0.3314,0.0730
5,10,85,0.3314,0.0802
5,11,84,0.3312,0.0878
5,12,83,0.3309,0.0958
5,13,82,0.3303,0.1042
5,14,81,0.3296,0.1130
5,15,80,0.3288,0.1220
5,16,79,0.3278,0.1314
5,17,78,0.3267,0.1410
5,18,77,0.3255,0.1509
5,19,76,0.3242,0.1610
5,20,75,0.3228,0.1713
5,21,74,0.3213,0.1817
5,22,73,0.3197,0.1922
5,23,72,0.3181,0.2028
5,24,71,0.3165,0.2134
5,25,70,0.3149,0.2240
5,26,69,0.3132,0.2345
5,27,68,0.3116,0.2450
5,28,67,0.3100,0.2554
5,29,66,0.3084,0.2656
5,30,65,0.3069,0.2757
5,31,64,0.3054,0.2857
5,32,63,0.3040,0.2954
5,33,62,0.3026,0.3048
5,34,61,0.3013,0.3140
5,35,60,0.3001,0.3230
5,36,59,0.2989,0.3316
5,37,58,0.2977,0.3399
5,38,57,0.2965,0.3478
5,39,56,0.2954,0.3554
5,40,55,0.2942,0.3626
5,41,54,0.2931,0.3694
5,42,53,0.2918,0.3757
5,43,52,0.2905,0.3815
5,44,51,0.2892,0.3869
5,45,50,0.2877,0.3917
5,46,49,0.2861,0.3959
5,47,48,0.2843,0.3996
5,48,47,0.2824,0.4027
5,49,46,0.2802,0.4051
5,50,45,0.2779,0.4069
5,51,44,0.2754,0.4080
5,52,43,0.2727,0.4084
5,53,42,0.2697,0.4080
5,54,41,0.2665,0.4070
5,55,40,0.2631,0.4052
5,56,39,0.2595,0.4027
5,57,38,0.2557,0.3994
5,58,37,0.2516,0.3953
5,59,36,0.2473,0.3905
5,60,35,0.2429,0.3850
5,61,34,0.2383,0.3788
5,62,33,0.2335,0.3718
5,63,32,0.2286,0.3642
5,64,31,0.2235,0.3560
5,65,30,0.2184,0.3471
5,66,29,0.2131,0.3377
5,67,28,0.2078,0.3277
5,68,27,0.2025,0.3172
5,69,26,0.1971,0.3064
5,70,25,0.1917,0.2951
5,71,24,0.1863,0.2835
5,72,23,0.1809,0.2717
5,73,22,0.1756,0.2596
5,74,21,0.1703,0.2474
5,75,20,0.1650,0.2351
5,76,19,0.1599,0.2227
5,77,18,0.1548,0.2104
5,78,17,0.1498,0.1982
5,79,16,0.1449,0.1861
5,80,15,0.1401,0.1742
5,81,14,0.1354,0.1626
5,82,13,0.1308,0.1512
5,83,12,0.1264,0.1402
5,84,11,0.1220,0.1296
5,85,10,0.1178,0.1193
5,86,9,0.1137,0.1095
5,87,8,0.1097,0.1002
5,88,7,0.1059,0.0913
5,89,6,0.1021,0.0829
5,90,5,0.0985,0.0750
5,91,4,0.0950,0.0676
5,92,3,0.0916,0.0607
5,93,2,0.0883,0.0543
5,94,1,0.0852,0.0484
5,95,0,0.0821,0.0430
6,0,94,0.3195,0.0302
6,1,93,0.3212,0.0343
6,2,92,0.3228,0.0387
6,3,91,0.3242,0.0436
6,4,90,0.3254,0.0489
6,5,89,0.3264,0.0546
6,6,88,0.3272,0.0607
6,7,87,0.3279,0.0673
6,8,86,0.3283,0.0744
6,9,85,0.3286,0.0819
6,10,84,0.3287,0.0898
6,11,83,0.3286,0.0982
6,12,82,0.3284,0.1069
6,13,81,0.3280,0.1160
6,14,80,0.3275,0.1255
6,15,79,0.3268,0.1354
6,16,78,0.3261,0.1455
6,17,77,0.3251,0.1559
6,18,76,0.3241,0.1665
6,19,75,0.3230,0.1774
6,20,74,0.3219,0.1884
6,21,73,0.3206,0.1995
6,22,72,0.3194,0.2107
6,23,71,0.3180,0.2219
6,24,70,0.3167,0.2332
6,25,69,0.3154,0.2444
6,26,68,0.3140,0.2556
6,27,67,0.3127,0.2666
6,28,66,0.3114,0.2775
6,29,65,0.3102,0.2883
6,30,64,0.3090,0.2989
6,31,63,0.3078,0.3092
6,32,62,0.3067,0.3194
6,33,61,0.3056,0.3292
6,34,60,0.3046,0.3388
6,35,59,0.3037,0.3480
6,36,58,0.3027,0.3569
6,37,57,0.3018,0.3654
6,38,56,0.3009,0.3736
6,39,55,0.3000,0.3813
6,40,54,0.2990,0.3887
6,41,53,0.2980,0.3955
6,42,52,0.2969,0.4019
6,43,51,0.2958,0.4077
6,44,50,0.2945,0.4130
6,45,49,0.2931,0.4177
6,46,48,0.2915,0.4218
6,47,47,0.2898,0.4253
6,48,46,0.2879,0.4282
6,49,45,0.2858,0.4303
6,50,44,0.2834,0.4318
6,51,43,0.2808,0.4325
6,52,42,0.2780,0.4325
6,53,41,0.2750,0.4317
6,54,40,0.2717,0.4301
6,55,39,0.2682,0.4277
6,56,38,0.2645,0.4246
6,57,37,0.2605,0.4206
6,58,36,0.2564,0.4158
6,59,35,0.2520,0.4103
6,60,34,0.2474,0.4040
6,61,33,0.2427,0.3970
6,62,32,0.2378,0.3892
6,63,31,0.2328,0.3807
6,64,30,0.2276,0.3716
6,65,29,0.2224,0.3618
6,66,28,0.2170,0.3515
6,67,27,0.2116,0.3406
6,68,26,0.2062,0.3293
6,69,25,0.2007,0.3175
6,70,24,0.1952,0.3054
6,71,23,0.1897,0.2929
6,72,22,0.1843,0.2802
6,73,21,0.1789,0.2674
6,74,20,0.1735,0.2544
6,75,19,0.1682,0.2413
6,76,18,0.1630,0.2283
6,77,17,0.1578,0.2153
6,78,16,0.1528,0.2024
6,79,15,0.1478,0.1897
6,80,14,0.1430,0.1773
6,81,13,0.1382,0.1651
6,82,12,0.1336,0.1533
6,83,11,0.1291,0.1419
6,84,10,0.1247,0.1309
6,85,9,0.1204,0.1203
6,86,8,0.1163,0.1102
6,87,7,0.1123,0.1006
6,88,6,0.1083,0.0915
6,89,5,0.1046,0.0829
6,90,4,0.1009,0.0749
6,91,3,0.0973,0.0673
6,92,2,0.0939,0.0604
6,93,1,0.0906,0.0539
6,94,0,0.0873,0.0479
7,0,93,0.3161,0.0344
7,1,92,0.3179,0.0389
7,2,91,0.3196,0.0439
7,3,90,0.3210,0.0493
7,4,89,0.3223,0.0552
7,5,88,0.3233,0.0615
7,6,87,0.3242,0.0683
7,7,86,0.3250,0.0756
7,8,85,0.3255,0.0833
7,9,84,0.3259,0.0915
7,10,83,0.3261,0.1002
7,11,82,0.3262,0.1093
7,12,81,0.3261,0.1188
7,13,80,0.3259,0.1287
7,14,79,0.3255,0.1390
7,15,78,0.3250,0.1496
7,16,77,0.3244,0.1605
7,17,76,0.3237,0.1717
7,18,75,0.3229,0.1831
7,19,74,0.3220,0.1947
7,20,73,0.3211,0.2064
7,21,72,0.3201,0.2183
7,22,71,0.3191,0.2302
7,23,70,0.3181,0.2421
7,24,69,0.3170,0.2540
7,25,68,0.3160,0.2659
7,26,67,0.3150,0.2776
7,27,66,0.3140,0.2892
7,28,65,0.3130,0.3007
7,29,64,0.3121,0.3120
7,30,63,0.3112,0.3230
7,31,62,0.3103,0.3338
7,32,61,0.3095,0.3443
7,33,60,0.3088,0.3545
7,34,59,0.3081,0.3644
7,35,58,0.3074,0.3740
7,36,57,0.3067,0.3831
7,37,56,0.3060,0.3919
7,38,55,0.3053,0.4002
7,39,54,0.3046,0.4081
7,40,53,0.3038,0.4155
7,41,52,0.3030,0.4224
7,42,51,0.3021,0.4288
7,43,50,0.3010,0.4346
7,44,49,0.2998,0.4398
7,45,48,0.2985,0.4444
7,46,47,0.2970,0.4484
7,47,46,0.2952,0.4516
7,48,45,0.2933,0.4542
7,49,44,0.2912,0.4560
7,50,43,0.2888,0.4571
7,51,42,0.2862,0.4573
7,52,41,0.2833,0.4568
7,53,40,0.2802,0.4555
7,54,39,0.2768,0.4533
7,55,38,0.2732,0.4503
7,56,37,0.2694,0.4464
7,57,36,0.2653,0.4417
7,58,35,0.2611,0.4362
7,59,34,0.2566,0.4299
7,60,33,0.2519,0.4227
7,61,32,0.2470,0.4148
7,62,31,0.2420,0.4062
7,63,30,0.2369,0.3968
7,64,29,0.2317,0.3867
7,65,28,0.2263,0.3760
7,66,27,0.2209,0.3648
7,67,26,0.2154,0.3530
7,68,25,0.2099,0.3407
7,69,24,0.2043,0.3280
7,70,23,0.1988,0.3150
7,71,22,0.1932,0.3017
7,72,21,0.1877,0.2881
7,73,20,0.1822,0.2744
7,74,19,0.1768,0.2606
7,75,18,0.1714,0.2468
7,76,17,0.1661,0.2331
7,77,16,0.1609,0.2194
7,78,15,0.1558,0.2060
7,79,14,0.1508,0.1927
7,80,13,0.1459,0.1798
7,81,12,0.1411,0.1671
7,82,11,0.1365,0.1549
7,83,10,0.1319,0.1431
7,84,9,0.1275,0.1317
7,85,8,0.1231,0.1208
7,86,7,0.1189,0.1104
7,87,6,0.1148,0.1006
7,88,5,0.1109,0.0913
7,89,4,0.1070,0.0826
7,90,3,0.1033,0.0744
7,91,2,0.0997,0.0668
7,92,1,0.0962,0.0598
7,93,0,0.0928,0.0533
8,0,92,0.3129,0.0390
8,1,91,0.3147,0.0440
8,2,90,0.3164,0.0496
8,3,89,0.3179,0.0555
8,4,88,0.3192,0.0620
8,5,87,0.3203,0.0690
8,6,86,0.3213,0.0765
8,7,85,0.3221,0.0845
8,8,84,0.3228,0.0929
8,9,83,0.3233,0.1019
8,10,82,0.3236,0.1113
8,11,81,0.3238,0.1212
8,12,80,0.3239,0.1315
8,13,79,0.3238,0.1423
8,14,78,0.3236,0.1533
8,15,77,0.3233,0.1648
8,16,76,0.3229,0.1765
8,17,75,0.3224,0.1885
8,18,74,0.3218,0.2007
8,19,73,0.3212,0.2130
8,20,72,0.3205,0.2255
8,21,71,0.3198,0.2381
8,22,70,0.3191,0.2507
8,23,69,0.3183,0.2633
8,24,68,0.3175,0.2758
8,25,67,0.3168,0.2883
8,26,66,0.3161,0.3007
8,27,65,0.3154,0.3128
8,28,64,0.3147,0.3248
8,29,63,0.3141,0.3366
8,30,62,0.3135,0.3481
8,31,61,0.3130,0.3593
8,32,60,0.3125,0.3702
8,33,59,0.3120,0.3808
8,34,58,0.3116,0.3910
8,35,57,0.3112,0.4008
8,36,56,0.3107,0.4102
8,37,55,0.3103,0.4192
8,38,54,0.3098,0.4277
8,39,53,0.3093,0.4357
8,40,52,0.3087,0.4432
8,41,51,0.3080,0.4501
8,42,50,0.3072,0.4564
8,43,49,0.3062,0.4621
8,44,48,0.3051,0.4672
8,45,47,0.3038,0.4716
8,46,46,0.3023,0.4754
8,47,45,0.3006,0.4783
8,48,44,0.2987,0.4805
8,49,43,0.2965,0.4820
8,50,42,0.2941,0.4826
8,51,41,0.2914,0.4823
8,52,40,0.2885,0.4813
8,53,39,0.2853,0.4793
8,54,38,0.2818,0.4765
8,55,37,0.2781,0.4728
8,56,36,0.2742,0.4682
8,57,35,0.2700,0.4627
8,58,34,0.2657,0.4563
8,59,33,0.2611,0.4491
8,60,32,0.2563,0.4411
8,61,31,0.2513,0.4322
8,62,30,0.2462,0.4226
8,63,29,0.2410,0.4123
8,64,28,0.2357,0.4013
8,65,27,0.2302,0.3896
8,66,26,0.2247,0.3774
8,67,25,0.2192,0.3646
8,68,24,0.2135,0.3514
8,69,23,0.2079,0.3378
8,70,22,0.2023,0.3238
8,71,21,0.1967,0.3096
8,72,20,0.1911,0.2952
8,73,19,0.1856,0.2807
8,74,18,0.1801,0.2662
8,75,17,0.1747,0.2516
8,76,16,0.1693,0.2372
8,77,15,0.1641,0.2229
8,78,14,0.1589,0.2088
8,79,13,0.1539,0.1951
8,80,12,0.1489,0.1816
8,81,11,0.1441,0.1685
8,82,10,0.1394,0.1559
8,83,9,0.1348,0.1437
8,84,8,0.1303,0.1320
8,85,7,0.1259,0.1209
8,86,6,0.1216,0.1103
8,87,5,0.1175,0.1003
8,88,4,0.1135,0.0908
8,89,3,0.1096,0.0820
