DQ_pct_X,TBZ_pct_Y,THI_pct_Z,correct_fraction_nnls_Z2,data_density_alpha
72,24,4,0.5564,0.3660
72,25,3,0.5751,0.3425
72,26,2,0.5931,0.3183
72,27,1,0.6102,0.2937
72,28,0,0.6263,0.2690
73,0,27,0.1380,0.2750
73,1,26,0.1495,0.2994
73,2,25,0.1617,0.3236
73,3,24,0.1747,0.3473
73,4,23,0.1885,0.3700
73,5,22,0.2031,0.3915
73,6,21,0.2185,0.4115
73,7,20,0.2346,0.4297
73,8,19,0.2514,0.4459
73,9,18,0.2689,0.4597
73,10,17,0.2871,0.4710
73,11,16,0.3058,0.4796
73,12,15,0.3251,0.4854
73,13,14,0.3448,0.4883
73,14,13,0.3648,0.4883
73,15,12,0.3851,0.4854
73,16,11,0.4057,0.4796
73,17,10,0.4263,0.4710
73,18,9,0.4469,0.4597
73,19,8,0.4675,0.4459
73,20,7,0.4878,0.4297
73,21,6,0.5079,0.4115
73,22,5,0.5276,0.3915
73,23,4,0.5468,0.3700
73,24,3,0.5654,0.3473
73,25,2,0.5834,0.3236
73,26,1,0.6007,0.2994
73,27,0,0.6172,0.2750
74,0,26,0.1416,0.2809
74,1,25,0.1539,0.3049
74,2,24,0.1669,0.3286
74,3,23,0.1808,0.3515
74,4,22,0.1955,0.3734
74,5,21,0.2109,0.3939
74,6,20,0.2271,0.4128
74,7,19,0.2440,0.4297
74,8,18,0.2616,0.4445
74,9,17,0.2798,0.4569
74,10,16,0.2985,0.4667
74,11,15,0.3176,0.4738
74,12,14,0.3372,0.4781
74,13,13,0.3570,0.4796
74,14,12,0.3771,0.4781
74,15,11,0.3973,0.4738
74,16,10,0.4175,0.4667
74,17,9,0.4377,0.4569
74,18,8,0.4578,0.4445
74,19,7,0.4777,0.4297
74,20,6,0.4973,0.4128
74,21,5,0.5165,0.3939
74,22,4,0.5354,0.3734
74,23,3,0.5537,0.3515
74,24,2,0.5715,0.3286
74,25,1,0.5887,0.3049
74,26,0,0.6052,0.2809
75,0,25,0.1460,0.2864
75,1,24,0.1590,0.3100
75,2,23,0.1729,0.3330
75,3,22,0.1875,0.3551
75,4,21,0.2030,0.3760
75,5,20,0.2192,0.3955
75,6,19,0.2361,0.4131
75,7,18,0.2537,0.4287
75,8,17,0.2718,0.4421
75,9,16,0.2904,0.4530
75,10,15,0.3094,0.4614
75,11,14,0.3288,0.4670
75,12,13,0.3484,0.4698
75,13,12,0.3681,0.4698
75,14,11,0.3879,0.4670
75,15,10,0.4077,0.4614
75,16,9,0.4274,0.4530
75,17,8,0.4469,0.4421
75,18,7,0.4663,0.4287
75,19,6,0.4853,0.4131
75,20,5,0.5040,0.3955
75,21,4,0.5223,0.3760
75,22,3,0.5401,0.3551
75,23,2,0.5575,0.3330
75,24,1,0.5744,0.3100
75,25,0,0.5908,0.2864
76,0,24,0.1511,0.2914
76,1,23,0.1648,0.3144
76,2,22,0.1794,0.3366
76,3,21,0.1947,0.3578
76,4,20,0.2108,0.3777
76,5,19,0.2277,0.3960
76,6,18,0.2451,0.4123
76,7,17,0.2631,0.4266
76,8,16,0.2816,0.4385
76,9,15,0.3004,0.4480
76,10,14,0.3195,0.4549
76,11,13,0.3388,0.4590
76,12,12,0.3582,0.4604
76,13,11,0.3776,0.4590
76,14,10,0.3969,0.4549
76,15,9,0.4161,0.4480
76,16,8,0.4350,0.4385
76,17,7,0.4537,0.4266
76,18,6,0.4720,0.4123
76,19,5,0.4901,0.3960
76,20,4,0.5077,0.3777
76,21,3,0.5250,0.3578
76,22,2,0.5418,0.3366
76,23,1,0.5582,0.3144
76,24,0,0.5742,0.2914
77,0,23,0.1566,0.2958
77,1,22,0.1710,0.3180
77,2,21,0.1862,0.3394
77,3,20,0.2021,0.3596
77,4,19,0.2187,0.3783
77,5,18,0.2360,0.3954
77,6,17,0.2538,0.4104
77,7,16,0.2721,0.4233
77,8,15,0.2906,0.4338
77,9,14,0.3095,0.4418
77,10,13,0.3284,0.4472
77,11,12,0.3474,0.4499
77,12,11,0.3663,0.4499
77,13,10,0.3851,0.4472
77,14,9,0.4037,0.4418
77,15,8,0.4220,0.4338
77,16,7,0.4400,0.4233
77,17,6,0.4576,0.4104
77,18,5,0.4749,0.3954
77,19,4,0.4918,0.3783
77,20,3,0.5083,0.3596
77,21,2,0.5245,0.3394
77,22,1,0.5403,0.3180
77,23,0,0.5557,0.2958
78,0,22,0.1625,0.2993
78,1,21,0.1773,0.3207
78,2,20,0.1930,0.3411
78,3,19,0.2094,0.3603
78,4,18,0.2263,0.3778
78,5,17,0.2439,0.3936
78,6,16,0.2618,0.4073
78,7,15,0.2801,0.4187
78,8,14,0.2985,0.4278
78,9,13,0.3171,0.4344
78,10,12,0.3356,0.4384
78,11,11,0.3541,0.4397
78,12,10,0.3723,0.4384
78,13,9,0.3903,0.4344
78,14,8,0.4079,0.4278
78,15,7,0.4252,0.4187
78,16,6,0.4421,0.4073
78,17,5,0.4586,0.3936
78,18,4,0.4747,0.3778
78,19,3,0.4904,0.3603
78,20,2,0.5058,0.3411
78,21,1,0.5208,0.3207
78,22,0,0.5356,0.2993
79,0,21,0.1684,0.3018
79,1,20,0.1836,0.3223
79,2,19,0.1996,0.3418
79,3,18,0.2162,0.3598
79,4,17,0.2333,0.3761
79,5,16,0.2509,0.3905
79,6,15,0.2688,0.4028
79,7,14,0.2868,0.4129
79,8,13,0.3049,0.4206
79,9,12,0.3230,0.4257
79,10,11,0.3409,0.4283
79,11,10,0.3585,0.4283
79,12,9,0.3759,0.4257
79,13,8,0.3928,0.4206
79,14,7,0.4094,0.4129
79,15,6,0.4255,0.4028
79,16,5,0.4412,0.3905
79,17,4,0.4565,0.3761
79,18,3,0.4714,0.3598
79,19,2,0.4859,0.3418
79,20,1,0.5002,0.3223
79,21,0,0.5141,0.3018
80,0,20,0.1740,0.3032
80,1,19,0.1895,0.3228
80,2,18,0.2057,0.3412
80,3,17,0.2223,0.3580
80,4,16,0.2394,0.3730
80,5,15,0.2568,0.3861
80,6,14,0.2744,0.3971
80,7,13,0.2920,0.4058
80,8,12,0.3095,0.4121
80,9,11,0.3269,0.4159
80,10,10,0.3439,0.4171
80,11,9,0.3606,0.4159
80,12,8,0.3769,0.4121
80,13,7,0.3927,0.4058
80,14,6,0.4080,0.3971
80,15,5,0.4229,0.3861
80,16,4,0.4374,0.3730
80,17,3,0.4514,0.3580
80,18,2,0.4651,0.3412
80,19,1,0.4785,0.3228
80,20,0,0.4916,0.3032
81,0,19,0.1793,0.3035
81,1,18,0.1948,0.3221
81,2,17,0.2109,0.3393
81,3,16,0.2275,0.3549
81,4,15,0.2443,0.3687
81,5,14,0.2613,0.3805
81,6,13,0.2783,0.3901
81,7,12,0.2953,0.3974
81,8,11,0.3120,0.4023
81,9,10,0.3285,0.4048
81,10,9,0.3445,0.4048
81,11,8,0.3601,0.4023
81,12,7,0.3752,0.3974
81,13,6,0.3898,0.3901
81,14,5,0.4038,0.3805
81,15,4,0.4174,0.3687
81,16,3,0.4306,0.3549
81,17,2,0.4434,0.3393
81,18,1,0.4559,0.3221
81,19,0,0.4682,0.3035
82,0,18,0.1838,0.3026
82,1,17,0.1993,0.3201
82,2,16,0.2152,0.3361
82,3,15,0.2313,0.3505
82,4,14,0.2477,0.3630
82,5,13,0.2641,0.3734
82,6,12,0.2805,0.3817
82,7,11,0.2966,0.3877
82,8,10,0.3124,0.3913
82,9,9,0.3278,0.3925
82,10,8,0.3426,0.3913
82,11,7,0.3570,0.3877
82,12,6,0.3708,0.3817
82,13,5,0.3841,0.3734
82,14,4,0.3969,0.3630
82,15,3,0.4092,0.3505
82,16,2,0.4211,0.3361
82,17,1,0.4328,0.3201
82,18,0,0.4442,0.3026
83,0,17,0.1874,0.3004
83,1,16,0.2026,0.3168
83,2,15,0.2181,0.3316
83,3,14,0.2338,0.3447
83,4,13,0.2495,0.3559
83,5,12,0.2652,0.3651
83,6,11,0.2806,0.3720
83,7,10,0.2957,0.3767
83,8,9,0.3104,0.3791
83,9,8,0.3246,0.3791
83,10,7,0.3383,0.3767
83,11,6,0.3513,0.3720
83,12,5,0.3639,0.3651
83,13,4,0.3758,0.3559
83,14,3,0.3873,0.3447
83,15,2,0.3984,0.3316
83,16,1,0.4092,0.3168
83,17,0,0.4197,0.3004
84,0,16,0.1900,0.2970
84,1,15,0.2047,0.3122
84,2,14,0.2196,0.3258
84,3,13,0.2346,0.3376
84,4,12,0.2495,0.3475
84,5,11,0.2643,0.3554
84,6,10,0.2787,0.3611
84,7,9,0.2927,0.3645
84,8,8,0.3062,0.3656
84,9,7,0.3192,0.3645
84,10,6,0.3315,0.3611
84,11,5,0.3433,0.3554
84,12,4,0.3545,0.3475
84,13,3,0.3652,0.3376
84,14,2,0.3755,0.3258
84,15,1,0.3854,0.3122
84,16,0,0.3951,0.2970
85,0,15,0.1913,0.2922
85,1,14,0.2054,0.3062
85,2,13,0.2196,0.3186
85,3,12,0.2338,0.3292
85,4,11,0.2478,0.3378
85,5,10,0.2615,0.3444
85,6,9,0.2748,0.3489
85,7,8,0.2876,0.3511
85,8,7,0.2998,0.3511
85,9,6,0.3115,0.3489
85,10,5,0.3225,0.3444
85,11,4,0.3330,0.3378
85,12,3,0.3430,0.3292
85,13,2,0.3525,0.3186
85,14,1,0.3616,0.3062
85,15,0,0.3705,0.2922
86,0,14,0.1913,0.2862
86,1,13,0.2047,0.2990
86,2,12,0.2180,0.3101
86,3,11,0.2313,0.3195
86,4,10,0.2442,0.3269
86,5,9,0.2568,0.3322
86,6,8,0.2689,0.3355
86,7,7,0.2805,0.3365
86,8,6,0.2914,0.3355
86,9,5,0.3018,0.3322
86,10,4,0.3116,0.3269
86,11,3,0.3208,0.3195
86,12,2,0.3296,0.3101
86,13,1,0.3380,0.2990
86,14,0,0.3461,0.2862
87,0,13,0.1899,0.2788
87,1,12,0.2025,0.2904
87,2,11,0.2149,0.3004
87,3,10,0.2271,0.3085
87,4,9,0.2390,0.3147
87,5,8,0.2504,0.3188
87,6,7,0.2612,0.3209
87,7,6,0.2716,0.3209
87,8,5,0.2813,0.3188
87,9,4,0.2904,0.3147
87,10,3,0.2990,0.3085
87,11,2,0.3071,0.3004
87,12,1,0.3147,0.2904
87,13,0,0.3221,0.2788
88,0,12,0.1872,0.2703
88,1,11,0.1989,0.2807
88,2,10,0.2103,0.2894
88,3,9,0.2214,0.2963
88,4,8,0.2321,0.3013
88,5,7,0.2423,0.3043
88,6,6,0.2520,0.3053
88,7,5,0.2611,0.3043
88,8,4,0.2696,0.3013
88,9,3,0.2776,0.2963
88,10,2,0.2850,0.2894
88,11,1,0.2920,0.2807
88,12,0,0.2987,0.2703
89,0,11,0.1833,0.2605
89,1,10,0.1940,0.2697
89,2,9,0.2043,0.2772
89,3,8,0.2143,0.2830
89,4,7,0.2239,0.2868
89,5,6,0.2329,0.2888
89,6,5,0.2414,0.2888
89,7,4,0.2494,0.2868
89,8,3,0.2567,0.2830
89,9,2,0.2636,0.2772
89,10,1,0.2700,0.2697
89,11,0,0.2761,0.2605
90,0,10,0.1782,0.2496
90,1,9,0.1878,0.2577
90,2,8,0.1972,0.2640
90,3,7,0.2061,0.2686
90,4,6,0.2145,0.2714
90,5,5,0.2224,0.2724
90,6,4,0.2298,0.2714
90,7,3,0.2366,0.2686
90,8,2,0.2430,0.2640
90,9,1,0.2488,0.2577
90,10,0,0.2544,0.2496
91,0,9,0.1720,0.2378
91,1,8,0.1807,0.2446
91,2,7,0.1890,0.2499
91,3,6,0.1968,0.2534
91,4,5,0.2042,0.2552
91,5,4,0.2110,0.2552
91,6,3,0.2174,0.2534
91,7,2,0.2232,0.2499
91,8,1,0.2286,0.2446
91,9,0,0.2336,0.2378
92,0,8,0.1650,0.2250
92,1,7,0.1727,0.2307
92,2,6,0.1800,0.2349
92,3,5,0.1868,0.2374
92,4,4,0.1931,0.2383
92,5,3,0.1990,0.2374
92,6,2,0.2044,0.2349
92,7,1,0.2093,0.2307
92,8,0,0.2139,0.2250
93,0,7,0.1573,0.2114
93,1,6,0.1640,0.2161
93,2,5,0.1703,0.2193
93,3,4,0.1762,0.2209
93,4,3,0.1816,0.2209
93,5,2,0.1866,0.2193
93,6,1,0.1911,0.2161
93,7,0,0.1953,0.2114
94,0,6,0.1490,0.1972
94,1,5,0.1549,0.2009
94,2,4,0.1603,0.2031
94,3,3,0.1653,0.2039
94,4,2,0.1699,0.2031
94,5,1,0.1740,0.2009
94,6,0,0.1778,0.1972
95,0,5,0.1404,0.1826
95,1,4,0.1454,0.1853
95,2,3,0.1500,0.1867
95,3,2,0.1542,0.1867
95,4,1,0.1581,0.1853
95,5,0,0.1615,0.1826
96,0,4,0.1316,0.1677
96,1,3,0.1358,0.1696
96,2,2,0.1397,0.1702
96,3,1,0.1432,0.1696
96,4,0,0.1464,0.1677
97,0,3,0.1227,0.1527
97,1,2,0.1262,0.1539
97,2,1,0.1295,0.1539
97,3,0,0.1324,0.1527
98,0,2,0.1138,0.1378
98,1,1,0.1168,0.1384
98,2,0,0.1195,0.1378
99,0,1,0.1052,0.1233
99,1,0,0.1076,0.1233
100,0,0,0.0968,0.1093
