DQ_pct_X,TBZ_pct_Y,THI_pct_Z,Z2,density
0,62,38,0.7307,0.2834
0,63,37,0.7295,0.2793
0,64,36,0.7282,0.2746
0,65,35,0.7268,0.2694
0,66,34,0.7253,0.2638
0,67,33,0.7237,0.2577
0,68,32,0.7220,0.2511
0,69,31,0.7202,0.2442
0,70,30,0.7183,0.2369
0,71,29,0.7164,0.2292
0,72,28,0.7143,0.2212
0,73,27,0.7123,0.2130
0,74,26,0.7101,0.2045
0,75,25,0.7080,0.1959
0,76,24,0.7058,0.1871
0,77,23,0.7035,0.1782
0,78,22,0.7013,0.1692
0,79,21,0.6990,0.1603
0,80,20,0.6967,0.1513
0,81,19,0.6944,0.1424
0,82,18,0.6921,0.1337
0,83,17,0.6899,0.1250
0,84,16,0.6876,0.1166
0,85,15,0.6854,0.1084
0,86,14,0.6831,0.1004
0,87,13,0.6809,0.0927
0,88,12,0.6787,0.0853
0,89,11,0.6766,0.0782
0,90,10,0.6744,0.0714
0,91,9,0.6724,0.0650
0,92,8,0.6703,0.0590
0,93,7,0.6683,0.0533
0,94,6,0.6663,0.0480
0,95,5,0.6643,0.0430
0,96,4,0.6624,0.0384
0,97,3,0.6605,0.0342
0,98,2,0.6587,0.0303
0,99,1,0.6569,0.0268
0,100,0,0.6551,0.0235
1,0,99,0.7599,0.0148
1,1,98,0.7591,0.0170
1,2,97,0.7584,0.0194
1,3,96,0.7577,0.0221
1,4,95,0.7569,0.0250
1,5,94,0.7561,0.0282
1,6,93,0.7553,0.0318
1,7,92,0.7545,0.0356
1,8,91,0.7537,0.0397
1,9,90,0.7528,0.0442
1,10,89,0.7520,0.0490
1,11,88,0.7511,0.0541
1,12,87,0.7503,0.0595
1,13,86,0.7494,0.0652
1,14,85,0.7485,0.0712
1,15,84,0.7476,0.0776
1,16,83,0.7467,0.0841
1,17,82,0.7458,0.0910
1,18,81,0.7449,0.0981
1,19,80,0.7441,0.1054
1,20,79,0.7432,0.1130
1,21,78,0.7424,0.1207
1,22,77,0.7416,0.1285
1,23,76,0.7408,0.1365
1,24,75,0.7400,0.1446
1,25,74,0.7393,0.1528
1,26,73,0.7387,0.1610
1,27,72,0.7380,0.1692
1,28,71,0.7375,0.1775
1,29,70,0.7370,0.1857
1,30,69,0.7365,0.1938
1,31,68,0.7361,0.2019
1,32,67,0.7358,0.2099
1,33,66,0.7356,0.2178
1,34,65,0.7354,0.2255
1,35,64,0.7353,0.2331
1,36,63,0.7352,0.2404
1,37,62,0.7352,0.2476
1,38,61,0.7353,0.2546
1,39,60,0.7354,0.2613
1,40,59,0.7355,0.2677
1,41,58,0.7357,0.2739
1,42,57,0.7359,0.2798
1,43,56,0.7362,0.2853
1,44,55,0.7364,0.2905
1,45,54,0.7367,0.2953
1,46,53,0.7369,0.2997
1,47,52,0.7371,0.3036
1,48,51,0.7373,0.3072
1,49,50,0.7374,0.3103
1,50,49,0.7375,0.3129
1,51,48,0.7375,0.3150
1,52,47,0.7374,0.3165
1,53,46,0.7372,0.3175
1,54,45,0.7370,0.3180
1,55,44,0.7366,0.3179
1,56,43,0.7362,0.3173
1,57,42,0.7356,0.3160
1,58,41,0.7349,0.3142
1,59,40,0.7341,0.3117
1,60,39,0.7331,0.3087
1,61,38,0.7321,0.3051
1,62,37,0.7309,0.3009
1,63,36,0.7296,0.2962
1,64,35,0.7283,0.2909
1,65,34,0.7267,0.2851
1,66,33,0.7251,0.2788
1,67,32,0.7234,0.2720
1,68,31,0.7217,0.2648
1,69,30,0.7198,0.2571
1,70,29,0.7178,0.2491
1,71,28,0.7158,0.2407
1,72,27,0.7137,0.2320
1,73,26,0.7116,0.2231
1,74,25,0.7094,0.2139
1,75,24,0.7071,0.2045
1,76,23,0.7049,0.1951
1,77,22,0.7026,0.1855
1,78,21,0.7003,0.1759
1,79,20,0.6979,0.1663
1,80,19,0.6956,0.1568
1,81,18,0.6933,0.1473
1,82,17,0.6910,0.1380
1,83,16,0.6886,0.1289
1,84,15,0.6863,0.1200
1,85,14,0.6840,0.1113
1,86,13,0.6818,0.1029
1,87,12,0.6795,0.0948
1,88,11,0.6773,0.0871
1,89,10,0.6751,0.0797
1,90,9,0.6730,0.0727
1,91,8,0.6709,0.0660
1,92,7,0.6688,0.0598
1,93,6,0.6667,0.0539
1,94,5,0.6647,0.0484
1,95,4,0.6627,0.0434
1,96,3,0.6608,0.0387
1,97,2,0.6589,0.0343
1,98,1,0.6570,0.0304
1,99,0,0.6552,0.0268
2,0,98,0.7588,0.0172
2,1,97,0.7580,0.0197
2,2,96,0.7573,0.0225
2,3,95,0.7566,0.0255
2,4,94,0.7558,0.0288
2,5,93,0.7551,0.0325
2,6,92,0.7543,0.0365
2,7,91,0.7535,0.0408
2,8,90,0.7527,0.0454
2,9,89,0.7519,0.0504
2,10,88,0.7511,0.0557
2,11,87,0.7502,0.0614
2,12,86,0.7494,0.0674
2,13,85,0.7485,0.0738
2,14,84,0.7477,0.0804
2,15,83,0.7468,0.0874
2,16,82,0.7460,0.0946
2,17,81,0.7452,0.1021
2,18,80,0.7443,0.1099
2,19,79,0.7435,0.1179
2,20,78,0.7427,0.1260
2,21,77,0.7420,0.1344
2,22,76,0.7412,0.1429
2,23,75,0.7405,0.1515
2,24,74,0.7398,0.1602
2,25,73,0.7392,0.1690
2,26,72,0.7386,0.1778
2,27,71,0.7381,0.1866
2,28,70,0.7376,0.1953
2,29,69,0.7372,0.2040
2,30,68,0.7368,0.2127
2,31,67,0.7366,0.2212
2,32,66,0.7363,0.2296
2,33,65,0.7362,0.2379
2,34,64,0.7361,0.2460
2,35,63,0.7360,0.2539
2,36,62,0.7360,0.2617
2,37,61,0.7361,0.2691
2,38,60,0.7362,0.2764
2,39,59,0.7364,0.2833
2,40,58,0.7366,0.2900
2,41,57,0.7369,0.2963
2,42,56,0.7371,0.3023
2,43,55,0.7374,0.3080
2,44,54,0.7377,0.3132
2,45,53,0.7379,0.3181
2,46,52,0.7381,0.3225
2,47,51,0.7383,0.3264
2,48,50,0.7385,0.3299
2,49,49,0.7386,0.3329
2,50,48,0.7386,0.3354
2,51,47,0.7386,0.3373
2,52,46,0.7384,0.3386
2,53,45,0.7382,0.3394
2,54,44,0.7379,0.3396
2,55,43,0.7374,0.3391
2,56,42,0.7369,0.3381
2,57,41,0.7362,0.3364
2,58,40,0.7354,0.3341
2,59,39,0.7345,0.3312
2,60,38,0.7335,0.3276
2,61,37,0.7324,0.3234
2,62,36,0.7311,0.3186
2,63,35,0.7297,0.3133
2,64,34,0.7282,0.3073
2,65,33,0.7266,0.3008
2,66,32,0.7250,0.2938
2,67,31,0.7232,0.2863
2,68,30,0.7213,0.2783
2,69,29,0.7193,0.2699
2,70,28,0.7173,0.2611
2,71,27,0.7152,0.2520
2,72,26,0.7130,0.2425
2,73,25,0.7108,0.2328
2,74,24,0.7086,0.2229
2,75,23,0.7063,0.2129
2,76,22,0.7039,0.2027
2,77,21,0.7016,0.1924
2,78,20,0.6992,0.1822
2,79,19,0.6968,0.1720
2,80,18,0.6945,0.1618
2,81,17,0.6921,0.1518
2,82,16,0.6897,0.1420
2,83,15,0.6874,0.1324
2,84,14,0.6850,0.1230
2,85,13,0.6827,0.1139
2,86,12,0.6804,0.1051
2,87,11,0.6781,0.0967
2,88,10,0.6759,0.0886
2,89,9,0.6737,0.0810
2,90,8,0.6715,0.0737
2,91,7,0.6694,0.0668
2,92,6,0.6673,0.0604
2,93,5,0.6652,0.0543
2,94,4,0.6631,0.0487
2,95,3,0.6611,0.0435
2,96,2,0.6592,0.0387
2,97,1,0.6572,0.0343
2,98,0,0.6554,0.0303
3,0,97,0.7576,0.0199
3,1,96,0.7569,0.0228
3,2,95,0.7562,0.0259
3,3,94,0.7555,0.0293
3,4,93,0.7548,0.0331
3,5,92,0.7540,0.0372
3,6,91,0.7533,0.0417
3,7,90,0.7525,0.0465
3,8,89,0.7517,0.0517
3,9,88,0.7509,0.0573
3,10,87,0.7501,0.0632
3,11,86,0.7493,0.0695
3,12,85,0.7485,0.0761
3,13,84,0.7477,0.0831
3,14,83,0.7469,0.0904
3,15,82,0.7461,0.0980
3,16,81,0.7453,0.1060
3,17,80,0.7445,0.1142
3,18,79,0.7438,0.1226
3,19,78,0.7430,0.1313
3,20,77,0.7423,0.1401
3,21,76,0.7416,0.1491
3,22,75,0.7409,0.1583
3,23,74,0.7403,0.1675
3,24,73,0.7397,0.1769
3,25,72,0.7392,0.1862
3,26,71,0.7387,0.1956
3,27,70,0.7382,0.2050
3,28,69,0.7378,0.2143
3,29,68,0.7375,0.2235
3,30,67,0.7372,0.2326
3,31,66,0.7370,0.2416
3,32,65,0.7369,0.2505
3,33,64,0.7368,0.2592
3,34,63,0.7368,0.2676
3,35,62,0.7368,0.2759
3,36,61,0.7369,0.2839
3,37,60,0.7371,0.2917
3,38,59,0.7372,0.2992
3,39,58,0.7375,0.3064
3,40,57,0.7377,0.3132
3,41,56,0.7380,0.3197
3,42,55,0.7383,0.3258
3,43,54,0.7386,0.3316
3,44,53,0.7389,0.3369
3,45,52,0.7391,0.3418
3,46,51,0.7394,0.3462
3,47,50,0.7395,0.3501
3,48,49,0.7397,0.3535
3,49,48,0.7397,0.3563
3,50,47,0.7397,0.3586
3,51,46,0.7396,0.3603
3,52,45,0.7394,0.3613
3,53,44,0.7391,0.3618
3,54,43,0.7387,0.3616
3,55,42,0.7382,0.3608
3,56,41,0.7376,0.3593
3,57,40,0.7368,0.3571
3,58,39,0.7359,0.3543
3,59,38,0.7349,0.3508
3,60,37,0.7338,0.3467
3,61,36,0.7326,0.3419
3,62,35,0.7312,0.3364
3,63,34,0.7298,0.3304
3,64,33,0.7282,0.3237
3,65,32,0.7265,0.3165
3,66,31,0.7247,0.3087
3,67,30,0.7228,0.3004
3,68,29,0.7209,0.2916
3,69,28,0.7188,0.2825
3,70,27,0.7167,0.2729
3,71,26,0.7145,0.2629
3,72,25,0.7123,0.2527
3,73,24,0.7100,0.2423
3,74,23,0.7077,0.2316
3,75,22,0.7054,0.2208
3,76,21,0.7030,0.2099
3,77,20,0.7006,0.1990
3,78,19,0.6982,0.1880
3,79,18,0.6957,0.1772
3,80,17,0.6933,0.1665
3,81,16,0.6909,0.1559
3,82,15,0.6885,0.1455
3,83,14,0.6861,0.1354
3,84,13,0.6837,0.1256
3,85,12,0.6814,0.1161
3,86,11,0.6790,0.1070
3,87,10,0.6767,0.0982
3,88,9,0.6745,0.0898
3,89,8,0.6722,0.0819
3,90,7,0.6700,0.0744
3,91,6,0.6678,0.0673
3,92,5,0.6657,0.0607
3,93,4,0.6636,0.0545
3,94,3,0.6615,0.0488
3,95,2,0.6595,0.0435
3,96,1,0.6575,0.0386
3,97,0,0.6556,0.0342
4,0,96,0.7565,0.0230
4,1,95,0.7558,0.0262
4,2,94,0.7551,0.0297
4,3,93,0.7544,0.0336
4,4,92,0.7537,0.0379
4,5,91,0.7530,0.0425
4,6,90,0.7522,0.0475
4,7,89,0.7515,0.0528
4,8,88,0.7507,0.0586
4,9,87,0.7500,0.0648
4,10,86,0.7492,0.0713
4,11,85,0.7485,0.0783
4,12,84,0.7477,0.0856
4,13,83,0.7469,0.0932
4,14,82,0.7462,0.1012
4,15,81,0.7454,0.1096
4,16,80,0.7447,0.1182
4,17,79,0.7439,0.1271
4,18,78,0.7432,0.1363
4,19,77,0.7425,0.1456
4,20,76,0.7419,0.1552
4,21,75,0.7413,0.1649
4,22,74,0.7407,0.1747
4,23,73,0.7401,0.1846
4,24,72,0.7396,0.1946
4,25,71,0.7391,0.2046
4,26,70,0.7387,0.2145
4,27,69,0.7383,0.2244
4,28,68,0.7380,0.2343
4,29,67,0.7378,0.2440
4,30,66,0.7376,0.2536
4,31,65,0.7375,0.2631
4,32,64,0.7374,0.2724
4,33,63,0.7374,0.2815
4,34,62,0.7375,0.2903
4,35,61,0.7376,0.2989
4,36,60,0.7378,0.3073
4,37,59,0.7380,0.3153
4,38,58,0.7383,0.3230
4,39,57,0.7385,0.3304
4,40,56,0.7388,0.3374
4,41,55,0.7392,0.3441
4,42,54,0.7395,0.3503
4,43,53,0.7398,0.3561
4,44,52,0.7401,0.3615
4,45,51,0.7403,0.3663
4,46,50,0.7406,0.3707
4,47,49,0.7407,0.3745
4,48,48,0.7408,0.3777
4,49,47,0.7408,0.3804
4,50,46,0.7408,0.3824
4,51,45,0.7406,0.3839
4,52,44,0.7403,0.3846
4,53,43,0.7400,0.3847
4,54,42,0.7395,0.3841
4,55,41,0.7389,0.3829
4,56,40,0.7382,0.3809
4,57,39,0.7373,0.3782
4,58,38,0.7364,0.3748
4,59,37,0.7353,0.3707
4,60,36,0.7341,0.3659
4,61,35,0.7327,0.3604
4,62,34,0.7313,0.3542
4,63,33,0.7297,0.3474
4,64,32,0.7281,0.3400
4,65,31,0.7263,0.3319
4,66,30,0.7244,0.3233
4,67,29,0.7225,0.3142
4,68,28,0.7204,0.3047
4,69,27,0.7183,0.2946
4,70,26,0.7161,0.2842
4,71,25,0.7139,0.2735
4,72,24,0.7116,0.2625
4,73,23,0.7092,0.2512
4,74,22,0.7068,0.2398
4,75,21,0.7044,0.2282
4,76,20,0.7020,0.2166
4,77,19,0.6995,0.2050
4,78,18,0.6971,0.1934
4,79,17,0.6946,0.1819
4,80,16,0.6921,0.1706
4,81,15,0.6897,0.1595
4,82,14,0.6872,0.1486
4,83,13,0.6848,0.1381
4,84,12,0.6824,0.1278
4,85,11,0.6800,0.1179
4,86,10,0.6776,0.1084
4,87,9,0.6753,0.0994
4,88,8,0.6730,0.0907
4,89,7,0.6707,0.0825
4,90,6,0.6685,0.0748
4,91,5,0.6663,0.0676
4,92,4,0.6641,0.0608
4,93,3,0.6620,0.0545
4,94,2,0.6599,0.0487
4,95,1,0.6579,0.0433
4,96,0,0.6559,0.0384
5,0,95,0.7554,0.0264
5,1,94,0.7547,0.0300
5,2,93,0.7540,0.0340
5,3,92,0.7533,0.0384
5,4,91,0.7526,0.0431
5,5,90,0.7519,0.0482
5,6,89,0.7512,0.0538
5,7,88,0.7505,0.0598
5,8,87,0.7498,0.0662
5,9,86,0.7490,0.0730
5,10,85,0.7483,0.0802
5,11,84,0.7476,0.0878
5,12,83,0.7469,0.0958
5,13,82,0.7461,0.1042
5,14,81,0.7454,0.1130
5,15,80,0.7447,0.1220
5,16,79,0.7440,0.1314
5,17,78,0.7434,0.1410
5,18,77,0.7427,0.1509
5,19,76,0.7421,0.1610
5,20,75,0.7415,0.1713
5,21,74,0.7409,0.1817
5,22,73,0.7404,0.1922
5,23,72,0.7399,0.2028
5,24,71,0.7395,0.2134
5,25,70,0.7391,0.2240
5,26,69,0.7388,0.2345
5,27,68,0.7385,0.2450
5,28,67,0.7383,0.2554
5,29,66,0.7382,0.2656
5,30,65,0.7381,0.2757
5,31,64,0.7380,0.2857
5,32,63,0.7381,0.2954
5,33,62,0.7381,0.3048
5,34,61,0.7383,0.3140
5,35,60,0.7385,0.3230
5,36,59,0.7387,0.3316
5,37,58,0.7390,0.3399
5,38,57,0.7393,0.3478
5,39,56,0.7396,0.3554
5,40,55,0.7400,0.3626
5,41,54,0.7403,0.3694
5,42,53,0.7407,0.3757
5,43,52,0.7410,0.3815
5,44,51,0.7413,0.3869
5,45,50,0.7415,0.3917
5,46,49,0.7417,0.3959
5,47,48,0.7418,0.3996
5,48,47,0.7419,0.4027
5,49,46,0.7419,0.4051
5,50,45,0.7418,0.4069
5,51,44,0.7415,0.4080
5,52,43,0.7412,0.4084
5,53,42,0.7408,0.4080
5,54,41,0.7402,0.4070
5,55,40,0.7395,0.4052
5,56,39,0.7387,0.4027
5,57,38,0.7378,0.3994
5,58,37,0.7367,0.3953
5,59,36,0.7356,0.3905
5,60,35,0.7343,0.3850
5,61,34,0.7328,0.3788
5,62,33,0.7313,0.3718
5,63,32,0.7296,0.3642
5,64,31,0.7279,0.3560
5,65,30,0.7260,0.3471
5,66,29,0.7241,0.3377
5,67,28,0.7220,0.3277
5,68,27,0.7199,0.3172
5,69,26,0.7177,0.3064
5,70,25,0.7155,0.2951
5,71,24,0.7131,0.2835
5,72,23,0.7108,0.2717
5,73,22,0.7084,0.2596
5,74,21,0.7059,0.2474
5,75,20,0.7035,0.2351
5,76,19,0.7010,0.2227
5,77,18,0.6985,0.2104
5,78,17,0.6960,0.1982
5,79,16,0.6935,0.1861
5,80,15,0.6909,0.1742
5,81,14,0.6884,0.1626
5,82,13,0.6860,0.1512
5,83,12,0.6835,0.1402
5,84,11,0.6810,0.1296
5,85,10,0.6786,0.1193
5,86,9,0.6762,0.1095
5,87,8,0.6739,0.1002
5,88,7,0.6715,0.0913
5,89,6,0.6692,0.0829
5,90,5,0.6670,0.0750
5,91,4,0.6647,0.0676
5,92,3,0.6625,0.0607
5,93,2,0.6604,0.0543
5,94,1,0.6583,0.0484
5,95,0,0.6562,0.0430
6,0,94,0.7543,0.0302
6,1,93,0.7536,0.0343
6,2,92,0.7529,0.0387
6,3,91,0.7523,0.0436
6,4,90,0.7516,0.0489
6,5,89,0.7509,0.0546
6,6,88,0.7502,0.0607
6,7,87,0.7495,0.0673
6,8,86,0.7488,0.0744
6,9,85,0.7481,0.0819
6,10,84,0.7474,0.0898
6,11,83,0.7467,0.0982
6,12,82,0.7461,0.1069
6,13,81,0.7454,0.1160
6,14,80,0.7447,0.1255
6,15,79,0.7441,0.1354
6,16,78,0.7434,0.1455
6,17,77,0.7428,0.1559
6,18,76,0.7422,0.1665
6,19,75,0.7417,0.1774
6,20,74,0.7412,0.1884
6,21,73,0.7407,0.1995
6,22,72,0.7402,0.2107
6,23,71,0.7398,0.2219
6,24,70,0.7395,0.2332
6,25,69,0.7392,0.2444
6,26,68,0.7389,0.2556
6,27,67,0.7388,0.2666
6,28,66,0.7386,0.2775
6,29,65,0.7386,0.2883
6,30,64,0.7386,0.2989
6,31,63,0.7386,0.3092
6,32,62,0.7387,0.3194
6,33,61,0.7389,0.3292
6,34,60,0.7391,0.3388
6,35,59,0.7394,0.3480
6,36,58,0.7397,0.3569
6,37,57,0.7400,0.3654
6,38,56,0.7403,0.3736
6,39,55,0.7407,0.3813
6,40,54,0.7411,0.3887
6,41,53,0.7415,0.3955
6,42,52,0.7418,0.4019
6,43,51,0.7421,0.4077
6,44,50,0.7424,0.4130
6,45,49,0.7427,0.4177
6,46,48,0.7428,0.4218
6,47,47,0.7429,0.4253
6,48,46,0.7430,0.4282
6,49,45,0.7429,0.4303
6,50,44,0.7427,0.4318
6,51,43,0.7424,0.4325
6,52,42,0.7420,0.4325
6,53,41,0.7415,0.4317
6,54,40,0.7409,0.4301
6,55,39,0.7401,0.4277
6,56,38,0.7392,0.4246
6,57,37,0.7382,0.4206
6,58,36,0.7371,0.4158
6,59,35,0.7358,0.4103
6,60,34,0.7344,0.4040
6,61,33,0.7329,0.3970
6,62,32,0.7313,0.3892
6,63,31,0.7295,0.3807
6,64,30,0.7277,0.3716
6,65,29,0.7257,0.3618
6,66,28,0.7237,0.3515
6,67,27,0.7216,0.3406
6,68,26,0.7194,0.3293
6,69,25,0.7171,0.3175
6,70,24,0.7148,0.3054
6,71,23,0.7124,0.2929
6,72,22,0.7100,0.2802
6,73,21,0.7075,0.2674
6,74,20,0.7050,0.2544
6,75,19,0.7025,0.2413
6,76,18,0.7000,0.2283
6,77,17,0.6974,0.2153
6,78,16,0.6948,0.2024
6,79,15,0.6923,0.1897
6,80,14,0.6897,0.1773
6,81,13,0.6872,0.1651
6,82,12,0.6847,0.1533
6,83,11,0.6822,0.1419
6,84,10,0.6797,0.1309
6,85,9,0.6772,0.1203
6,86,8,0.6748,0.1102
6,87,7,0.6724,0.1006
6,88,6,0.6700,0.0915
6,89,5,0.6677,0.0829
6,90,4,0.6654,0.0749
6,91,3,0.6631,0.0673
6,92,2,0.6609,0.0604
6,93,1,0.6587,0.0539
6,94,0,0.6566,0.0479
7,0,93,0.7531,0.0344
7,1,92,0.7525,0.0389
7,2,91,0.7518,0.0439
7,3,90,0.7512,0.0493
7,4,89,0.7505,0.0552
7,5,88,0.7499,0.0615
7,6,87,0.7492,0.0683
7,7,86,0.7485,0.0756
7,8,85,0.7479,0.0833
7,9,84,0.7472,0.0915
7,10,83,0.7466,0.1002
7,11,82,0.7459,0.1093
7,12,81,0.7453,0.1188
7,13,80,0.7446,0.1287
7,14,79,0.7440,0.1390
7,15,78,0.7434,0.1496
7,16,77,0.7429,0.1605
7,17,76,0.7423,0.1717
7,18,75,0.7418,0.1831
7,19,74,0.7413,0.1947
7,20,73,0.7409,0.2064
7,21,72,0.7404,0.2183
7,22,71,0.7401,0.2302
7,23,70,0.7398,0.2421
7,24,69,0.7395,0.2540
7,25,68,0.7393,0.2659
7,26,67,0.7391,0.2776
7,27,66,0.7390,0.2892
7,28,65,0.7390,0.3007
7,29,64,0.7390,0.3120
7,30,63,0.7391,0.3230
7,31,62,0.7392,0.3338
7,32,61,0.7394,0.3443
7,33,60,0.7396,0.3545
7,34,59,0.7399,0.3644
7,35,58,0.7403,0.3740
7,36,57,0.7406,0.3831
7,37,56,0.7410,0.3919
7,38,55,0.7414,0.4002
7,39,54,0.7418,0.4081
7,40,53,0.7422,0.4155
7,41,52,0.7426,0.4224
7,42,51,0.7430,0.4288
7,43,50,0.7433,0.4346
7,44,49,0.7436,0.4398
7,45,48,0.7438,0.4444
7,46,47,0.7439,0.4484
7,47,46,0.7440,0.4516
7,48,45,0.7440,0.4542
7,49,44,0.7438,0.4560
7,50,43,0.7436,0.4571
7,51,42,0.7433,0.4573
7,52,41,0.7428,0.4568
7,53,40,0.7422,0.4555
7,54,39,0.7415,0.4533
7,55,38,0.7406,0.4503
7,56,37,0.7397,0.4464
7,57,36,0.7386,0.4417
7,58,35,0.7373,0.4362
7,59,34,0.7360,0.4299
7,60,33,0.7345,0.4227
7,61,32,0.7329,0.4148
7,62,31,0.7312,0.4062
7,63,30,0.7293,0.3968
7,64,29,0.7274,0.3867
7,65,28,0.7254,0.3760
7,66,27,0.7233,0.3648
7,67,26,0.7211,0.3530
7,68,25,0.7188,0.3407
7,69,24,0.7165,0.3280
7,70,23,0.7141,0.3150
7,71,22,0.7116,0.3017
7,72,21,0.7091,0.2881
7,73,20,0.7066,0.2744
7,74,19,0.7041,0.2606
7,75,18,0.7015,0.2468
7,76,17,0.6989,0.2331
7,77,16,0.6963,0.2194
7,78,15,0.6937,0.2060
7,79,14,0.6911,0.1927
7,80,13,0.6885,0.1798
7,81,12,0.6859,0.1671
7,82,11,0.6834,0.1549
7,83,10,0.6808,0.1431
7,84,9,0.6783,0.1317
7,85,8,0.6758,0.1208
7,86,7,0.6734,0.1104
7,87,6,0.6709,0.1006
7,88,5,0.6685,0.0913
7,89,4,0.6662,0.0826
7,90,3,0.6638,0.0744
7,91,2,0.6616,0.0668
7,92,1,0.6593,0.0598
7,93,0,0.6571,0.0533
8,0,92,0.7520,0.0390
8,1,91,0.7514,0.0440
8,2,90,0.7508,0.0496
8,3,89,0.7501,0.0555
8,4,88,0.7495,0.0620
8,5,87,0.7488,0.0690
8,6,86,0.7482,0.0765
8,7,85,0.7476,0.0845
8,8,84,0.7470,0.0929
8,9,83,0.7463,0.1019
8,10,82,0.7457,0.1113
8,11,81,0.7451,0.1212
8,12,80,0.7445,0.1315
8,13,79,0.7439,0.1423
8,14,78,0.7434,0.1533
8,15,77,0.7428,0.1648
8,16,76,0.7423,0.1765
8,17,75,0.7418,0.1885
8,18,74,0.7414,0.2007
8,19,73,0.7410,0.2130
8,20,72,0.7406,0.2255
8,21,71,0.7403,0.2381
8,22,70,0.7400,0.2507
8,23,69,0.7397,0.2633
8,24,68,0.7396,0.2758
8,25,67,0.7394,0.2883
8,26,66,0.7394,0.3007
8,27,65,0.7393,0.3128
8,28,64,0.7394,0.3248
8,29,63,0.7395,0.3366
8,30,62,0.7397,0.3481
8,31,61,0.7399,0.3593
8,32,60,0.7401,0.3702
8,33,59,0.7405,0.3808
8,34,58,0.7408,0.3910
8,35,57,0.7412,0.4008
8,36,56,0.7416,0.4102
8,37,55,0.7420,0.4192
8,38,54,0.7425,0.4277
8,39,53,0.7429,0.4357
8,40,52,0.7433,0.4432
8,41,51,0.7437,0.4501
8,42,50,0.7441,0.4564
8,43,49,0.7444,0.4621
8,44,48,0.7447,0.4672
8,45,47,0.7449,0.4716
8,46,46,0.7450,0.4754
8,47,45,0.7450,0.4783
8,48,44,0.7449,0.4805
8,49,43,0.7447,0.4820
8,50,42,0.7444,0.4826
8,51,41,0.7440,0.4823
8,52,40,0.7435,0.4813
8,53,39,0.7428,0.4793
8,54,38,0.7420,0.4765
8,55,37,0.7411,0.4728
8,56,36,0.7400,0.4682
8,57,35,0.7388,0.4627
8,58,34,0.7375,0.4563
8,59,33,0.7361,0.4491
8,60,32,0.7345,0.4411
8,61,31,0.7328,0.4322
8,62,30,0.7310,0.4226
8,63,29,0.7291,0.4123
8,64,28,0.7271,0.4013
8,65,27,0.7250,0.3896
8,66,26,0.7228,0.3774
8,67,25,0.7205,0.3646
8,68,24,0.7182,0.3514
8,69,23,0.7158,0.3378
8,70,22,0.7134,0.3238
8,71,21,0.7108,0.3096
8,72,20,0.7083,0.2952
8,73,19,0.7057,0.2807
8,74,18,0.7031,0.2662
8,75,17,0.7005,0.2516
8,76,16,0.6979,0.2372
8,77,15,0.6952,0.2229
8,78,14,0.6926,0.2088
8,79,13,0.6899,0.1951
8,80,12,0.6873,0.1816
8,81,11,0.6847,0.1685
8,82,10,0.6821,0.1559
8,83,9,0.6795,0.1437
8,84,8,0.6769,0.1320
8,85,7,0.6744,0.1209
8,86,6,0.6719,0.1103
8,87,5,0.6694,0.1003
8,88,4,0.6670,0.0908
8,89,3,0.6646,0.0820
