DQ_pct_X,TBZ_pct_Y,THI_pct_Z,correct_fraction_nnls_Z2,data_density_alpha
8,71,21,0.7429,0.4395
8,72,20,0.7425,0.4251
8,73,19,0.7424,0.4102
8,74,18,0.7426,0.3949
8,75,17,0.7431,0.3792
8,76,16,0.7439,0.3633
8,77,15,0.7450,0.3472
8,78,14,0.7464,0.3309
8,79,13,0.7480,0.3145
8,80,12,0.7499,0.2980
8,81,11,0.7521,0.2816
8,82,10,0.7545,0.2653
8,83,9,0.7572,0.2492
8,84,8,0.7600,0.2334
8,85,7,0.7631,0.2178
8,86,6,0.7663,0.2027
8,87,5,0.7697,0.1879
8,88,4,0.7733,0.1736
8,89,3,0.7769,0.1599
8,90,2,0.7808,0.1467
8,91,1,0.7847,0.1342
8,92,0,0.7887,0.1223
9,0,91,0.6751,0.1319
9,1,90,0.6800,0.1446
9,2,89,0.6847,0.1579
9,3,88,0.6892,0.1718
9,4,87,0.6934,0.1864
9,5,86,0.6975,0.2014
9,6,85,0.7013,0.2169
9,7,84,0.7048,0.2329
9,8,83,0.7082,0.2492
9,9,82,0.7113,0.2659
9,10,81,0.7143,0.2827
9,11,80,0.7170,0.2998
9,12,79,0.7196,0.3169
9,13,78,0.7220,0.3340
9,14,77,0.7242,0.3511
9,15,76,0.7263,0.3681
9,16,75,0.7283,0.3849
9,17,74,0.7302,0.4014
9,18,73,0.7320,0.4176
9,19,72,0.7337,0.4334
9,20,71,0.7354,0.4488
9,21,70,0.7371,0.4638
9,22,69,0.7388,0.4782
9,23,68,0.7405,0.4921
9,24,67,0.7422,0.5054
9,25,66,0.7440,0.5181
9,26,65,0.7459,0.5302
9,27,64,0.7478,0.5416
9,28,63,0.7498,0.5525
9,29,62,0.7518,0.5626
9,30,61,0.7539,0.5722
9,31,60,0.7561,0.5811
9,32,59,0.7583,0.5894
9,33,58,0.7605,0.5970
9,34,57,0.7628,0.6040
9,35,56,0.7650,0.6104
9,36,55,0.7672,0.6162
9,37,54,0.7693,0.6214
9,38,53,0.7713,0.6260
9,39,52,0.7731,0.6300
9,40,51,0.7748,0.6334
9,41,50,0.7763,0.6362
9,42,49,0.7776,0.6385
9,43,48,0.7786,0.6402
9,44,47,0.7793,0.6413
9,45,46,0.7798,0.6419
9,46,45,0.7799,0.6419
9,47,44,0.7798,0.6413
9,48,43,0.7793,0.6402
9,49,42,0.7786,0.6385
9,50,41,0.7775,0.6362
9,51,40,0.7762,0.6334
9,52,39,0.7746,0.6300
9,53,38,0.7727,0.6260
9,54,37,0.7706,0.6214
9,55,36,0.7684,0.6162
9,56,35,0.7659,0.6104
9,57,34,0.7634,0.6040
9,58,33,0.7608,0.5970
9,59,32,0.7582,0.5894
9,60,31,0.7555,0.5811
9,61,30,0.7529,0.5722
9,62,29,0.7504,0.5626
9,63,28,0.7480,0.5525
9,64,27,0.7457,0.5416
9,65,26,0.7436,0.5302
9,66,25,0.7417,0.5181
9,67,24,0.7401,0.5054
9,68,23,0.7387,0.4921
9,69,22,0.7375,0.4782
9,70,21,0.7367,0.4638
9,71,20,0.7361,0.4488
9,72,19,0.7358,0.4334
9,73,18,0.7358,0.4176
9,74,17,0.7362,0.4014
9,75,16,0.7368,0.3849
9,76,15,0.7377,0.3681
9,77,14,0.7390,0.3511
9,78,13,0.7405,0.3340
9,79,12,0.7423,0.3169
9,80,11,0.7443,0.2998
9,81,10,0.7466,0.2827
9,82,9,0.7492,0.2659
9,83,8,0.7519,0.2492
9,84,7,0.7549,0.2329
9,85,6,0.7581,0.2169
9,86,5,0.7614,0.2014
9,87,4,0.7649,0.1864
9,88,3,0.7686,0.1718
9,89,2,0.7724,0.1579
9,90,1,0.7763,0.1446
9,91,0,0.7804,0.1319
10,0,90,0.6814,0.1419
10,1,89,0.6860,0.1553
10,2,88,0.6905,0.1694
10,3,87,0.6947,0.1841
10,4,86,0.6987,0.1994
10,5,85,0.7024,0.2152
10,6,84,0.7060,0.2315
10,7,83,0.7093,0.2482
10,8,82,0.7124,0.2653
10,9,81,0.7153,0.2827
10,10,80,0.7180,0.3004
10,11,79,0.7205,0.3181
10,12,78,0.7228,0.3360
10,13,77,0.7250,0.3538
10,14,76,0.7270,0.3716
10,15,75,0.7289,0.3892
10,16,74,0.7307,0.4065
10,17,73,0.7325,0.4236
10,18,72,0.7341,0.4404
10,19,71,0.7357,0.4567
10,20,70,0.7373,0.4726
10,21,69,0.7388,0.4880
10,22,68,0.7404,0.5029
10,23,67,0.7420,0.5171
10,24,66,0.7436,0.5308
10,25,65,0.7453,0.5438
10,26,64,0.7470,0.5562
10,27,63,0.7488,0.5680
10,28,62,0.7506,0.5791
10,29,61,0.7525,0.5895
10,30,60,0.7545,0.5992
10,31,59,0.7565,0.6083
10,32,58,0.7585,0.6167
10,33,57,0.7606,0.6244
10,34,56,0.7626,0.6315
10,35,55,0.7646,0.6379
10,36,54,0.7665,0.6437
10,37,53,0.7683,0.6489
10,38,52,0.7700,0.6534
10,39,51,0.7716,0.6573
10,40,50,0.7730,0.6606
10,41,49,0.7741,0.6633
10,42,48,0.7750,0.6654
10,43,47,0.7757,0.6669
10,44,46,0.7761,0.6678
10,45,45,0.7762,0.6681
10,46,44,0.7760,0.6678
10,47,43,0.7755,0.6669
10,48,42,0.7747,0.6654
10,49,41,0.7736,0.6633
10,50,40,0.7722,0.6606
10,51,39,0.7706,0.6573
10,52,38,0.7687,0.6534
10,53,37,0.7665,0.6489
10,54,36,0.7642,0.6437
10,55,35,0.7618,0.6379
10,56,34,0.7592,0.6315
10,57,33,0.7565,0.6244
10,58,32,0.7537,0.6167
10,59,31,0.7510,0.6083
10,60,30,0.7483,0.5992
10,61,29,0.7456,0.5895
10,62,28,0.7430,0.5791
10,63,27,0.7406,0.5680
10,64,26,0.7384,0.5562
10,65,25,0.7363,0.5438
10,66,24,0.7345,0.5308
10,67,23,0.7329,0.5171
10,68,22,0.7316,0.5029
10,69,21,0.7305,0.4880
10,70,20,0.7297,0.4726
10,71,19,0.7293,0.4567
10,72,18,0.7291,0.4404
10,73,17,0.7293,0.4236
10,74,16,0.7297,0.4065
10,75,15,0.7305,0.3892
10,76,14,0.7315,0.3716
10,77,13,0.7329,0.3538
10,78,12,0.7345,0.3360
10,79,11,0.7365,0.3181
10,80,10,0.7386,0.3004
10,81,9,0.7411,0.2827
10,82,8,0.7437,0.2653
10,83,7,0.7466,0.2482
10,84,6,0.7497,0.2315
10,85,5,0.7530,0.2152
10,86,4,0.7565,0.1994
10,87,3,0.7601,0.1841
10,88,2,0.7639,0.1694
10,89,1,0.7678,0.1553
10,90,0,0.7718,0.1419
11,0,89,0.6874,0.1521
11,1,88,0.6918,0.1662
11,2,87,0.6960,0.1810
11,3,86,0.6999,0.1965
11,4,85,0.7037,0.2126
11,5,84,0.7072,0.2292
11,6,83,0.7104,0.2463
11,7,82,0.7135,0.2638
11,8,81,0.7164,0.2816
11,9,80,0.7190,0.2998
11,10,79,0.7215,0.3181
11,11,78,0.7238,0.3366
11,12,77,0.7259,0.3551
11,13,76,0.7279,0.3736
11,14,75,0.7297,0.3920
11,15,74,0.7314,0.4103
11,16,73,0.7330,0.4282
11,17,72,0.7346,0.4459
11,18,71,0.7361,0.4632
11,19,70,0.7375,0.4800
11,20,69,0.7390,0.4964
11,21,68,0.7404,0.5122
11,22,67,0.7418,0.5275
11,23,66,0.7433,0.5421
11,24,65,0.7448,0.5561
11,25,64,0.7463,0.5695
11,26,63,0.7479,0.5822
11,27,62,0.7496,0.5941
11,28,61,0.7513,0.6054
11,29,60,0.7531,0.6160
11,30,59,0.7549,0.6259
11,31,58,0.7567,0.6351
11,32,57,0.7585,0.6436
11,33,56,0.7604,0.6515
11,34,55,0.7622,0.6586
11,35,54,0.7639,0.6650
11,36,53,0.7656,0.6708
11,37,52,0.7671,0.6759
11,38,51,0.7685,0.6804
11,39,50,0.7698,0.6842
11,40,49,0.7708,0.6874
11,41,48,0.7716,0.6899
11,42,47,0.7722,0.6918
11,43,46,0.7725,0.6931
11,44,45,0.7725,0.6937
11,45,44,0.7723,0.6937
11,46,43,0.7717,0.6931
11,47,42,0.7709,0.6918
11,48,41,0.7698,0.6899
11,49,40,0.7683,0.6874
11,50,39,0.7666,0.6842
11,51,38,0.7647,0.6804
11,52,37,0.7625,0.6759
11,53,36,0.7602,0.6708
11,54,35,0.7576,0.6650
11,55,34,0.7550,0.6586
11,56,33,0.7522,0.6515
11,57,32,0.7494,0.6436
11,58,31,0.7465,0.6351
11,59,30,0.7437,0.6259
11,60,29,0.7409,0.6160
11,61,28,0.7382,0.6054
11,62,27,0.7356,0.5941
11,63,26,0.7332,0.5822
11,64,25,0.7310,0.5695
11,65,24,0.7290,0.5561
11,66,23,0.7272,0.5421
11,67,22,0.7257,0.5275
11,68,21,0.7244,0.5122
11,69,20,0.7235,0.4964
11,70,19,0.7228,0.4800
11,71,18,0.7224,0.4632
11,72,17,0.7224,0.4459
11,73,16,0.7227,0.4282
11,74,15,0.7232,0.4103
11,75,14,0.7241,0.3920
11,76,13,0.7253,0.3736
11,77,12,0.7268,0.3551
11,78,11,0.7286,0.3366
11,79,10,0.7306,0.3181
11,80,9,0.7329,0.2998
11,81,8,0.7354,0.2816
11,82,7,0.7382,0.2638
11,83,6,0.7412,0.2463
11,84,5,0.7444,0.2292
11,85,4,0.7478,0.2126
11,86,3,0.7514,0.1965
11,87,2,0.7552,0.1810
11,88,1,0.7590,0.1662
11,89,0,0.7631,0.1521
12,0,88,0.6933,0.1624
12,1,87,0.6974,0.1773
12,2,86,0.7013,0.1929
12,3,85,0.7050,0.2091
12,4,84,0.7085,0.2260
12,5,83,0.7117,0.2433
12,6,82,0.7147,0.2612
12,7,81,0.7175,0.2794
12,8,80,0.7201,0.2980
12,9,79,0.7226,0.3169
12,10,78,0.7248,0.3360
12,11,77,0.7269,0.3551
12,12,76,0.7288,0.3743
12,13,75,0.7305,0.3935
12,14,74,0.7322,0.4125
12,15,73,0.7337,0.4313
12,16,72,0.7352,0.4499
12,17,71,0.7366,0.4681
12,18,70,0.7379,0.4859
12,19,69,0.7392,0.5032
12,20,68,0.7405,0.5200
12,21,67,0.7418,0.5362
12,22,66,0.7431,0.5519
12,23,65,0.7444,0.5669
12,24,64,0.7458,0.5812
12,25,63,0.7472,0.5948
12,26,62,0.7487,0.6078
12,27,61,0.7502,0.6200
12,28,60,0.7518,0.6315
12,29,59,0.7534,0.6423
12,30,58,0.7550,0.6523
12,31,57,0.7567,0.6616
12,32,56,0.7583,0.6702
12,33,55,0.7599,0.6781
12,34,54,0.7615,0.6853
12,35,53,0.7630,0.6917
12,36,52,0.7644,0.6974
12,37,51,0.7656,0.7025
12,38,50,0.7667,0.7069
12,39,49,0.7676,0.7105
12,40,48,0.7683,0.7135
12,41,47,0.7688,0.7159
12,42,46,0.7690,0.7175
12,43,45,0.7690,0.7185
12,44,44,0.7687,0.7189
12,45,43,0.7681,0.7185
12,46,42,0.7672,0.7175
12,47,41,0.7660,0.7159
12,48,40,0.7645,0.7135
12,49,39,0.7628,0.7105
12,50,38,0.7608,0.7069
12,51,37,0.7586,0.7025
12,52,36,0.7562,0.6974
12,53,35,0.7536,0.6917
12,54,34,0.7508,0.6853
12,55,33,0.7480,0.6781
12,56,32,0.7451,0.6702
12,57,31,0.7421,0.6616
12,58,30,0.7392,0.6523
12,59,29,0.7363,0.6423
12,60,28,0.7334,0.6315
12,61,27,0.7307,0.6200
12,62,26,0.7281,0.6078
12,63,25,0.7257,0.5948
12,64,24,0.7235,0.5812
12,65,23,0.7216,0.5669
12,66,22,0.7199,0.5519
12,67,21,0.7184,0.5362
12,68,20,0.7172,0.5200
12,69,19,0.7164,0.5032
12,70,18,0.7158,0.4859
12,71,17,0.7156,0.4681
12,72,16,0.7156,0.4499
12,73,15,0.7160,0.4313
12,74,14,0.7167,0.4125
12,75,13,0.7177,0.3935
12,76,12,0.7190,0.3743
12,77,11,0.7206,0.3551
12,78,10,0.7225,0.3360
12,79,9,0.7247,0.3169
12,80,8,0.7271,0.2980
12,81,7,0.7297,0.2794
12,82,6,0.7326,0.2612
12,83,5,0.7358,0.2433
12,84,4,0.7391,0.2260
12,85,3,0.7426,0.2091
12,86,2,0.7463,0.1929
12,87,1,0.7501,0.1773
12,88,0,0.7541,0.1624
13,0,87,0.6989,0.1730
13,1,86,0.7028,0.1886
13,2,85,0.7064,0.2049
13,3,84,0.7098,0.2219
13,4,83,0.7130,0.2395
13,5,82,0.7160,0.2576
13,6,81,0.7188,0.2762
13,7,80,0.7213,0.2951
13,8,79,0.7237,0.3145
13,9,78,0.7259,0.3340
13,10,77,0.7279,0.3538
13,11,76,0.7297,0.3736
13,12,75,0.7315,0.3935
13,13,74,0.7330,0.4133
13,14,73,0.7345,0.4329
13,15,72,0.7359,0.4523
13,16,71,0.7371,0.4714
13,17,70,0.7384,0.4901
13,18,69,0.7396,0.5083
13,19,68,0.7407,0.5261
13,20,67,0.7419,0.5433
13,21,66,0.7431,0.5600
13,22,65,0.7442,0.5760
13,23,64,0.7455,0.5913
13,24,63,0.7467,0.6060
13,25,62,0.7480,0.6199
13,26,61,0.7493,0.6331
13,27,60,0.7507,0.6455
13,28,59,0.7521,0.6572
13,29,58,0.7536,0.6681
13,30,57,0.7550,0.6783
13,31,56,0.7564,0.6877
13,32,55,0.7579,0.6963
13,33,54,0.7592,0.7042
13,34,53,0.7606,0.7114
13,35,52,0.7618,0.7178
13,36,51,0.7629,0.7235
13,37,50,0.7638,0.7284
13,38,49,0.7646,0.7327
13,39,48,0.7652,0.7362
13,40,47,0.7656,0.7390
13,41,46,0.7657,0.7411
13,42,45,0.7656,0.7425
13,43,44,0.7652,0.7432
13,44,43,0.7645,0.7432
13,45,42,0.7636,0.7425
13,46,41,0.7623,0.7411
13,47,40,0.7608,0.7390
13,48,39,0.7590,0.7362
13,49,38,0.7570,0.7327
13,50,37,0.7547,0.7284
13,51,36,0.7523,0.7235
13,52,35,0.7496,0.7178
13,53,34,0.7468,0.7114
13,54,33,0.7439,0.7042
13,55,32,0.7409,0.6963
13,56,31,0.7379,0.6877
13,57,30,0.7348,0.6783
13,58,29,0.7318,0.6681
13,59,28,0.7288,0.6572
13,60,27,0.7259,0.6455
13,61,26,0.7232,0.6331
13,62,25,0.7206,0.6199
13,63,24,0.7182,0.6060
13,64,23,0.7161,0.5913
13,65,22,0.7142,0.5760
13,66,21,0.7125,0.5600
13,67,20,0.7111,0.5433
13,68,19,0.7101,0.5261
13,69,18,0.7093,0.5083
13,70,17,0.7088,0.4901
13,71,16,0.7087,0.4714
13,72,15,0.7089,0.4523
13,73,14,0.7094,0.4329
13,74,13,0.7102,0.4133
13,75,12,0.7113,0.3935
13,76,11,0.7127,0.3736
13,77,10,0.7144,0.3538
13,78,9,0.7164,0.3340
13,79,8,0.7187,0.3145
13,80,7,0.7212,0.2951
13,81,6,0.7240,0.2762
13,82,5,0.7270,0.2576
13,83,4,0.7302,0.2395
13,84,3,0.7336,0.2219
13,85,2,0.7373,0.2049
13,86,1,0.7410,0.1886
13,87,0,0.7450,0.1730
14,0,86,0.7043,0.1836
14,1,85,0.7079,0.2000
14,2,84,0.7113,0.2170
14,3,83,0.7144,0.2347
14,4,82,0.7174,0.2530
14,5,81,0.7201,0.2718
14,6,80,0.7226,0.2912
14,7,79,0.7249,0.3109
14,8,78,0.7270,0.3309
14,9,77,0.7290,0.3511
14,10,76,0.7308,0.3716
14,11,75,0.7324,0.3920
14,12,74,0.7339,0.4125
14,13,73,0.7353,0.4329
14,14,72,0.7366,0.4531
14,15,71,0.7378,0.4730
14,16,70,0.7389,0.4926
14,17,69,0.7400,0.5118
14,18,68,0.7411,0.5305
14,19,67,0.7421,0.5487
14,20,66,0.7431,0.5664
14,21,65,0.7442,0.5834
14,22,64,0.7452,0.5997
14,23,63,0.7463,0.6154
14,24,62,0.7474,0.6303
14,25,61,0.7486,0.6444
14,26,60,0.7498,0.6579
14,27,59,0.7510,0.6705
14,28,58,0.7522,0.6823
14,29,57,0.7535,0.6934
14,30,56,0.7547,0.7036
14,31,55,0.7560,0.7131
14,32,54,0.7571,0.7218
14,33,53,0.7583,0.7297
14,34,52,0.7593,0.7368
14,35,51,0.7603,0.7432
14,36,50,0.7611,0.7488
14,37,49,0.7617,0.7536
14,38,48,0.7622,0.7577
14,39,47,0.7624,0.7610
14,40,46,0.7625,0.7636
14,41,45,0.7622,0.7655
14,42,44,0.7618,0.7666
14,43,43,0.7610,0.7669
14,44,42,0.7600,0.7666
14,45,41,0.7587,0.7655
14,46,40,0.7572,0.7636
14,47,39,0.7554,0.7610
14,48,38,0.7533,0.7577
14,49,37,0.7510,0.7536
14,50,36,0.7485,0.7488
14,51,35,0.7458,0.7432
14,52,34,0.7429,0.7368
14,53,33,0.7399,0.7297
14,54,32,0.7368,0.7218
14,55,31,0.7337,0.7131
14,56,30,0.7305,0.7036
14,57,29,0.7274,0.6934
14,58,28,0.7243,0.6823
14,59,27,0.7212,0.6705
14,60,26,0.7184,0.6579
14,61,25,0.7156,0.6444
14,62,24,0.7131,0.6303
14,63,23,0.7107,0.6154
14,64,22,0.7086,0.5997
14,65,21,0.7067,0.5834
14,66,20,0.7051,0.5664
14,67,19,0.7039,0.5487
14,68,18,0.7029,0.5305
14,69,17,0.7022,0.5118
14,70,16,0.7018,0.4926
14,71,15,0.7018,0.4730
14,72,14,0.7021,0.4531
14,73,13,0.7027,0.4329
14,74,12,0.7036,0.4125
14,75,11,0.7048,0.3920
14,76,10,0.7063,0.3716
14,77,9,0.7081,0.3511
14,78,8,0.7102,0.3309
14,79,7,0.7126,0.3109
14,80,6,0.7153,0.2912
14,81,5,0.7181,0.2718
14,82,4,0.7212,0.2530
14,83,3,0.7246,0.2347
14,84,2,0.7281,0.2170
14,85,1,0.7318,0.2000
14,86,0,0.7357,0.1836
15,0,85,0.7094,0.1944
15,1,84,0.7128,0.2114
15,2,83,0.7159,0.2291
15,3,82,0.7188,0.2475
15,4,81,0.7214,0.2666
15,5,80,0.7239,0.2861
15,6,79,0.7262,0.3061
15,7,78,0.7283,0.3265
15,8,77,0.7302,0.3472
15,9,76,0.7319,0.3681
15,10,75,0.7335,0.3892
15,11,74,0.7349,0.4103
15,12,73,0.7362,0.4313
15,13,72,0.7374,0.4523
15,14,71,0.7386,0.4730
15,15,70,0.7396,0.4935
15,16,69,0.7406,0.5136
15,17,68,0.7415,0.5332
15,18,67,0.7424,0.5524
15,19,66,0.7433,0.5710
15,20,65,0.7442,0.5890
15,21,64,0.7451,0.6063
15,22,63,0.7460,0.6230
15,23,62,0.7470,0.6389
15,24,61,0.7479,0.6541
15,25,60,0.7489,0.6685
15,26,59,0.7500,0.6821
15,27,58,0.7510,0.6949
15,28,57,0.7521,0.7069
15,29,56,0.7532,0.7180
15,30,55,0.7542,0.7284
15,31,54,0.7552,0.7379
15,32,53,0.7562,0.7466
15,33,52,0.7570,0.7545
15,34,51,0.7578,0.7616
15,35,50,0.7585,0.7678
15,36,49,0.7590,0.7733
15,37,48,0.7593,0.7780
15,38,47,0.7594,0.7819
15,39,46,0.7594,0.7850
15,40,45,0.7590,0.7873
15,41,44,0.7585,0.7889
15,42,43,0.7577,0.7896
15,43,42,0.7566,0.7896
15,44,41,0.7553,0.7889
15,45,40,0.7536,0.7873
15,46,39,0.7518,0.7850
15,47,38,0.7497,0.7819
15,48,37,0.7473,0.7780
15,49,36,0.7447,0.7733
15,50,35,0.7420,0.7678
15,51,34,0.7391,0.7616
15,52,33,0.7360,0.7545
15,53,32,0.7328,0.7466
15,54,31,0.7296,0.7379
15,55,30,0.7263,0.7284
15,56,29,0.7231,0.7180
15,57,28,0.7199,0.7069
15,58,27,0.7167,0.6949
15,59,26,0.7137,0.6821
15,60,25,0.7108,0.6685
15,61,24,0.7080,0.6541
15,62,23,0.7055,0.6389
15,63,22,0.7032,0.6230
15,64,21,0.7011,0.6063
15,65,20,0.6993,0.5890
15,66,19,0.6978,0.5710
15,67,18,0.6966,0.5524
15,68,17,0.6957,0.5332
15,69,16,0.6951,0.5136
15,70,15,0.6948,0.4935
15,71,14,0.6948,0.4730
15,72,13,0.6952,0.4523
15,73,12,0.6959,0.4313
15,74,11,0.6969,0.4103
15,75,10,0.6983,0.3892
15,76,9,0.6999,0.3681
15,77,8,0.7018,0.3472
15,78,7,0.7040,0.3265
15,79,6,0.7065,0.3061
15,80,5,0.7092,0.2861
15,81,4,0.7122,0.2666
15,82,3,0.7154,0.2475
15,83,2,0.7188,0.2291
15,84,1,0.7225,0.2114
15,85,0,0.7263,0.1944
16,0,84,0.7143,0.2051
16,1,83,0.7174,0.2228
16,2,82,0.7202,0.2413
16,3,81,0.7229,0.2603
16,4,80,0.7253,0.2800
16,5,79,0.7275,0.3003
16,6,78,0.7295,0.3209
16,7,77,0.7314,0.3420
16,8,76,0.7331,0.3633
16,9,75,0.7346,0.3849
16,10,74,0.7360,0.4065
16,11,73,0.7372,0.4282
16,12,72,0.7383,0.4499
16,13,71,0.7394,0.4714
16,14,70,0.7403,0.4926
16,15,69,0.7412,0.5136
16,16,68,0.7420,0.5341
16,17,67,0.7428,0.5542
16,18,66,0.7436,0.5738
16,19,65,0.7443,0.5928
16,20,64,0.7451,0.6111
16,21,63,0.7458,0.6288
16,22,62,0.7466,0.6457
16,23,61,0.7474,0.6619
16,24,60,0.7483,0.6773
16,25,59,0.7491,0.6919
16,26,58,0.7500,0.7057
16,27,57,0.7509,0.7186
16,28,56,0.7517,0.7307
16,29,55,0.7526,0.7420
16,30,54,0.7534,0.7524
16,31,53,0.7542,0.7619
16,32,52,0.7549,0.7706
16,33,51,0.7555,0.7784
16,34,50,0.7560,0.7854
16,35,49,0.7563,0.7916
16,36,48,0.7565,0.7969
16,37,47,0.7566,0.8014
16,38,46,0.7564,0.8051
16,39,45,0.7560,0.8079
16,40,44,0.7553,0.8100
16,41,43,0.7544,0.8112
16,42,42,0.7533,0.8116
16,43,41,0.7519,0.8112
16,44,40,0.7502,0.8100
16,45,39,0.7483,0.8079
16,46,38,0.7461,0.8051
16,47,37,0.7437,0.8014
16,48,36,0.7411,0.7969
16,49,35,0.7383,0.7916
16,50,34,0.7353,0.7854
16,51,33,0.7322,0.7784
16,52,32,0.7290,0.7706
16,53,31,0.7257,0.7619
16,54,30,0.7223,0.7524
16,55,29,0.7189,0.7420
16,56,28,0.7156,0.7307
16,57,27,0.7123,0.7186
16,58,26,0.7091,0.7057
16,59,25,0.7060,0.6919
16,60,24,0.7031,0.6773
16,61,23,0.7004,0.6619
16,62,22,0.6979,0.6457
16,63,21,0.6956,0.6288
16,64,20,0.6936,0.6111
16,65,19,0.6919,0.5928
16,66,18,0.6904,0.5738
16,67,17,0.6893,0.5542
16,68,16,0.6884,0.5341
16,69,15,0.6879,0.5136
16,70,14,0.6878,0.4926
16,71,13,0.6879,0.4714
16,72,12,0.6884,0.4499
16,73,11,0.6892,0.4282
16,74,10,0.6903,0.4065
16,75,9,0.6917,0.3849
16,76,8,0.6934,0.3633
16,77,7,0.6954,0.3420
16,78,6,0.6977,0.3209
16,79,5,0.7003,0.3003
16,80,4,0.7031,0.2800
16,81,3,0.7062,0.2603
16,82,2,0.7095,0.2413
16,83,1,0.7130,0.2228
16,84,0,0.7167,0.2051
17,0,83,0.7190,0.2158
17,1,82,0.7218,0.2342
17,2,81,0.7244,0.2533
17,3,80,0.7267,0.2730
17,4,79,0.7289,0.2934
17,5,78,0.7309,0.3143
17,6,77,0.7327,0.3356
17,7,76,0.7343,0.3573
17,8,75,0.7357,0.3792
17,9,74,0.7370,0.4014
17,10,73,0.7382,0.4236
17,11,72,0.7393,0.4459
17,12,71,0.7402,0.4681
17,13,70,0.7411,0.4901
17,14,69,0.7419,0.5118
17,15,68,0.7426,0.5332
17,16,67,0.7432,0.5542
17,17,66,0.7439,0.5747
17,18,65,0.7445,0.5947
17,19,64,0.7451,0.6140
17,20,63,0.7458,0.6327
17,21,62,0.7464,0.6506
17,22,61,0.7470,0.6679
17,23,60,0.7477,0.6843
17,24,59,0.7484,0.6999
17,25,58,0.7490,0.7147
17,26,57,0.7497,0.7286
17,27,56,0.7504,0.7416
17,28,55,0.7511,0.7538
17,29,54,0.7517,0.7651
17,30,53,0.7523,0.7755
17,31,52,0.7529,0.7851
17,32,51,0.7533,0.7937
17,33,50,0.7537,0.8015
17,34,49,0.7539,0.8084
17,35,48,0.7539,0.8144
17,36,47,0.7538,0.8195
17,37,46,0.7535,0.8238
17,38,45,0.7530,0.8273
17,39,44,0.7522,0.8298
17,40,43,0.7513,0.8315
17,41,42,0.7501,0.8324
17,42,41,0.7486,0.8324
17,43,40,0.7469,0.8315
17,44,39,0.7449,0.8298
17,45,38,0.7427,0.8273
17,46,37,0.7402,0.8238
17,47,36,0.7376,0.8195
17,48,35,0.7347,0.8144
17,49,34,0.7317,0.8084
17,50,33,0.7285,0.8015
17,51,32,0.7252,0.7937
17,52,31,0.7218,0.7851
17,53,30,0.7184,0.7755
17,54,29,0.7149,0.7651
17,55,28,0.7115,0.7538
17,56,27,0.7081,0.7416
17,57,26,0.7047,0.7286
17,58,25,0.7015,0.7147
17,59,24,0.6984,0.6999
17,60,23,0.6955,0.6843
17,61,22,0.6928,0.6679
17,62,21,0.6903,0.6506
17,63,20,0.6881,0.6327
17,64,19,0.6861,0.6140
17,65,18,0.6844,0.5947
17,66,17,0.6831,0.5747
17,67,16,0.6820,0.5542
17,68,15,0.6812,0.5332
17,69,14,0.6808,0.5118
17,70,13,0.6807,0.4901
17,71,12,0.6809,0.4681
17,72,11,0.6815,0.4459
17,73,10,0.6824,0.4236
17,74,9,0.6836,0.4014
17,75,8,0.6851,0.3792
17,76,7,0.6869,0.3573
17,77,6,0.6890,0.3356
17,78,5,0.6914,0.3143
17,79,4,0.6941,0.2934
17,80,3,0.6970,0.2730
17,81,2,0.7001,0.2533
17,82,1,0.7035,0.2342
17,83,0,0.7071,0.2158
18,0,82,0.7233,0.2264
18,1,81,0.7259,0.2455
18,2,80,0.7282,0.2652
18,3,79,0.7303,0.2856
18,4,78,0.7322,0.3066
18,5,77,0.7340,0.3281
18,6,76,0.7355,0.3500
18,7,75,0.7369,0.3723
18,8,74,0.7382,0.3949
18,9,73,0.7393,0.4176
18,10,72,0.7403,0.4404
18,11,71,0.7411,0.4632
18,12,70,0.7419,0.4859
18,13,69,0.7426,0.5083
18,14,68,0.7432,0.5305
18,15,67,0.7438,0.5524
18,16,66,0.7443,0.5738
18,17,65,0.7448,0.5947
18,18,64,0.7453,0.6150
18,19,63,0.7458,0.6346
18,20,62,0.7462,0.6536
18,21,61,0.7467,0.6718
18,22,60,0.7472,0.6893
18,23,59,0.7477,0.7059
18,24,58,0.7482,0.7217
18,25,57,0.7487,0.7367
18,26,56,0.7493,0.7507
18,27,55,0.7497,0.7638
18,28,54,0.7502,0.7761
18,29,53,0.7506,0.7874
18,30,52,0.7510,0.7978
18,31,51,0.7513,0.8073
18,32,50,0.7514,0.8159
18,33,49,0.7515,0.8236
18,34,48,0.7514,0.8303
18,35,47,0.7512,0.8362
18,36,46,0.7507,0.8411
18,37,45,0.7501,0.8451
18,38,44,0.7493,0.8483
18,39,43,0.7482,0.8505
18,40,42,0.7469,0.8518
18,41,41,0.7454,0.8523
18,42,40,0.7436,0.8518
18,43,39,0.7416,0.8505
18,44,38,0.7394,0.8483
18,45,37,0.7369,0.8451
18,46,36,0.7342,0.8411
18,47,35,0.7313,0.8362
18,48,34,0.7282,0.8303
18,49,33,0.7250,0.8236
18,50,32,0.7216,0.8159
18,51,31,0.7181,0.8073
18,52,30,0.7146,0.7978
18,53,29,0.7111,0.7874
18,54,28,0.7075,0.7761
18,55,27,0.7040,0.7638
18,56,26,0.7005,0.7507
