method,subset,component,n,recovery_mean_pct,recovery_median_pct,recovery_q1_pct,recovery_q3_pct,median_abs_recovery_error_pct,within_80_120_pct,mae_uM,pearson_r,ccc
probability_weighted_band__competition_ridge,high_absolute,THI,18,56.728262364463404,37.68394852320474,21.408076179604453,61.31781228593931,68.74413280264744,5.555555555555555,153.88086683603964,0.7088425625453582,0.18692900020763156
pie_partition_above_intercept__constant_factor,all89,DQ,82,155.51630681014973,103.99012717961376,43.15691077504148,211.36345463476184,81.62290126100136,14.634146341463413,51.70935595533824,0.14867586608968664,0.06551722634642973
pie_partition_above_intercept__constant_factor,all89,TBZ,82,141.2014783193734,102.69085295080609,43.76394058673368,177.04775012231377,68.73975509620149,20.73170731707317,48.96435281844784,0.35162234278673116,0.19824491903483163
pie_partition_above_intercept__constant_factor,all89,THI,82,127.93458506975848,101.14758419624792,66.81371840952218,155.95748000351634,49.07604216219592,23.170731707317074,33.32264314522178,0.8460717428721042,0.7779697069639102
pie_partition_above_intercept__constant_factor,low_grid64,DQ,64,195.62294742893494,174.0635848571648,89.06840103157792,266.62345081733827,74.06358485716481,18.75,6.740715937093195,0.411939677026506,0.49340860674682013
pie_partition_above_intercept__constant_factor,low_grid64,TBZ,64,176.11244219796674,155.31072203546023,90.19815140194136,299.5285464456893,61.323688555717126,26.5625,7.397638159816241,0.47963575212814635,0.40614928575807546
pie_partition_above_intercept__constant_factor,low_grid64,THI,64,138.7767697559341,113.78702495072483,77.17733693078637,156.3998183114462,47.75680617503755,25.0,10.666506068354868,0.7086156258735807,0.10586717243083654
pie_partition_above_intercept__constant_factor,max100,DQ,64,195.62294742893494,174.0635848571648,89.06840103157792,266.62345081733827,74.06358485716481,18.75,6.740715937093195,0.411939677026506,0.49340860674682013
pie_partition_above_intercept__constant_factor,max100,TBZ,64,176.11244219796674,155.31072203546023,90.19815140194136,299.5285464456893,61.323688555717126,26.5625,7.397638159816241,0.47963575212814635,0.40614928575807546
pie_partition_above_intercept__constant_factor,max100,THI,64,138.7767697559341,113.78702495072483,77.17733693078637,156.3998183114462,47.75680617503755,25.0,10.666506068354868,0.7086156258735807,0.10586717243083654
pie_partition_above_intercept__constant_factor,binary,DQ,14,14.376756483277422,12.186947480912668,3.9334018870269682,21.044029650738977,87.81305251908734,0.0,200.89695998417452,0.3054833177965555,0.06347212321119364
pie_partition_above_intercept__constant_factor,binary,TBZ,14,20.045608681491025,15.674837256958462,5.93601134406988,36.78333844524003,84.32516274304155,0.0,181.6874209509295,0.4681936212818874,0.17134405646240128
pie_partition_above_intercept__constant_factor,binary,THI,14,88.89163721109945,57.112563407022165,21.223898186984,140.34790497969124,75.92652041116295,14.285714285714285,128.46065421079504,0.7458006778107311,0.58740399347629
pie_partition_above_intercept__constant_factor,ternary,DQ,68,184.5744495245058,154.76954640618487,79.86646256646378,256.17031440103557,78.99763251628444,17.647058823529413,20.994261008224882,0.13091210940985135,-0.016463003389713734
pie_partition_above_intercept__constant_factor,ternary,TBZ,68,166.14533383305505,148.26618995254194,82.50024813188975,265.645411691455,64.23024219008538,25.0,21.639015261760452,0.22756832786216774,-0.009053580940779677
pie_partition_above_intercept__constant_factor,ternary,THI,68,135.9728390406589,113.78702495072483,77.17733693078637,155.59400281263822,46.06398362693355,25.0,13.735405572897886,0.830876372532065,0.8162353543400414
pie_partition_above_intercept__constant_factor,high_absolute,DQ,18,12.914917943357942,7.615108696123386,2.8309236617188644,21.044029650738977,92.38489130387661,0.0,211.59785379798723,0.2601608320869838,0.04792481699588321
pie_partition_above_intercept__constant_factor,high_absolute,TBZ,18,17.073606751041623,12.519908049951358,2.902648420845899,23.296608554838805,87.48009195004863,0.0,196.75711604913803,0.39535249788331966,0.12688572734268191
pie_partition_above_intercept__constant_factor,high_absolute,THI,18,89.38459507446741,76.29776989996509,21.223898186984,131.49312831297976,70.96756523455593,16.666666666666664,113.8777971963042,0.8100540557464215,0.6429002987105847
direct_band_calibration__competition_ridge,all89,DQ,82,179.6818019384571,123.48847234690228,74.82264142447755,213.83010500997406,76.64442884173374,20.73170731707317,49.71394390387682,0.5186721541744053,0.07155342935120208
direct_band_calibration__competition_ridge,all89,TBZ,82,185.55237653012807,131.53944220697863,60.039614683425974,264.80758833839,83.17989004376338,14.634146341463413,52.04026400141554,0.35661058883677343,0.1261646890176795
direct_band_calibration__competition_ridge,all89,THI,82,132.7778496199856,122.62672728190037,68.87701723688859,168.572297641721,53.85405694083285,17.073170731707318,41.01549848867528,0.8194036335835905,0.4351115237931198
direct_band_calibration__competition_ridge,low_grid64,DQ,64,221.89219698085844,144.40089398332455,107.13277510184642,255.6815852955585,46.27481467934655,25.0,6.9187185926087995,0.5014949524545592,0.40926844482669555
direct_band_calibration__competition_ridge,low_grid64,TBZ,64,231.80706702808425,174.1491685056776,112.53908970028621,302.85694073054265,74.90949621788992,18.75,10.43367821495276,0.5414447394175794,0.34559503956226173
