8340.4,7350.93,8287.93,8324.84,7649.34,7274.69,9299.06,8182.17,7118,8254.63,7969.98,7273.99,9759.26,6837.04,8063.08,8443.33,8610.76,7516.29,7690.81,7292.45
7148.31,7961.35,7643.85,8169.99,7694.87,8097.02,7380.62,6182.08,8705.44,7028.67,7778.8,8511.91,7507.14,8164.78,6883.89,7643.08,7424.32,7982.77,8782.06,7791.1
7088.42,7538.1,10454,7718.75,7433.69,8917.31,7886.17,6857.67,7035.99,8220.17,8716.27,8253.47,7589.58,7969.61,7778.38,8061.68,7624.05,6535.35,7762.17,9134.34
9467.28,7518.09,7113.94,7436.03,7984.16,7181.95,9668.18,8236.36,7813.51,8096.27,9567.57,8373.56,7168.88,9908.62,8185.44,10256.1,7531.01,9428.3,7762.68,6647.37
6372.08,8109.43,7664.93,8181.96,9096.92,7545.05,8554.93,7265.5,8582.19,6543.65,8773.02,9321.69,7796.63,8418,9409.49,9318.56,10285.5,7719.58,8483.57,7599.71
7961.8,8025.74,7721.41,8456.07,7665.85,9870.32,7884.36,8186.43,10518.7,8598.76,9243.91,7548.93,8723.82,7460.66,11005.8,8566.54,9501.41,9548.52,7457.4,9360.49
8395.1,8624,8909.2,10444.7,7723.28,8782.13,8478.55,8701.38,8615.13,8705.93,9362.82,8669.79,8512.43,8980.15,6715.71,8209.54,8119.41,9416.15,8633.69,8222.86
7924.99,7683.5,7821.3,8048.79,9544.82,7517.38,9222.54,9509.31,9036.46,7284.29,8862.18,8168.57,8813.18,8792.16,8815.88,6706.26,10970,9203.39,6933.96,8019.29
8473.08,8620.8,8227.56,7029.69,6498.78,6673.99,9338.3,9374.72,8088.81,7899.8,9292.54,7952.63,8305.67,8979.26,8309.43,7774.73,7241.37,8579.11,9555.63,8020.84
9347.17,6426.01,8480.17,8235.25,7976.49,8555.5,7307.23,7044.61,9273.38,7812.15,7500.2,6714.18,8155.2,9825.64,7557.95,7801.24,7030.07,7377.25,7912.64,6816.99
7827.76,6282.86,8299.08,9228.51,8255.05,7716.1,7132.45,8968.38,8160.56,9901.06,8473.57,8392.42,6770.52,8349.75,9932.2,8467.75,6767.29,9200.77,7603.23,7953.7
8549.05,7877.92,7770.09,6219.45,8099.43,6555.4,9117.42,8092.58,8490.98,8141.57,7927.77,7868.85,6895.66,7527.26,9234.35,10414,7864.55,9157.22,10048.2,7700.86
7586.48,8319.47,6651.66,7420.09,8253.3,9070.5,7075.57,8757.81,8291.69,10451.2,7565.59,7433.87,9843.36,7571.97,8147.73,9769.33,8223.25,8698.96,8344.77,10015.3
8068.47,7206.19,8844.77,7613.88,8821.76,10180.1,7623.22,8101.22,8302.41,10296,7740.54,8839.32,8887.81,8998.36,8059.06,9091.22,8647.38,7820.1,13572.7,14701.1
8963.2,7413.45,8850.18,9972.64,7737.46,8714.67,12417.5,7877.25,9871.34,8536.27,9924.43,10369.1,8499.32,8548.39,9681.69,10210.4,10968.5,11368,12485.1,8475.31
8670.32,8078.26,9994.66,8697.34,8122.43,9201.76,6654.9,8788.47,8247.11,9299.47,9733.28,10118,9258.34,8447.4,8251.48,9001.07,8497.8,8522.92,8342.26,10002.1
8411.06,8079.9,7366.37,7576.22,7390.3,7772.37,6829.03,8000.15,11947.4,11790.1,7879.64,9063.2,9769.82,9601.33,7494.1,9734.22,8767.58,7434.99,7702.49,6862.23
8389.76,9751.76,8994.71,8990.89,8576.29,7842.44,8033.03,8034.38,8333.05,8082.62,8265.63,7610.98,7255.55,6139.9,7271.39,8537.47,9211.96,9036.38,8060.41,7416.16
7436.27,7710.99,7367.55,8997.93,7812.46,8474.94,9184.47,8999.16,8195.05,7892.38,9840.71,7390.6,9094.59,7344.53,10738.3,7980.01,8534.23,8594.31,8031.96,8045.59
8476.67,6409.21,7064.63,8249.53,7882.26,7804.22,9130.74,8653.58,9848.14,8554.27,6826.22,9595.96,8635.07,9062.31,9167.2,8717.65,8075.56,8734.13,7270.23,8389.83
