0.132275,0.187825,0.194099,0.159308,0.213968,0.185066,0.0989715,0.154282,0.144734,0.115607
0.204185,0.0700601,0.193408,0.0933349,0.128162,0.151596,0.167681,0.147447,0.0951125,0.17702
0.174368,0.0992333,0.154954,0.107758,0.139654,0.159558,0.115348,0.143063,0.19245,0.2275
0.185798,0.135287,0.118605,0.225644,0.123741,0.0836114,0.0849513,0.151567,0.147356,0.13801
0.237324,0.167951,0.137507,0.10718,0.134026,0.177696,0.141356,0.0667247,0.139787,0.17953
0.135134,0.143258,0.0946128,0.199059,0.121999,0.124201,0.134415,0.25462,0.139332,0.14418
0.118096,0.189418,0.133092,0.155333,0.387855,0.177595,0.195814,0.125653,0.130646,0.114631
0.166418,0.167063,0.140941,0.13483,0.149931,0.125235,0.0751759,0.101748,0.130334,0.165398
0.156156,0.205677,0.123557,0.160917,0.129238,0.122045,0.115485,0.0832043,0.145551,0.130886
0.358089,0.512011,0.222939,0.126223,0.126634,0.137789,0.167989,0.106281,0.149563,0.146244
