0.480862,0.523233,0.92696,0.526547,0.946861,0.662702,0.384635,1.02592,0.388447,0.54405
0.439223,0.444143,0.820729,0.909236,0.908491,0.372434,0.706021,0.601271,0.395118,0.301099
0.419151,1.08914,0.877382,1.09581,0.552831,0.961724,0.714224,0.374446,0.742929,0.797684
0.954859,0.843289,0.831222,0.85091,0.972262,0.386048,0.877635,1.11601,0.730174,0.918132
1.05861,0.849399,0.767617,0.867451,0.682992,0.913527,0.705174,0.481003,0.677036,0.216883
1.06748,0.986108,0.864864,0.777347,0.977211,1.06396,0.933055,0.279364,1.00342,0.260165
1.04077,0.775586,0.788966,1.01135,1.04405,0.869739,0.858639,0.954955,0.37445,0.559779
0.922503,0.969001,0.735441,0.604221,0.905987,0.855896,0.646797,0.802236,0.546465,0.700216
0.632204,0.790981,0.63179,0.840513,0.761541,0.964458,0.798041,0.847966,0.906823,1.0542
0.921751,0.892358,0.986754,1.06265,1.04831,1.07352,0.997174,1.113,0.957749,1.25793
