0.957241,1.1109,0.553665,0.655693,0.553758,0.615921,0.531264,0.658364,0.502994,0.584791
0.639588,0.507305,0.577199,0.48354,0.495583,0.619161,0.637939,0.782388,0.694852,0.798628
0.642998,0.617175,0.549239,0.656659,0.467301,0.520814,0.604104,0.690977,0.671323,0.662372
0.549986,0.825243,0.806312,0.70554,0.807074,0.511486,0.776547,1.00024,0.79801,1.0348
0.634384,0.635363,0.959661,0.650376,0.657705,0.924845,0.594163,1.15866,1.05525,0.922791
0.829446,0.761675,0.686162,0.880262,0.749081,1.15419,1.05762,0.770854,0.738632,1.22456
0.62583,0.690156,1.25128,0.737663,0.77807,0.712452,0.650381,0.933347,0.715437,0.916579
0.81481,0.606216,1.0726,1.02894,0.820308,1.11548,0.851913,1.00747,0.712267,0.958067
0.967709,0.880647,0.735722,1.35133,0.719194,0.755772,0.67332,0.919496,0.9922,0.893488
1.23763,1.21505,1.61167,1.26542,0.760298,1.0047,1.27477,0.869626,1.01367,0.950118
