0.295016,0.267526,0.28985,0.279261,0.541792,0.206556,0.313578,0.228992,0.367017,0.171773
0.195965,0.229685,0.312138,0.231417,0.184376,0.206204,0.483014,0.303027,0.564605,0.505732
0.37727,0.220121,0.225147,0.243312,0.494804,0.497688,0.270774,0.232368,0.302773,0.286175
0.62102,0.892629,0.272406,0.249431,0.190532,0.506363,0.213547,0.271069,0.282079,0.189084
0.71586,0.338407,0.521615,0.617893,0.412492,0.689604,0.222325,0.222774,0.224076,0.221822
0.418377,0.300661,0.738847,0.319248,0.226149,0.222861,0.17348,0.148513,0.17506,0.472717
0.547471,0.501384,0.45292,0.21374,0.208731,0.207739,0.189266,0.270218,0.19872,0.162179
0.355129,0.351084,0.517526,0.323374,0.207536,0.255957,0.273747,0.167853,0.196218,0.232452
0.21892,0.181087,0.231455,0.210394,0.465071,0.249059,0.80889,0.253719,0.196314,0.255137
0.209684,0.274129,0.3541,0.32458,0.236911,0.237651,0.249245,0.188741,0.231108,0.185064
