0.393792,0.368108,0.277958,0.249057,1.09817,0.346492,0.437608,0.334153,0.358917,0.350061,0.380772,0.585751,0.873503,0.271365,0.327143,0.346708,0.281868,0.36645,0.2842,0.364839
0.255638,0.311135,0.430363,0.5361,0.536936,0.46348,0.486602,0.735068,0.323664,0.643391,0.33584,0.354914,0.566357,0.71871,0.36166,0.280075,0.316561,0.251569,0.361438,0.412225
0.334379,0.526629,0.495456,0.53651,0.503331,0.44791,0.437163,0.440883,0.40515,0.323831,0.39421,0.572742,0.352869,0.432452,0.397324,0.310765,0.414317,0.259059,0.327158,0.433537
0.535651,0.545605,0.340312,0.43204,0.435154,0.534769,0.439747,0.667088,0.525487,0.49492,0.331183,0.487993,0.405395,0.376851,0.356271,0.429438,0.31218,0.30961,0.321202,0.300554
0.377024,0.346768,0.293489,0.448013,0.322071,0.444213,0.420434,0.555955,0.802036,0.490191,0.430849,0.467287,0.583452,0.421422,0.428917,0.326546,0.371698,0.607336,0.366563,0.704795
0.565538,0.341109,0.4269,0.507883,0.430755,0.43654,0.387035,0.364296,0.322965,0.38768,0.36796,0.391215,0.352255,0.475436,0.537259,0.363724,0.483421,0.414647,0.570327,0.380285
0.476165,0.505,0.5002,0.442739,0.642682,0.395919,0.574716,0.643757,0.47066,0.382602,0.418209,0.527949,0.436767,0.474078,0.595272,0.437802,0.34099,0.362387,0.483228,0.460516
0.351928,0.522667,0.434754,0.446998,0.665748,0.323608,0.396665,0.367777,0.436487,0.387418,0.243928,0.297223,0.285977,0.39956,0.561823,0.792897,0.381228,0.355513,0.41405,0.46861
0.515974,0.57376,0.481094,0.330344,0.335649,0.318886,0.440968,0.399425,0.391342,0.384874,0.356006,0.364022,0.350813,0.336664,0.833621,0.372191,0.417164,0.499505,0.234766,0.313459
0.383723,0.331459,0.425954,0.244814,0.226403,0.428308,0.411874,0.409633,0.352385,0.36846,0.361409,0.318125,0.285899,0.37858,0.486846,0.379736,0.260411,0.326617,0.277982,0.46252
0.620317,0.401176,0.366886,0.436262,0.394161,0.468883,0.325477,0.349802,0.35678,0.518125,0.283562,0.370949,0.376497,0.596335,0.391282,0.302405,0.627328,0.360154,0.324909,0.350322
0.333095,0.41227,0.439956,0.31993,0.374588,0.399972,0.354027,0.352405,0.466588,0.35332,0.374793,0.308604,0.362379,0.337616,0.717153,0.396302,0.515283,0.403202,0.416372,0.407468
0.399041,0.449913,0.334938,0.382993,0.302034,0.335626,0.581839,0.287988,0.470073,0.262085,0.43624,0.28803,0.331112,0.61467,0.632006,0.341141,0.505507,0.423005,0.539564,0.474313
0.591215,0.365934,0.354646,0.370228,0.316138,0.413797,0.380037,0.468006,0.448247,0.440811,0.397014,0.290149,0.381412,0.409174,0.403379,0.386098,0.459188,0.552276,0.63481,0.58393
0.469501,0.468437,0.337107,0.395139,0.455068,0.39194,0.413509,0.407563,0.332393,0.459631,0.513516,0.268304,0.333469,0.348736,0.568073,0.43437,0.495867,0.403217,0.485731,0.5523
0.27364,0.32159,0.464264,0.387352,0.380557,0.406798,0.527336,0.483005,0.371495,0.41628,0.41817,0.490404,0.515433,0.483176,0.402663,0.491427,0.589756,0.359887,0.442686,0.30212
0.289886,0.282214,0.287096,0.553417,0.474335,0.60034,0.558557,0.847676,0.550734,0.443271,0.41978,0.638838,0.450283,0.372423,0.401045,0.386129,0.295928,0.35125,0.374524,0.450645
0.266559,0.262822,0.315464,0.376445,0.272609,0.722881,0.524605,0.456164,0.313037,0.427234,0.380518,0.473832,0.448802,0.38499,0.526369,0.36595,0.334244,0.352161,0.387621,0.322519
0.357297,0.301721,0.327481,0.264667,0.359925,1.09629,0.525715,0.851762,0.370483,0.409062,0.496673,0.425949,0.378757,0.508127,0.480206,0.36625,0.3699,0.248942,0.308176,0.30546
0.504898,0.354943,0.354094,0.354809,0.344455,0.330126,0.346635,0.569996,0.451755,0.40248,0.608155,0.305118,0.277761,0.309763,0.368088,0.341448,0.366662,0.279626,0.280317,0.304886
