0.551911,0.872446,0.959029,0.498945,0.547909,0.4789,0.634144,0.539872,0.616121,0.269125
0.462418,0.420693,0.642657,0.495105,0.78074,0.503588,0.417832,0.487141,0.619539,0.411221
0.328869,0.33948,0.455426,0.773129,0.302372,0.528752,0.597081,0.246616,0.30005,0.416746
0.41667,0.490097,0.52652,0.205938,0.475176,0.311816,0.47374,0.285511,0.216214,0.363018
0.538972,0.637924,0.865723,0.747921,0.352341,0.319992,0.21378,0.312331,0.28519,0.199707
0.42848,0.465258,0.361271,0.678012,0.516489,0.324451,0.214161,0.222973,0.321579,0.212907
0.380241,0.552919,0.265373,0.514156,0.373888,0.204684,0.19137,0.327455,0.354928,0.402632
0.388707,0.337381,0.321938,0.295863,0.353985,0.322593,0.248234,0.421304,0.263884,0.459783
0.493749,0.343419,0.310477,0.344159,0.988006,0.474716,0.70954,0.440712,0.653165,0.76379
0.391115,0.620769,0.70265,0.545737,0.446227,0.491564,0.377161,0.51481,0.757112,0.711958
