0.181983,0.130969,0.375221,0.149239,0.370198,0.378101,0.164409,0.407096,0.178311,0.125955
0.258155,0.230644,0.518714,0.469835,0.440729,0.216351,0.357947,0.211826,0.191318,0.182835
0.165026,0.47394,0.433876,0.52666,0.394646,0.376833,0.456778,0.169657,0.399212,0.396208
0.412358,0.42512,0.419339,0.468474,0.434418,0.305158,0.445822,0.46215,0.367015,0.373583
0.460868,0.496468,0.466147,0.46346,0.464588,0.474658,0.397341,0.354545,0.440812,0.103905
0.534558,0.490876,0.459655,0.431614,0.443859,0.609616,0.416632,0.177011,0.415803,0.177289
0.600035,0.41987,0.436635,0.557383,0.610374,0.486691,0.593306,0.293732,0.213686,0.403846
0.414752,0.434962,0.479398,0.349503,0.44847,0.456942,0.415876,0.387682,0.490255,0.424902
0.363153,0.462221,0.353071,0.465272,0.37649,0.512652,0.356082,0.400543,0.474845,0.573983
0.486417,0.557872,0.490315,0.476056,0.456072,0.526641,0.465988,0.447839,0.452148,0.619499
