raman_shift_cm-1,DQ12_TBZ6_THI3_raw_l2_sg11_mean,DQ12_TBZ6_THI3_raw_l2_sg11_std,DQ12_TBZ6_THI3_preprocessed_sg11_mean,DQ12_TBZ6_THI3_preprocessed_sg11_std,DQ24_TBZ12_THI6_raw_l2_sg11_mean,DQ24_TBZ12_THI6_raw_l2_sg11_std,DQ24_TBZ12_THI6_preprocessed_sg11_mean,DQ24_TBZ12_THI6_preprocessed_sg11_std
2900.85,0.010909522015539073,0.0019292848856199644,0.010176980118176132,0.0018809424731926648,0.007709539703782302,0.0009201523988385977,0.007298883807602954,0.0009388148745182788
2902.4,0.010697292208110592,0.001855950111244705,0.009939493365772455,0.001798878265292004,0.007905244874336718,0.0009734051148231075,0.007510309309255547,0.0009984333882506657
2903.95,0.010773267932894284,0.0018385254216268401,0.010025688905287579,0.0017775621993283246,0.00814681284619785,0.0010579420227800453,0.007772007447643912,0.0010924877237180562
2905.5,0.011011563207770365,0.001796073727503983,0.010295080400638389,0.0017175736013232963,0.008414402156665036,0.0011609989077958594,0.00806257092718547,0.001208156140520908
2907.05,0.010839298692862188,0.0018311241681399364,0.010104655690875857,0.001784723011596134,0.008798253375435133,0.0012778558353703782,0.008480417009934387,0.001335870094141506
2908.6,0.010917595689637303,0.001900693965928082,0.010195784176374281,0.0018568336083971842,0.008976640172204469,0.0014040716129991651,0.00867503061578094,0.001469766209445083
2910.15,0.010795106092056271,0.0019342169904131132,0.010061885626499461,0.0019101264810916468,0.009055600035305313,0.0015376510845159096,0.008762260040600678,0.0016141507813860832
2911.7,0.010983054857874182,0.002004595953093194,0.010276892994723891,0.002000578174780049,0.009099779511402646,0.0016823214585575971,0.008811852069091339,0.0017697983175263888
2913.25,0.010701602434208679,0.0019568459430599782,0.009966805244963815,0.0019819700761097916,0.009467433991853062,0.0017643638167418301,0.009214257360946127,0.0018550740276773773
2914.8,0.010685934798244827,0.001916933631362829,0.009955400668449847,0.0019361748883054391,0.009699158135081497,0.0018319327177369312,0.009469444440473011,0.0019289106779850633
2916.35,0.011081511173514198,0.0019147817212737568,0.010404390346353133,0.0019209667608448748,0.009891146373361498,0.0018753190596319206,0.009682037924823077,0.0019754049104717506
2917.9,0.010489700570413684,0.0017004117011687292,0.009750190282590148,0.0016811330396285572,0.00995192524155488,0.0019213461725811302,0.009752848216802645,0.002028086790591028
2919.45,0.010782357982354229,0.001653170212364733,0.010087745031769577,0.0015986963985054974,0.01008567854189484,0.0019198255654017265,0.009903402304379383,0.0020260089857916225
2921.0,0.010703000540911082,0.0016680153091790698,0.010008426223609366,0.0015791411318507333,0.010052946926388884,0.0018984293582479466,0.009873618783195455,0.002005114281506657
2922.55,0.010667637439921005,0.0015756677982855434,0.009979399507459621,0.0014758531970280164,0.009788945524671168,0.0018911470732782551,0.00959288210689529,0.0020004372764696647
2924.1,0.01111308480000949,0.0017174524397720384,0.010488904916085881,0.0016105228426765085,0.009458972992694737,0.001832819533841761,0.00924080836364759,0.0019374811726057246
2925.65,0.01119933135640667,0.0017922350031022447,0.010596847762071046,0.0016934309022557526,0.009111398970827531,0.0017535807789832677,0.008869887985643737,0.0018548714776253099
2927.2,0.010814482918416626,0.001804253931962878,0.0101772266969527,0.0017394400253618195,0.008807952367134254,0.001674408142506066,0.008547472851738552,0.0017691076591192264
2928.75,0.011165123736967753,0.0018428824384859035,0.010583073561321186,0.001787165765601157,0.008559573968936189,0.0015549580864762113,0.008285753516250296,0.0016404231490346464
2930.3,0.011009939330498167,0.0018757862624416751,0.010420823645742676,0.0018412230668230466,0.008348129678885515,0.0014292979814094081,0.008064574719377979,0.0015010555066405323
2931.85,0.011039503104179917,0.0020332832433183254,0.01046785659280395,0.002011668395837127,0.008090366582246546,0.001333157647674376,0.007793719044374834,0.0013962631325368483
2933.4,0.01013892986595461,0.0019137620839639348,0.00947507331329716,0.0018839725676591474,0.007770007137201993,0.0012340085386513397,0.007455330653889461,0.001289016739750968
2934.95,0.009967169677229392,0.001927268885193786,0.00929926805786566,0.0019102882025820345,0.007555951447627183,0.0010887852414020248,0.007232885763181578,0.0011281168950656147
2936.5,0.009335369648473486,0.001844111416490679,0.008606847974958367,0.0018202329908925138,0.006986038783105101,0.0009901977154791258,0.006624150094331031,0.0010256033919235246
2938.05,0.009796224936180875,0.0018539902013079057,0.009140076984784381,0.0018366130230245315,0.006553985313122285,0.0008875753861507089,0.006165691815586466,0.0009173356188442316
2939.6,0.009790947818681396,0.0019988509211239197,0.00914540941817322,0.0019966290162685223,0.006334720628150812,0.0007973083025360862,0.005939160236758821,0.0008203757921360323
2941.15,0.009809741564648389,0.0019348250322784835,0.009190276046316413,0.0019253809155079138,0.006275467375404123,0.0007015153428924554,0.005886564273157011,0.0007134431007449469
2942.7,0.009591174539600428,0.001811506026049373,0.008968011891635685,0.0018132786394081193,0.0062656370522790154,0.0007065067982621964,0.0058883800363728365,0.000711964836863113
2944.25,0.009581226723133942,0.0018240413344005322,0.008978482349752952,0.001837661703749312,0.006015908800622166,0.000696026512644365,0.005629571636074414,0.0007034841135396128
2945.8,0.009739792159780367,0.001814770354059826,0.009157058603343808,0.0018346610825911045,0.0057751238828727515,0.0007097543843486621,0.005380766686059699,0.0007182318713449896
2947.35,0.008807374552446708,0.001617425592982405,0.008156702785387288,0.001617780674289564,0.0055219270704425375,0.0006984734973260659,0.005118830825107145,0.0007059335168986766
2948.9,0.007566140553953847,0.0014486290088603266,0.006803126077686528,0.0014237649760578495,0.0050685478199160435,0.0006886378513830067,0.004639439563058443,0.0006990976137696634
2950.45,0.007297757511471314,0.0013304496438143198,0.006531716785067845,0.0013049177606818344,0.0048440802414229924,0.0007249080443877594,0.004409376657690926,0.0007437858017367194
2952.0,0.006966813722302476,0.0013076815336639435,0.006188536246030285,0.0012913387991215289,0.004458644833671083,0.0006692244024752407,0.004004359282976011,0.0006822098699089737
2953.55,0.006810234575533163,0.0014166003552197903,0.0060337148762737,0.0013891288249793035,0.004125261229144132,0.0006518618540998761,0.0036567495039642006,0.0006630686423106202
2955.1,0.00689378488125485,0.0015158405292901025,0.006141680522102882,0.0014745239373627817,0.003819352477727453,0.0006302205224041454,0.003339063667790405,0.0006402646675191695
2956.65,0.007595090666486428,0.0016317231135336966,0.006946308125436463,0.0015859214532467014,0.0037160830368431126,0.0006457881377811548,0.0032420295889664867,0.0006525443268986684
2958.2,0.008004047397320295,0.0017514847001501356,0.007414367466465659,0.001718992585550118,0.0035386708594996315,0.0006417308045767158,0.0030644480682093665,0.0006489919798162653
2959.75,0.0077553885924151475,0.0017969178628607072,0.007142149173884406,0.0017679837383017076,0.003411304556834147,0.0006196786997715928,0.0029393845796126523,0.0006241266610279366
2961.3,0.008289223192866648,0.0019527489915276979,0.00773469059120662,0.00192728790155228,0.003172484827362326,0.0006065863098137813,0.0026933518040941746,0.000613627099874607
2962.85,0.007189801120797499,0.0018227961199940293,0.006551492147880192,0.0017953020433390254,0.0028568541611018222,0.0005518673743434907,0.002364667611150999,0.0005552410070931386
2964.4,0.006731210093879083,0.001816826988077621,0.006063428216645651,0.0017776643724767695,0.002364667059814537,0.0005136800007762466,0.0018628426218965544,0.0005161335380099604
2965.95,0.006837328700118056,0.0018900276471659904,0.006198890953266174,0.0018446041173399849,0.002331590944679655,0.0005248132924384212,0.001853685383491081,0.0005201876979950662
2967.5,0.006321952197528061,0.0018533231177412346,0.005628636787847626,0.0018005172453964598,0.00202370982385807,0.0004952462501235954,0.0015457019015021882,0.0004790516311675764
2969.05,0.005278868127113846,0.001801048455500955,0.004526709031941455,0.0017654923506279765,0.0017668280912067724,0.00047784129021036025,0.001288345145937112,0.000457158770573303
2970.6,0.005475077464432258,0.0017554936440348852,0.004791181980214555,0.0017046343221193846,0.0017764722184019594,0.0004973454373640278,0.0013138570631532741,0.0004805795591474291
2972.15,0.005396660556793486,0.001744485311111604,0.004753608930360372,0.0016991487038858254,0.002001171045390769,0.0005661183184912044,0.0015590317308392487,0.0005617279141231327
2973.7,0.005003407767938977,0.0016242454265061324,0.004354309645846463,0.0015675306141730932,0.002107895703727195,0.0006287482137189126,0.0016780774239026292,0.0006302658324718641
2975.25,0.004526777649501898,0.00153127560378684,0.0038567828064245903,0.0014603881638079997,0.0020393761747712945,0.0006558491780004884,0.0016472635569890611,0.0006583832445981567
2976.8,0.0045043582649970495,0.0015154369214909413,0.003848605990093167,0.0014505926244226684,0.0019300652184394715,0.000646072595157212,0.001560695351247298,0.0006405642829534897
2978.35,0.004043192516525162,0.001552994650361504,0.0033504715567895717,0.0014966830631442602,0.0018297600811355871,0.0006431592929148736,0.001460330117411052,0.0006185210492742392
2979.9,0.004133319093421336,0.0016034104686474837,0.003454596401363124,0.0015425892411051322,0.001448150989915516,0.0005515865906090415,0.0011128566345377066,0.0005260238641551905
2981.45,0.004332408861340284,0.0017458786786002398,0.0036666070958835694,0.001683319540645036,0.0013411376210833027,0.0005308521199628006,0.0010188288073316525,0.0005002693509381301
2983.0,0.004805764592792132,0.0018265177901037976,0.004123328748459689,0.001755760819400509,0.000997120339028274,0.00047634025832548514,0.0007012029656842231,0.0004428984179669233
