raman_shift_cm-1,measured_raw,preprocessed,dominant_component_fit,residual
1834.45,161.72682653977068,0.0020391251854776707,2.0855141991265794e-05,0.002018270043486405
1836.0,182.71428473711106,0.002379072321493306,6.4848773763829e-05,0.002314223547729477
1837.55,142.3948483004807,0.0016531011961410731,3.3719248510770014e-05,0.001619381947630303
1839.1,183.67796019354208,0.002346839152157925,0.0,0.002346839152157925
1840.65,139.18347521197478,0.001549056618889771,0.0,0.001549056618889771
1842.2,131.75385318401976,0.001396356151933817,0.0,0.001396356151933817
1843.75,149.58742238530715,0.0016834791367618157,7.203884832051326e-05,0.0016114402884413025
1845.3,133.51794340739383,0.0013813564289387999,0.0,0.0013813564289387999
1846.85,129.55236409333952,0.0012901925520574903,0.0,0.0012901925520574903
1848.4,149.02805788849076,0.0016071851079889916,0.0,0.0016071851079889916
1849.95,176.02288624244414,0.00205540776113815,0.0,0.00205540776113815
1851.5,178.91894273198108,0.002084938033402651,0.0,0.002084938033402651
1853.05,203.81115911060357,0.002497510116263103,5.950179362893956e-05,0.0024380083226341635
1854.6,178.3967340452802,0.002035570059333515,0.00024878950014125075,0.0017867805591922643
1856.15,151.7508134838252,0.0015526863647191825,0.0006617489069075208,0.0008909374578116617
1857.7,221.03179463767106,0.0027387377614403446,0.0004849268184371124,0.002253810943003232
1859.25,213.9207009343455,0.002596591596905247,0.0005051819539047073,0.0020914096430005398
1860.8,159.40418195971944,0.0016304171745225775,0.0001604298517256019,0.0014699873227969756
1862.35,198.21520653895396,0.0022879836459941683,0.0004948190612262063,0.001793164584767962
1863.9,284.9967966233529,0.0037804035866412034,0.00017910138960033111,0.003601302197040872
1865.45,334.90088557859673,0.004631922119433388,0.0008214130743314078,0.00381050904510198
1867.0,303.44162307986767,0.004068802709114502,0.00066055715431432,0.003408245554800182
1868.55,249.22485224506363,0.0031103788392730617,0.0006714579708414233,0.0024389208684316385
1870.1,273.0998254368315,0.0035107218341702516,0.0006817588250159222,0.0028289630091543295
1871.65,285.93234527310295,0.0037195267244766466,0.0005714547689102603,0.003148071955566386
1873.2,289.31711695016304,0.0037645330510989675,0.0007680781189419112,0.0029964549321570564
1874.75,267.22471719286534,0.0033669440878242064,0.0007819806347284633,0.0025849634530957432
1876.3,208.39699097093296,0.002330949245894752,0.0005773697721606697,0.0017535794737340825
1877.85,239.46516006481897,0.0028590430606489337,0.0007312611850128216,0.0021277818756361123
1879.4,315.389108727938,0.004167845825939969,0.000854558166835813,0.003313287659104156
1880.95,349.00397402081785,0.0047413031873850976,0.0009672957171959724,0.0037740074701891253
1882.5,317.03913309081497,0.004174670820332578,0.0010076027545657443,0.0031670680657668337
1884.05,365.13711603188506,0.005001104919397408,0.0009699257525012317,0.004031179166896177
1885.6,309.26156332629427,0.004019667022195868,0.0010803018462816525,0.0029393651759142153
1887.15,305.5918135381076,0.003946778773905197,0.0007965808943481018,0.0031501978795570947
1888.7,215.81902302312062,0.002376838011264519,0.001092396242404626,0.001284441768859893
1890.25,256.78229870762095,0.003081318967470679,0.0006694734658086211,0.002411845501662058
1891.8,271.2655759457763,0.0033257661649514774,0.0006203976668454274,0.00270536849810605
1893.35,254.93202978349603,0.003034747477943305,0.0007250872821255084,0.0023096601958177967
1894.9,311.6228566644671,0.004014367267377401,0.0005346210838696419,0.003479746183507759
1896.45,288.1782938131507,0.003600720238431686,0.000624510366673754,0.002976209871757932
1898.0,305.59583595080613,0.0038983089868972467,0.000651551806545492,0.0032467571803517547
1899.55,288.8228100631392,0.003601741536595788,0.000680818795393796,0.002920922741201992
1901.1,303.1948841541631,0.003847395385759785,0.0007789514780463684,0.0030684439077134167
1902.65,283.83015036340726,0.00350677759681189,0.0006618111874163446,0.0028449664093955452
1904.2,247.11692629679845,0.0028649252443653794,0.0004215614496209047,0.0024433637947444747
1905.75,221.34279388371243,0.002413838570984817,0.00045703717786484447,0.0019568013931199725
1907.3,215.03982357317,0.0023019105619958595,0.0005194538805598749,0.0017824566814359844
1908.85,215.9690631927697,0.002316264238238037,0.00036197788364116304,0.001954286354596874
1910.4,183.3260164755261,0.0017471828079565664,0.0005412784829157322,0.0012059043250408341
1911.95,285.53935222253335,0.003524134904907645,0.0007467335975318204,0.0027774013073758245
1913.5,270.5484651416901,0.0032630326751891658,0.0006871309955114662,0.0025759016796776998
1915.05,235.76643101425776,0.002658172318205244,0.0005680201231939242,0.00209015219501132
1916.6,210.0934004639493,0.002212206620833983,0.0006017725390368095,0.0016104340817971736
1918.15,176.64501536016698,0.0016314596276083796,0.0006466641836885773,0.0009847954439198023
1919.7,172.76839257655388,0.001565501448521098,0.0004579610078184803,0.0011075404407026178
1921.25,188.11461864602646,0.0018343265209058758,0.00041828762609175606,0.0014160388948141196
1922.8,196.64182130787407,0.0019849820019809073,0.0002819736487422041,0.0017030083532387033
1924.35,198.32555643989508,0.002017035149715449,6.459574717254523e-05,0.001952439402542904
1925.9,235.36010193270337,0.0026643618869087874,4.362895577272879e-05,0.0026207329311360586
1927.45,175.43189273152385,0.0016256286794785733,0.00029992830037613513,0.0013257003791024382
1929.0,225.90279188098503,0.0025074654362883158,0.00046348237808829134,0.0020439830582000243
1930.55,155.14153898642422,0.0012811087388772083,0.000776803376702639,0.0005043053621745693
1932.1,210.10445916528403,0.0022418532780640286,0.0006872975031248418,0.0015545557749391868
1933.65,202.93159542802198,0.002122248117683771,0.00039598534775360755,0.0017262627699301634
1935.2,214.39908371443212,0.0023272209530984782,0.00013453242397987083,0.0021926885291186074
1936.75,195.5405659415742,0.002005092274882126,0.0,0.002005092274882126
1938.3,110.17825321963744,0.0005266135102846367,0.00019155742644783746,0.00033505608383679924
1939.85,101.61509942095763,0.0003842386265269101,0.00011127796538891296,0.00027296066113799715
1941.4,158.17283926396553,0.001374838217584276,0.0,0.001374838217584276
1942.95,206.85474199539465,0.0022287727568724752,3.131324239754467e-05,0.0021974595144749307
1944.5,226.63055054674942,0.0025802537724807155,0.0,0.0025802537724807155
1946.05,225.80166248932443,0.0025736570879012917,6.17634536685183e-05,0.0025118936342327734
1947.6,192.9136089225799,0.002009745123499444,9.28992681511142e-05,0.0019168458553483298
1949.15,124.21669087564746,0.0008232888558893148,0.0001016522086949635,0.0007216366471943513
1950.7,155.67395457694994,0.0013790783087734239,0.0005972921002760128,0.0007817862084974111
1952.25,161.93379335010425,0.0014968661368142656,0.0005743629156755164,0.0009225032211387491
1953.8,118.92654591144287,0.0007579984496379554,0.00023739214696096906,0.0005206063026769864
1955.35,143.79165284938426,0.0011998665383481232,6.872196631743068e-05,0.0011311445720306925
1956.9,202.41057886510737,0.002229036547101865,0.0002274265916374648,0.0020016099554644
1958.45,202.98444342444253,0.00224884212526463,0.00029760429092538006,0.0019512378343392498
1960.0,145.46999563114616,0.001258519391069397,9.360025838015202e-05,0.001164919132689245
1961.55,144.6515949649756,0.001254497142669179,0.0004503774357313916,0.0008041197069377874
1963.1,89.40689969569355,0.0003040161216316994,0.0002203273020718078,8.36888195598916e-05
1964.65,186.0482232116744,0.001995447610000389,0.0004531397122723791,0.0015423078977280101
1966.2,172.10004728503174,0.0017635513012143034,0.0005573497762376574,0.001206201524976646
1967.75,158.71775286381092,0.0015416368062200875,6.551185876105993e-05,0.0014761249474590276
1969.3,183.8249352515655,0.0019892954859124733,0.00024704611155459705,0.0017422493743578763
1970.85,124.1212995818803,0.0009619566518299384,0.00026561754563352735,0.0006963391061964111
1972.4,146.6570070206172,0.0013651054858100236,0.0002977833424555874,0.0010673221433544363
1973.95,209.46403483390503,0.0024687805768490224,0.0004972312018866621,0.00197154937496236
1975.5,177.88588510821006,0.0019308927333949312,0.0003402470336896123,0.0015906456997053188
1977.05,217.30126007780137,0.00262785502668895,0.000476138384433032,0.0021517166422559183
1978.6,210.64295582639434,0.0025235078454986077,0.0005344990736577501,0.0019890087718408577
1980.15,206.86928410735288,0.002469367727656003,0.0004985298201269735,0.0019708379075290294
1981.7,202.43563689649517,0.002403769376983965,0.0008215546528828104,0.0015822147241011547
1983.25,167.27383616006156,0.001803723657029372,0.0008441974612704728,0.0009595261957588993
1984.8,150.6441750819559,0.0015259987191916186,0.0005655731425285713,0.0009604255766630473
1986.35,175.670308135661,0.0019727688247013066,0.0005601665238228395,0.001412602300878467
1987.9,122.46581642678946,0.001058838512182507,0.0006878543980644768,0.0003709841141180302
1989.45,93.23324209450354,0.0005617982225898252,0.0007850849603018562,0.0
1991.0,90.2744784329715,0.0005216695441984036,0.0006490782512909295,0.0
1992.55,106.8305511595187,0.00082087863307348,0.000385185284493131,0.00043569334858034896
1994.1,173.81031463758956,0.001997006915644846,0.00017196804068239855,0.0018250388749624473
1995.65,169.47028560431002,0.0019325585765821661,0.0001227480053738532,0.0018098105712083129
1997.2,137.92189428409642,0.0013947467344772911,0.0002518999905810517,0.0011428467438962394
1998.75,126.65769404958246,0.0012095920799743754,0.00013540099190144708,0.0010741910880729282
2000.3,61.15173562878002,8.085130332387753e-05,0.0001218596606238147,0.0
2001.85,64.54719873484751,0.00015033372624531234,0.000341510196308666,0.0
2003.4,126.78863851522354,0.0012431293033160241,0.0002223605819935987,0.0010207687213224254
2004.95,112.57915265480528,0.001006007364494187,0.00011800373743323861,0.0008880036270609484
2006.5,45.50364381511768,0.0,0.0,0.0
2008.05,16.354134781030723,0.0,2.6887674214940044e-05,0.0
2009.6,74.94131273095095,0.0003800284382100828,2.452336783187873e-05,0.00035550507037820407
2011.15,69.38988406609047,0.0002925083390686536,0.00029485202367557367,0.0
2012.7,136.16361894513452,0.0014626645034264013,0.0003826333719986678,0.0010800311314277335
2014.25,157.98993335590094,0.001850770264231103,0.0005361653604744766,0.0013146049037566264
2015.8,72.54864112851494,0.00037288408239613026,0.00046759829320863923,0.0
2017.35,120.35256517270591,0.001212228943480928,0.0004000964271904356,0.0008121325162904925
2018.9,107.3318132687928,0.0009933447197528393,0.00024038564139569867,0.0007529590783571406
2020.45,74.2922953344134,0.00042595837465954323,0.00034515955029684037,8.079882436270286e-05
2022.0,55.202217191151604,0.00010086880663532567,0.0004814070148128187,0.0
2023.55,100.26032429404762,0.0008911721212039592,0.000543015957544165,0.0003481561636597941
2025.1,87.50728408103002,0.0006756245438473916,0.0005950890697852735,8.053547406211808e-05
2026.65,96.19909638407684,0.0008327139642893429,0.00017815749527670408,0.0006545564690126389
2028.2,68.11532654946396,0.0003498050363732334,0.0003146917691714744,3.5113267201758956e-05
2029.75,64.89841789251298,0.0002990334814885582,0.00041234081640392865,0.0
2031.3,99.3919813175283,0.0009037784758732627,3.7929787804936076e-05,0.0008658486880683266
2032.85,29.31137620049382,0.0,4.291902930485512e-05,0.0
2034.4,87.99718786173707,0.000714009385671076,0.0,0.000714009385671076
2035.95,106.43303288614095,0.0010382682314323103,7.891032015140462e-05,0.0009593579112809058
2037.5,54.7572369189795,0.00014266547184189478,0.00018052525912992985,0.0
2039.05,39.471700288825566,0.0,0.0,0.0
2040.6,129.08057607912122,0.001440491730816919,0.0,0.001440491730816919
2042.15,113.94056353855603,0.001179080190613659,0.0,0.001179080190613659
2043.7,88.42636001926184,0.0007367945691674918,7.247357636003547e-05,0.0006643209928074564
2045.25,30.11303366908089,0.0,0.00014758332982356734,0.0
2046.8,-5.005118218681084,0.0,0.0002713050806167812,0.0
2048.35,103.67104277854955,0.001003720527734166,7.721888270792933e-05,0.0009265016450262368
2049.9,90.37352922458588,0.0007721351353850962,1.7068757151531573e-06,0.0007704282596699431
