raman_shift_cm-1,DQ12_TBZ6_THI3_raw_l2_mean,DQ12_TBZ6_THI3_raw_l2_std,DQ12_TBZ6_THI3_preprocessed_mean,DQ12_TBZ6_THI3_preprocessed_std,DQ24_TBZ12_THI6_raw_l2_mean,DQ24_TBZ12_THI6_raw_l2_std,DQ24_TBZ12_THI6_preprocessed_mean,DQ24_TBZ12_THI6_preprocessed_std
295.3,0.012232228459525745,0.005131325021026852,0.01161857245308001,0.005504981722426165,0.011935944956412727,0.0035281734202952312,0.012617618903796009,0.003725702719625248
296.85,0.014885465713243173,0.005578826586064214,0.014553486742197535,0.005949404713600183,0.012428850067217168,0.003521872122390324,0.013172607504925818,0.0037041516895866267
298.4,0.012566599219801062,0.005580728577516871,0.011958650014381334,0.005814819191692371,0.012607273830141938,0.0034551079119918976,0.01338362896427357,0.003637107708033841
299.95,0.013020274728993378,0.005432855844171404,0.0123930180158162,0.0058114178550173114,0.013688957445220957,0.003469355354053874,0.014577047667666532,0.0036790638319080626
301.5,0.014586930329283414,0.00544383586801048,0.01409114347955656,0.005903202202925453,0.014289791954199865,0.0034882197020037176,0.015245401207675282,0.003723197431552087
303.05,0.01712256164816697,0.00519091223692199,0.01688539617456465,0.005534502461205159,0.013688312050853323,0.0034425652748812127,0.014603624666274772,0.0036843390592339745
304.6,0.0147116724521261,0.004676761291847779,0.01413498311708477,0.005001435551995365,0.01280176924130142,0.003208626710100667,0.013650686141213543,0.003432373096639767
306.15,0.014228780225425302,0.005060680635401745,0.013548882672495622,0.005447058404640979,0.011560948677274205,0.0029890731662257472,0.012310135140208806,0.003197959829983318
307.7,0.015974837652670403,0.005919701883138008,0.015465090693530645,0.006369365379537458,0.010148667410324568,0.0028300484822573924,0.010781096264974508,0.003042632314908157
309.25,0.011686539003220718,0.0052371965462119745,0.010610823039967602,0.00564243862466403,0.009323404135819295,0.002585960047811303,0.009890297010882431,0.0028058894021431046
310.8,0.011354667575162236,0.005160162679246195,0.010193667867220462,0.005522242191241064,0.007465879367183312,0.002357748553255642,0.007876220298401284,0.0025775087758002297
312.35,0.013640657758431382,0.0051871768443879866,0.012712449868662315,0.005448166929408616,0.005081074708784589,0.002269091565489957,0.00529074977101828,0.0024846243701333154
313.9,0.012512728209324663,0.004686073084773455,0.011402537595249522,0.004874800004051129,0.005017727796552517,0.002060869297443807,0.005220684143484282,0.0022741365008985682
315.45,0.012744880140927214,0.004329396859141892,0.011617992380230528,0.004431138069585638,0.004705873775803326,0.0020157404427696562,0.00488928642474283,0.0022276747260911002
317.0,0.013308734197542067,0.0047049554764489404,0.012205039257686985,0.004866934076036999,0.004149377628639903,0.0021274973011242114,0.004300114457249555,0.0023268576023500517
318.55,0.012210888106623049,0.004629843099399752,0.010926644097055993,0.004795768212408411,0.0033837878667693677,0.0019714111916407664,0.0034746230837943027,0.002147445955658987
320.1,0.011718383149597238,0.004583799984663941,0.010325554727033073,0.004664991945660185,0.001723843757020246,0.0014887774873212551,0.0017153604494665135,0.0015783190854593463
321.65,0.01069530938034616,0.00496720677707448,0.009165479968175091,0.005023727208152781,0.0006752616930205356,0.0011710155862013239,0.000641461136587862,0.0012175607145648527
323.2,0.007739096700564218,0.00418236847637569,0.005875109782104352,0.004050138038445875,0.0006217328156834607,0.00115036725529883,0.0005976457550227102,0.001161384512951968
324.75,0.010535066383411824,0.004325056995130798,0.00887579585671033,0.0043213589287102215,0.0001251576736145036,0.0003775880719610694,9.7651630014991e-05,0.00034409164869756104
326.3,0.013116221105236813,0.004933270649559503,0.011718564780596906,0.005043193439135047,3.1347819312892585e-05,0.00016291817713102509,2.1161008896264906e-05,0.00013027829679547557
327.85,0.013199477345726504,0.005110455807479102,0.011769197448146721,0.005236574680450932,0.00013986445989451948,0.00041065339921143016,0.00011906159636952789,0.00038291819933635704
329.4,0.007818001475029849,0.004031889360803489,0.00575246672906003,0.003979019831586179,3.135267797532766e-05,0.00017244214292061274,2.25341128651633e-05,0.00014800957920237462
