raman_shift_cm-1,DQ12_TBZ3_THI3_raw_sg11_mean,DQ12_TBZ3_THI3_raw_sg11_std,DQ12_TBZ3_THI3_preprocessed_sg11_mean,DQ12_TBZ3_THI3_preprocessed_sg11_std,DQ6_TBZ24_THI6_raw_sg11_mean,DQ6_TBZ24_THI6_raw_sg11_std,DQ6_TBZ24_THI6_preprocessed_sg11_mean,DQ6_TBZ24_THI6_preprocessed_sg11_std
797.5,0.010342736253617035,0.0048615977237510535,0.009243087798565032,0.005373639027152922,0.008419226803180191,0.0018975314351870392,0.008167027489785981,0.001966278300308967
799.05,0.010811729856663304,0.004992828143357438,0.009778145144285261,0.005520017446737384,0.005740882944936074,0.0021515077685287003,0.005223742002043701,0.0022001839278472228
800.6,0.010820775233311802,0.004932447360243449,0.009793748638152749,0.005433630192334179,0.003953948953482198,0.0023350242921183935,0.003290999803643431,0.0023569275714034016
802.15,0.0107612115253648,0.004776117268556184,0.009710065406627616,0.005224431806358751,0.0028793700810849578,0.002447473812441927,0.0022015460184210867,0.0024408930325761483
803.7,0.01061276536803983,0.004550346308326897,0.009462884608173617,0.004924334724878928,0.001998499343752493,0.0024430053596975984,0.0013854093771527398,0.002393943307537243
805.25,0.009072484493372784,0.004020190183004321,0.007839087307792739,0.0042494523296201445,0.0014012686619345948,0.002395095873310839,0.0008533755200754159,0.0023182727686773727
806.8,0.0075300669636954335,0.0036442667423232144,0.006158242613569801,0.003738502873122286,0.0010821606007309346,0.0022988439171974244,0.0006199038484094783,0.0021990401454928237
808.35,0.007524434698056004,0.0036024699670487805,0.006135241453829539,0.0036896353851914613,0.0009709944855216313,0.0022262786745864288,0.0006047205404458311,0.002115085327010723
809.9,0.006476803673336326,0.0035371418323066994,0.005015439552256016,0.0035460315758382207,0.0008267503743852987,0.0020997418098672614,0.0005388427029733275,0.0019765058055529207
811.45,0.005575238653068957,0.003535029646015015,0.004012286556322267,0.003508962183960903,0.0006447344364859787,0.0018504211856685473,0.00041934247774594264,0.0017053942200155518
813.0,0.006089258292000968,0.003573732164424558,0.004513888440366585,0.0036027077610193735,0.0004500478488844051,0.001560484260254715,0.0002923011246906661,0.0013817306492932453
814.55,0.006178688466273294,0.0034749246879730196,0.004604925095526384,0.0035059271848997945,0.00033433438625473494,0.0013113800125740913,0.00020356514276946274,0.00110930631888869
