raman_shift_cm-1,measured_raw,preprocessed,dominant_component_fit,residual
960.25,675.7226651379744,0.022536954596057004,0.002801003574738429,0.019735951021318573
961.8,690.6639747969282,0.02343079434093095,0.0034646240191054363,0.019966170321825516
963.35,769.9926567969082,0.027419586297146876,0.004140655350867364,0.023278930946279513
964.9,670.1525762489657,0.022804406303017496,0.004730655814826125,0.01807375048819137
966.45,656.4931707256878,0.022330836669751792,0.0054423937029418395,0.01688844296680995
968.0,710.1436934046061,0.025092370887018583,0.005998636059332504,0.01909373482768608
969.55,762.4260399035331,0.027790079148007917,0.006290474642190276,0.021499604505817643
971.1,687.7120341722234,0.024389518607788305,0.007461168510194304,0.016928350097594
972.65,736.1506405509128,0.026906130041927618,0.008102018728359122,0.018804111313568496
974.2,776.4000108146117,0.02903101778922941,0.008689575804132592,0.02034144198509682
975.75,774.9794834159825,0.029155897539007356,0.00936210601468798,0.019793791524319378
977.3,747.8281776952942,0.02804628648181501,0.01016325004220331,0.0178830364396117
978.85,861.7536707197228,0.0337144370002345,0.010992982166835088,0.022721454833399414
980.4,871.6156047157373,0.0343853028865847,0.01174040784056606,0.02264489504601864
981.95,891.7616388461167,0.035551297561065134,0.013111133241539877,0.02244016431952526
983.5,925.2209734443118,0.037357817256851195,0.014947570903636733,0.02241024635321446
985.05,921.5227123042573,0.03738045845869831,0.01633200162371629,0.021048456834982018
986.6,1040.413802549366,0.04329230996683975,0.01878100648782869,0.024511303479011058
988.15,1208.2832697861918,0.05155746214669259,0.021393398836480487,0.0301640633102121
989.7,1352.134406524246,0.058669506415759694,0.023773086960993124,0.03489641945476657
991.25,1463.8924012533364,0.0642404540843978,0.026190322996689188,0.038050131087708605
992.8,1604.8782886356462,0.07121563507314177,0.02984097774929977,0.041374657323842004
994.35,1558.83984987975,0.06920756160855379,0.0327032796893091,0.036504281919244694
995.9,1487.1131857642986,0.0659656224467737,0.03573604374792882,0.030229578698844885
997.45,1477.2554634641049,0.06569533997276136,0.03885977951096622,0.026835560461795145
999.0,1500.2815510855187,0.0670042969640418,0.04212820411010295,0.024876092853938846
1000.55,1315.0391496401726,0.05830894075954961,0.04602700014564291,0.012281940613906694
1002.1,1234.4437799895334,0.05463952143686299,0.050548241699634726,0.004091279737228261
1003.65,1153.739014065083,0.050964043100508664,0.05583419157178137,0.0
1005.2,1075.9299719075862,0.047426667314613175,0.06222295429082411,0.0
1006.75,1008.2381393458784,0.044374077298298197,0.06949875425443834,0.0
1008.3,938.9382640392242,0.04124287362587006,0.07587988493178649,0.0
1009.85,910.8168895254773,0.040088044074600274,0.07716215793706874,0.0
1011.4,833.3440044572004,0.036560913287367464,0.07715461538068036,0.0
1012.95,834.637525475056,0.036815224311625934,0.07620237502055985,0.0
1014.5,937.786739278936,0.04195982520459077,0.06916334067686625,0.0
1016.05,752.0269377253796,0.033224709847902614,0.05816483612312784,0.0
1017.6,654.4094486792012,0.028720749535047177,0.04787564464521385,0.0
1019.15,576.9567327388496,0.025182523912762027,0.038615396023483246,0.0
1020.7,496.42187941956206,0.021493177839674592,0.030329913631159153,0.0
1022.25,413.8010201077018,0.017700331493469577,0.023112112809810702,0.0
1023.8,392.6470109621527,0.016856420530579078,0.018502588669639553,0.0
1025.35,355.92414569126714,0.015260919946221956,0.014680342559741077,0.0005805773864808791
1026.9,316.8584913347462,0.013548890768684981,0.011977540447424108,0.001571350321260873
1028.45,269.12490084539854,0.011416279511879112,0.009810707717732346,0.0016055717941467658
1030.0,204.0179335972087,0.008444697534077703,0.00763665231329494,0.000808045220782763
1031.55,119.31546090387863,0.004527171131900769,0.00638351463391664,0.0
1033.1,127.31426020279196,0.0050574681495992495,0.004835635870174981,0.00022183227942426838
1034.65,114.75797376388985,0.004595252385831346,0.0036512780293514605,0.0009439743564798857
1036.2,63.983305967524586,0.0022918552426462215,0.002869962199142136,0.0
1037.75,-9.259186921367764,0.0,0.00230620680362793,0.0
1039.3,-36.1738468398421,0.0,0.0014374200308930269,0.0
1040.85,-104.86664440153599,0.0,0.0011544022626497408,0.0
1042.4,-90.40743720510909,0.0,0.0007375091193692343,0.0
1043.95,-51.04824881569656,0.0,0.00022596506802886478,0.0
1045.5,-52.075152091112145,0.0,0.0,0.0
1047.05,-42.316984704636155,0.0,0.0,0.0
1048.6,-29.31321501253435,0.0,0.0,0.0
1050.15,-45.53294494598894,0.0,0.0,0.0
1051.7,-86.62120854725349,0.0,0.0,0.0
1053.25,-114.91615858630942,0.0,0.0,0.0
1054.8,-11.383212157225152,0.0,0.0,0.0
1056.35,-24.668075819504992,0.0,0.0,0.0
1057.9,-36.39612232268328,0.0,0.0,0.0
1059.45,-7.112889427045896,0.0001464306132968248,0.0,0.0001464306132968248
1061.0,50.1054026276831,0.002926700400901597,0.0,0.002926700400901597
1062.55,34.07014417155031,0.0021821041342040865,0.0,0.0021821041342040865
1064.1,34.23506400377123,0.002209527927198725,0.0,0.002209527927198725
1065.65,163.07859818515243,0.008411814653312647,0.0,0.008411814653312647
1067.2,208.39105842363884,0.010595904154784492,0.0,0.010595904154784492
1068.75,148.23866113119925,0.007708350633591462,0.0,0.007708350633591462
1070.3,117.08877810036964,0.006208200100732403,6.292323533866722e-06,0.006201907777198536
1071.85,127.41808550034263,0.006694859300239752,0.000454527368018851,0.006240331932220901
1073.4,196.31254469647757,0.009989134396018375,0.00039296803856620654,0.009596166357452168
